iucn_sid,year,cat_ts,cat_ts_score,iucn_version
133481,2008,LC,0,2017-3
133482,2008,NT,0.2,2017-3
133482,2014,NT,0.2,2017-3
133484,2008,VU,0.4,2017-3
133485,2008,LC,0,2017-3
133485,2014,LC,0,2017-3
133486,2008,VU,0.4,2017-3
133486,2014,VU,0.4,2017-3
133488,2008,VU,0.4,2017-3
133490,2008,NT,0.2,2017-3
133493,2008,NT,0.2,2017-3
133493,2014,NT,0.2,2017-3
133495,2008,LC,0,2017-3
133495,2014,LC,0,2017-3
133496,2008,NT,0.2,2017-3
133496,2014,NT,0.2,2017-3
133497,2008,VU,0.4,2017-3
133498,2008,VU,0.4,2017-3
133500,2008,VU,0.4,2017-3
133502,2008,LC,0,2017-3
133502,2014,LC,0,2017-3
133503,2008,NT,0.2,2017-3
133503,2014,NT,0.2,2017-3
133504,2008,LC,0,2017-3
133509,2008,NT,0.2,2017-3
133510,2008,NT,0.2,2017-3
133511,2008,LC,0,2017-3
133513,2008,VU,0.4,2017-3
133515,2008,VU,0.4,2017-3
133516,2008,LC,0,2017-3
133516,2014,LC,0,2017-3
133521,2008,LC,0,2017-3
133522,2008,LC,0,2017-3
133523,2008,VU,0.4,2017-3
133523,2014,VU,0.4,2017-3
133525,2008,LC,0,2017-3
133525,2014,LC,0,2017-3
133526,2008,VU,0.4,2017-3
133526,2014,VU,0.4,2017-3
133528,2008,LC,0,2017-3
133529,2008,VU,0.4,2017-3
133530,2008,LC,0,2017-3
133531,2008,VU,0.4,2017-3
133531,2014,VU,0.4,2017-3
133532,2008,VU,0.4,2017-3
133532,2014,VU,0.4,2017-3
133534,2008,LC,0,2017-3
133535,2008,LC,0,2017-3
133536,2008,LC,0,2017-3
133538,2008,LC,0,2017-3
133538,2014,LC,0,2017-3
133539,2008,VU,0.4,2017-3
133539,2014,VU,0.4,2017-3
133543,2008,LC,0,2017-3
133545,2008,NT,0.2,2017-3
133545,2014,NT,0.2,2017-3
133547,2008,LC,0,2017-3
133548,2008,LC,0,2017-3
133548,2014,LC,0,2017-3
133550,2008,NT,0.2,2017-3
133551,2008,LC,0,2017-3
133551,2014,LC,0,2017-3
133556,2008,LC,0,2017-3
133557,2008,VU,0.4,2017-3
133557,2014,VU,0.4,2017-3
133558,2008,VU,0.4,2017-3
133558,2014,VU,0.4,2017-3
133559,2008,LC,0,2017-3
133559,2014,LC,0,2017-3
133560,2008,NT,0.2,2017-3
133560,2014,NT,0.2,2017-3
133563,2008,NT,0.2,2017-3
133564,2008,LC,0,2017-3
133565,2008,VU,0.4,2017-3
133566,2008,LC,0,2017-3
133566,2014,LC,0,2017-3
133569,2008,LC,0,2017-3
133569,2014,LC,0,2017-3
133570,2008,LC,0,2017-3
133570,2014,LC,0,2017-3
133571,2008,NT,0.2,2017-3
133573,2008,NT,0.2,2017-3
133575,2008,LC,0,2017-3
133576,2008,LC,0,2017-3
133576,2014,LC,0,2017-3
133581,2008,VU,0.4,2017-3
133581,2014,VU,0.4,2017-3
133582,2008,LC,0,2017-3
133582,2014,LC,0,2017-3
133584,2008,LC,0,2017-3
133585,2008,NT,0.2,2017-3
133587,2008,LC,0,2017-3
133587,2014,LC,0,2017-3
133588,2008,VU,0.4,2017-3
133588,2014,VU,0.4,2017-3
133589,2008,LC,0,2017-3
133590,2008,LC,0,2017-3
133591,2008,LC,0,2017-3
133593,2008,NT,0.2,2017-3
133593,2014,NT,0.2,2017-3
133594,2008,LC,0,2017-3
133595,2008,LC,0,2017-3
133597,2008,LC,0,2017-3
133599,2008,NT,0.2,2017-3
133601,2008,NT,0.2,2017-3
133601,2014,NT,0.2,2017-3
133604,2008,NT,0.2,2017-3
133606,2008,LC,0,2017-3
133607,2008,NT,0.2,2017-3
133607,2014,NT,0.2,2017-3
133609,2008,LC,0,2017-3
133613,2008,LC,0,2017-3
133613,2014,LC,0,2017-3
133614,2008,LC,0,2017-3
133616,2008,NT,0.2,2017-3
133616,2014,NT,0.2,2017-3
133617,2008,VU,0.4,2017-3
133619,2008,VU,0.4,2017-3
133620,2008,VU,0.4,2017-3
133621,2008,LC,0,2017-3
133622,2008,NT,0.2,2017-3
133623,2008,VU,0.4,2017-3
133624,2008,VU,0.4,2017-3
133627,2008,NT,0.2,2017-3
133631,2008,NT,0.2,2017-3
133633,2008,VU,0.4,2017-3
133633,2014,VU,0.4,2017-3
133634,2008,LC,0,2017-3
133634,2014,LC,0,2017-3
133635,2008,NT,0.2,2017-3
133635,2014,NT,0.2,2017-3
133636,2008,LC,0,2017-3
133636,2014,LC,0,2017-3
133637,2008,VU,0.4,2017-3
133638,2008,NT,0.2,2017-3
133638,2014,NT,0.2,2017-3
133639,2008,NT,0.2,2017-3
133640,2008,LC,0,2017-3
133640,2014,LC,0,2017-3
133641,2008,LC,0,2017-3
133641,2014,LC,0,2017-3
133642,2008,VU,0.4,2017-3
133644,2008,NT,0.2,2017-3
133644,2014,NT,0.2,2017-3
133645,2008,NT,0.2,2017-3
133646,2008,LC,0,2017-3
133646,2014,LC,0,2017-3
133647,2008,VU,0.4,2017-3
133648,2008,LC,0,2017-3
133648,2014,LC,0,2017-3
133649,2008,LC,0,2017-3
133649,2014,LC,0,2017-3
133650,2008,NT,0.2,2017-3
133651,2008,NT,0.2,2017-3
133652,2008,LC,0,2017-3
133652,2014,LC,0,2017-3
133654,2008,NT,0.2,2017-3
133657,2008,LC,0,2017-3
133659,2008,LC,0,2017-3
133660,2008,VU,0.4,2017-3
133660,2014,VU,0.4,2017-3
133661,2008,VU,0.4,2017-3
133662,2008,NT,0.2,2017-3
133662,2014,NT,0.2,2017-3
133663,2008,LC,0,2017-3
133665,2008,NT,0.2,2017-3
133666,2008,NT,0.2,2017-3
133666,2014,NT,0.2,2017-3
133668,2008,NT,0.2,2017-3
133670,2008,NT,0.2,2017-3
133673,2008,LC,0,2017-3
133673,2014,LC,0,2017-3
133674,2008,LC,0,2017-3
133675,2008,LC,0,2017-3
133676,2008,NT,0.2,2017-3
133676,2014,NT,0.2,2017-3
133679,2008,LC,0,2017-3
133680,2008,LC,0,2017-3
133682,2008,LC,0,2017-3
133685,2008,NT,0.2,2017-3
133685,2014,NT,0.2,2017-3
133686,2008,LC,0,2017-3
133688,2008,VU,0.4,2017-3
133690,2008,LC,0,2017-3
133693,2008,LC,0,2017-3
133695,2008,VU,0.4,2017-3
133696,2008,VU,0.4,2017-3
133697,2008,VU,0.4,2017-3
133697,2014,VU,0.4,2017-3
133698,2008,NT,0.2,2017-3
133700,2008,LC,0,2017-3
133700,2014,LC,0,2017-3
133702,2008,LC,0,2017-3
133702,2014,LC,0,2017-3
135301,2008,LC,0,2017-3
135301,2011,LC,0,2017-3
135491,2008,LC,0,2017-3
135525,2008,LC,0,2017-3
135525,2010,LC,0,2017-3
135567,2008,LC,0,2017-3
135567,2012,LC,0,2017-3
135567,2017,LC,0,2017-3
135574,2008,LC,0,2017-3
135579,2008,LC,0,2017-3
135606,2008,LC,0,2017-3
135660,2008,LC,0,2017-3
135672,2008,VU,0.4,2017-3
135681,2008,LC,0,2017-3
135689,2008,LC,0,2017-3
135690,2008,LC,0,2017-3
135690,2014,LC,0,2017-3
135714,2008,LC,0,2017-3
135717,2008,LC,0,2017-3
135717,2010,LC,0,2017-3
135719,2008,LC,0,2017-3
135719,2013,LC,0,2017-3
13581,1996,LC,0,2017-3
13581,2008,LC,0,2017-3
13581,2015,LC,0,2017-3
13583,1996,LC,0,2017-3
13583,2008,LC,0,2017-3
13583,2015,LC,0,2017-3
136315,2008,NT,0.2,2017-3
136315,2017,VU,0.4,2017-3
13653,1965,CR,0.8,2017-3
13653,1986,EN,0.6,2017-3
13653,1988,EN,0.6,2017-3
13653,1990,EN,0.6,2017-3
13653,1994,EN,0.6,2017-3
13653,1996,CR,0.8,2017-3
13653,2008,CR,0.8,2017-3
13653,2013,CR,0.8,2017-3
13653,2015,EN,0.6,2017-3
13654,1965,CR,0.8,2017-3
13654,1982,EN,0.6,2017-3
13654,1986,EN,0.6,2017-3
13654,1988,EN,0.6,2017-3
13654,1990,EN,0.6,2017-3
13654,1994,EN,0.6,2017-3
13654,1996,EN,0.6,2017-3
13654,2008,CR,0.8,2017-3
13654,2015,EN,0.6,2017-3
13704,2008,NT,0.2,2017-3
13704,2012,NT,0.2,2017-3
13704,2017,LC,0,2017-3
14049,1996,VU,0.4,2017-3
14049,2007,EN,0.6,2017-3
14049,2008,EN,0.6,2017-3
14050,1996,VU,0.4,2017-3
14050,2008,LC,0,2017-3
14051,1996,VU,0.4,2017-3
14051,1996,VU,0.4,2017-3
14051,2007,VU,0.4,2017-3
14051,2008,VU,0.4,2017-3
14051,2015,VU,0.4,2017-3
14052,1996,VU,0.4,2017-3
14052,2008,NT,0.2,2017-3
14053,1996,VU,0.4,2017-3
14053,2007,VU,0.4,2017-3
14053,2008,VU,0.4,2017-3
14054,2008,LC,0,2017-3
14134429,2012,LC,0,2017-3
14214,1990,VU,0.4,2017-3
14214,1994,VU,0.4,2017-3
14214,1996,LC,0,2017-3
14214,2008,LC,0,2017-3
14214,2013,LC,0,2017-3
14264,1988,EN,0.6,2017-3
14264,1990,EN,0.6,2017-3
14264,1994,EN,0.6,2017-3
14264,1996,LC,0,2017-3
14363,1994,VU,0.4,2017-3
14363,1996,VU,0.4,2017-3
14524,2008,LC,0,2017-3
14549,1994,EN,0.6,2017-3
14549,1996,LC,0,2017-3
14549,2008,EN,0.6,2017-3
14549,2015,EN,0.6,2017-3
15106,1996,LC,0,2017-3
15106,2016,VU,0.4,2017-3
15239,1996,NT,0.2,2017-3
15239,2010,LC,0,2017-3
15269,1996,LC,0,2017-3
15269,2008,LC,0,2017-3
15269,2015,LC,0,2017-3
15319,1994,EN,0.6,2017-3
15319,1996,EN,0.6,2017-3
15419,2008,VU,0.4,2017-3
15419,2017,EN,0.6,2017-3
15421,1996,VU,0.4,2017-3
154613,2010,LC,0,2017-3
154615,2010,LC,0,2017-3
154616,2010,LC,0,2017-3
154618,2010,LC,0,2017-3
154619,2010,LC,0,2017-3
154620,2010,LC,0,2017-3
154623,2010,LC,0,2017-3
154624,2010,LC,0,2017-3
154626,2010,LC,0,2017-3
154628,2010,LC,0,2017-3
154629,2010,LC,0,2017-3
154630,2010,LC,0,2017-3
154631,2010,LC,0,2017-3
154632,2010,LC,0,2017-3
154634,2010,LC,0,2017-3
154635,2010,LC,0,2017-3
154638,2010,LC,0,2017-3
154641,2010,LC,0,2017-3
154643,2010,LC,0,2017-3
154644,2010,LC,0,2017-3
154644,2014,LC,0,2017-3
154647,2010,LC,0,2017-3
154649,2010,LC,0,2017-3
154653,2010,LC,0,2017-3
154655,2010,LC,0,2017-3
154657,2010,VU,0.4,2017-3
154658,2010,LC,0,2017-3
154660,2010,LC,0,2017-3
154663,2010,LC,0,2017-3
154665,2010,LC,0,2017-3
154667,2010,LC,0,2017-3
154669,2010,LC,0,2017-3
154669,2015,LC,0,2017-3
154670,2010,LC,0,2017-3
154673,2010,LC,0,2017-3
154674,2010,LC,0,2017-3
154676,2010,LC,0,2017-3
154676,2012,LC,0,2017-3
154677,2010,LC,0,2017-3
154677,2012,LC,0,2017-3
154678,2010,LC,0,2017-3
154680,2010,LC,0,2017-3
154682,2010,LC,0,2017-3
154683,2010,LC,0,2017-3
154684,2010,LC,0,2017-3
154686,2010,LC,0,2017-3
154687,2010,LC,0,2017-3
154691,2010,LC,0,2017-3
154692,2010,LC,0,2017-3
154693,2010,LC,0,2017-3
154694,2010,LC,0,2017-3
154695,2010,LC,0,2017-3
154696,2010,LC,0,2017-3
154697,2010,LC,0,2017-3
154698,2010,LC,0,2017-3
154701,2010,LC,0,2017-3
154705,2010,LC,0,2017-3
154706,2010,LC,0,2017-3
154706,2012,LC,0,2017-3
154707,2010,LC,0,2017-3
154709,2010,LC,0,2017-3
154711,2010,LC,0,2017-3
154712,2010,LC,0,2017-3
154712,2011,LC,0,2017-3
154713,2010,LC,0,2017-3
154715,2010,LC,0,2017-3
154718,2010,LC,0,2017-3
154721,2010,LC,0,2017-3
154722,2010,LC,0,2017-3
154726,2010,LC,0,2017-3
154728,2010,LC,0,2017-3
154729,2010,LC,0,2017-3
154730,2010,LC,0,2017-3
154731,2010,LC,0,2017-3
154731,2013,LC,0,2017-3
154732,2010,LC,0,2017-3
154734,2014,LC,0,2017-3
154736,2010,LC,0,2017-3
154740,2010,LC,0,2017-3
154741,2010,LC,0,2017-3
154742,2010,LC,0,2017-3
154743,2010,LC,0,2017-3
154744,2010,LC,0,2017-3
154745,2010,LC,0,2017-3
154747,2010,LC,0,2017-3
154748,2010,NT,0.2,2017-3
154749,2010,LC,0,2017-3
154750,2010,LC,0,2017-3
154753,2010,LC,0,2017-3
154754,2010,LC,0,2017-3
154755,2010,NT,0.2,2017-3
154760,2010,LC,0,2017-3
154765,2010,LC,0,2017-3
154766,2010,LC,0,2017-3
154767,2010,LC,0,2017-3
154770,2010,LC,0,2017-3
154771,2010,LC,0,2017-3
154774,2010,LC,0,2017-3
154775,2010,LC,0,2017-3
154779,2010,LC,0,2017-3
154780,2010,LC,0,2017-3
154780,2012,LC,0,2017-3
154781,2010,LC,0,2017-3
154785,2010,LC,0,2017-3
154788,2010,LC,0,2017-3
154789,2010,LC,0,2017-3
154790,2010,LC,0,2017-3
154792,2010,LC,0,2017-3
154793,2010,LC,0,2017-3
154794,2010,LC,0,2017-3
154797,2011,LC,0,2017-3
154798,2010,LC,0,2017-3
154799,2010,LC,0,2017-3
154801,2010,LC,0,2017-3
154802,2010,LC,0,2017-3
154803,2010,LC,0,2017-3
154806,2010,LC,0,2017-3
154807,2010,LC,0,2017-3
154808,2010,LC,0,2017-3
154809,2010,LC,0,2017-3
154812,2010,LC,0,2017-3
154813,2010,LC,0,2017-3
154814,2010,LC,0,2017-3
154815,2010,LC,0,2017-3
154816,2010,LC,0,2017-3
154817,2010,VU,0.4,2017-3
154818,2012,LC,0,2017-3
154820,2010,LC,0,2017-3
154822,2010,LC,0,2017-3
154823,2010,LC,0,2017-3
154825,2010,LC,0,2017-3
154825,2011,LC,0,2017-3
154827,2010,LC,0,2017-3
154828,2010,LC,0,2017-3
154829,2010,LC,0,2017-3
154830,2010,LC,0,2017-3
154831,2010,LC,0,2017-3
154833,2010,LC,0,2017-3
154834,2010,LC,0,2017-3
154836,2010,LC,0,2017-3
154841,2010,LC,0,2017-3
154842,2010,LC,0,2017-3
154844,2010,LC,0,2017-3
154845,2010,LC,0,2017-3
154846,2010,LC,0,2017-3
154847,2010,LC,0,2017-3
154848,2010,LC,0,2017-3
154849,2010,LC,0,2017-3
154850,2010,LC,0,2017-3
154851,2010,LC,0,2017-3
154853,2010,LC,0,2017-3
154853,2017,LC,0,2017-3
154855,2010,LC,0,2017-3
154855,2012,LC,0,2017-3
154855,2017,LC,0,2017-3
154856,2010,LC,0,2017-3
154859,2010,LC,0,2017-3
154860,2010,LC,0,2017-3
154861,2010,LC,0,2017-3
154863,2010,LC,0,2017-3
154863,2012,LC,0,2017-3
154865,2010,LC,0,2017-3
154866,2010,LC,0,2017-3
154870,2010,LC,0,2017-3
154872,2010,LC,0,2017-3
154874,2010,NT,0.2,2017-3
154875,2010,LC,0,2017-3
154878,2010,LC,0,2017-3
154880,2010,LC,0,2017-3
154882,2010,LC,0,2017-3
154883,2010,LC,0,2017-3
154888,2010,LC,0,2017-3
154890,2010,LC,0,2017-3
154891,2010,LC,0,2017-3
154894,2010,LC,0,2017-3
154895,2010,LC,0,2017-3
154897,2010,LC,0,2017-3
154898,2010,LC,0,2017-3
154900,2010,VU,0.4,2017-3
154901,2010,LC,0,2017-3
154904,2010,LC,0,2017-3
154906,2010,LC,0,2017-3
154907,2010,LC,0,2017-3
154909,2010,LC,0,2017-3
154910,2010,LC,0,2017-3
154912,2010,LC,0,2017-3
154913,2010,LC,0,2017-3
154914,2010,LC,0,2017-3
154915,2010,LC,0,2017-3
154916,2010,LC,0,2017-3
154917,2010,LC,0,2017-3
154918,2010,LC,0,2017-3
154919,2010,LC,0,2017-3
154920,2010,LC,0,2017-3
154922,2010,LC,0,2017-3
154924,2010,LC,0,2017-3
154924,2017,LC,0,2017-3
154927,2010,LC,0,2017-3
154928,2010,LC,0,2017-3
154929,2010,LC,0,2017-3
154930,2010,LC,0,2017-3
154931,2010,LC,0,2017-3
154932,2010,LC,0,2017-3
154933,2010,LC,0,2017-3
154935,2010,LC,0,2017-3
154936,2010,LC,0,2017-3
154937,2010,LC,0,2017-3
154938,2010,LC,0,2017-3
154938,2016,LC,0,2017-3
154939,2010,LC,0,2017-3
154940,2010,LC,0,2017-3
154942,2010,LC,0,2017-3
154943,2010,LC,0,2017-3
154944,2010,LC,0,2017-3
154945,2010,LC,0,2017-3
154946,2010,LC,0,2017-3
154946,2011,LC,0,2017-3
154947,2010,LC,0,2017-3
154948,2010,LC,0,2017-3
154951,2010,LC,0,2017-3
154952,2010,LC,0,2017-3
154953,2010,LC,0,2017-3
154954,2010,LC,0,2017-3
154956,2010,LC,0,2017-3
154958,2010,LC,0,2017-3
154959,2010,LC,0,2017-3
154960,2010,LC,0,2017-3
154960,2012,LC,0,2017-3
154962,2010,LC,0,2017-3
154964,2010,LC,0,2017-3
154967,2010,LC,0,2017-3
154968,2010,LC,0,2017-3
154969,2010,LC,0,2017-3
154970,2010,LC,0,2017-3
154971,2010,LC,0,2017-3
154971,2012,LC,0,2017-3
154972,2014,LC,0,2017-3
154973,2010,LC,0,2017-3
154974,2010,LC,0,2017-3
154975,2010,LC,0,2017-3
154976,2010,LC,0,2017-3
154976,2012,LC,0,2017-3
154977,2010,LC,0,2017-3
154978,2010,LC,0,2017-3
154980,2010,LC,0,2017-3
154982,2010,LC,0,2017-3
154983,2010,LC,0,2017-3
154984,2010,LC,0,2017-3
154988,2010,LC,0,2017-3
154989,2010,LC,0,2017-3
154992,2010,LC,0,2017-3
154993,2010,LC,0,2017-3
154995,2010,LC,0,2017-3
154996,2010,LC,0,2017-3
154997,2010,LC,0,2017-3
154998,2010,LC,0,2017-3
154999,2016,LC,0,2017-3
155000,2010,LC,0,2017-3
155001,2010,LC,0,2017-3
155002,2010,LC,0,2017-3
155003,2010,LC,0,2017-3
155006,2010,LC,0,2017-3
155008,2010,LC,0,2017-3
155009,2010,LC,0,2017-3
155010,2010,LC,0,2017-3
155012,2010,LC,0,2017-3
155013,2010,LC,0,2017-3
155014,2010,LC,0,2017-3
155015,2010,LC,0,2017-3
155016,2010,LC,0,2017-3
155017,2010,LC,0,2017-3
155018,2010,NT,0.2,2017-3
155018,2015,VU,0.4,2017-3
155020,2010,LC,0,2017-3
155021,2010,LC,0,2017-3
155021,2015,VU,0.4,2017-3
155022,2010,LC,0,2017-3
155023,2010,LC,0,2017-3
155024,2010,LC,0,2017-3
155025,2010,LC,0,2017-3
155026,2010,LC,0,2017-3
155029,2010,LC,0,2017-3
155030,2010,LC,0,2017-3
155032,2010,LC,0,2017-3
155034,2010,LC,0,2017-3
155036,2010,LC,0,2017-3
155039,2010,LC,0,2017-3
155040,2010,LC,0,2017-3
155042,2010,LC,0,2017-3
155043,2010,LC,0,2017-3
155044,2010,LC,0,2017-3
155046,2010,LC,0,2017-3
155047,2010,LC,0,2017-3
155049,2010,LC,0,2017-3
155050,2010,LC,0,2017-3
155051,2010,LC,0,2017-3
155052,2010,LC,0,2017-3
155055,2010,LC,0,2017-3
155056,2010,LC,0,2017-3
155057,2010,LC,0,2017-3
155058,2010,LC,0,2017-3
155059,2010,LC,0,2017-3
155064,2010,LC,0,2017-3
155068,2010,LC,0,2017-3
155071,2010,LC,0,2017-3
155072,2010,LC,0,2017-3
155073,2010,LC,0,2017-3
155073,2017,LC,0,2017-3
155074,2010,LC,0,2017-3
155075,2010,LC,0,2017-3
155076,2010,LC,0,2017-3
155077,2010,LC,0,2017-3
155078,2010,LC,0,2017-3
155079,2010,LC,0,2017-3
155081,2010,LC,0,2017-3
155083,2010,LC,0,2017-3
155084,2010,LC,0,2017-3
155087,2010,LC,0,2017-3
155088,2010,LC,0,2017-3
155089,2010,LC,0,2017-3
155090,2010,LC,0,2017-3
155091,2010,LC,0,2017-3
155093,2010,LC,0,2017-3
155094,2010,LC,0,2017-3
155096,2010,LC,0,2017-3
155096,2011,LC,0,2017-3
155097,2010,LC,0,2017-3
155099,2010,LC,0,2017-3
155102,2010,LC,0,2017-3
155104,2010,LC,0,2017-3
155106,2010,LC,0,2017-3
155107,2010,LC,0,2017-3
155108,2010,LC,0,2017-3
155111,2010,LC,0,2017-3
155112,2010,LC,0,2017-3
155114,2010,LC,0,2017-3
155115,2016,LC,0,2017-3
155116,2010,LC,0,2017-3
155116,2017,LC,0,2017-3
155117,2010,LC,0,2017-3
155118,2010,LC,0,2017-3
155119,2010,LC,0,2017-3
155120,2010,LC,0,2017-3
155120,2012,LC,0,2017-3
155123,2010,LC,0,2017-3
155124,2010,LC,0,2017-3
155126,2010,LC,0,2017-3
155128,2015,LC,0,2017-3
155130,2010,LC,0,2017-3
155131,2010,LC,0,2017-3
155132,2010,LC,0,2017-3
155133,2010,LC,0,2017-3
155134,2010,LC,0,2017-3
155135,2010,LC,0,2017-3
155138,2010,LC,0,2017-3
155141,2010,LC,0,2017-3
155142,2010,LC,0,2017-3
155144,2010,LC,0,2017-3
155146,2010,LC,0,2017-3
155148,2010,LC,0,2017-3
155151,2010,LC,0,2017-3
155153,2010,LC,0,2017-3
155156,2010,VU,0.4,2017-3
155159,2010,LC,0,2017-3
155160,2010,LC,0,2017-3
155161,2010,LC,0,2017-3
155163,2015,LC,0,2017-3
155164,2010,LC,0,2017-3
155165,2010,LC,0,2017-3
155165,2016,LC,0,2017-3
155166,2010,LC,0,2017-3
155167,2010,LC,0,2017-3
155172,2010,LC,0,2017-3
155174,2010,LC,0,2017-3
155176,2010,LC,0,2017-3
155177,2010,LC,0,2017-3
155179,2010,LC,0,2017-3
155180,2010,LC,0,2017-3
155180,2014,LC,0,2017-3
155181,2010,LC,0,2017-3
155181,2017,LC,0,2017-3
155182,2010,LC,0,2017-3
155183,2010,LC,0,2017-3
155184,2010,LC,0,2017-3
155186,2010,LC,0,2017-3
155189,2010,LC,0,2017-3
155190,2010,LC,0,2017-3
155192,2010,LC,0,2017-3
155193,2010,LC,0,2017-3
155194,2010,LC,0,2017-3
155195,2010,LC,0,2017-3
155200,2010,LC,0,2017-3
155201,2010,LC,0,2017-3
155201,2012,LC,0,2017-3
155203,2010,LC,0,2017-3
155204,2010,LC,0,2017-3
155205,2010,LC,0,2017-3
155208,2010,LC,0,2017-3
155211,2010,LC,0,2017-3
155212,2010,LC,0,2017-3
155212,2016,LC,0,2017-3
155212,2017,LC,0,2017-3
155214,2010,LC,0,2017-3
155215,2010,LC,0,2017-3
155216,2010,LC,0,2017-3
155218,2010,LC,0,2017-3
155219,2010,LC,0,2017-3
155220,2010,LC,0,2017-3
155221,2010,LC,0,2017-3
155222,2010,LC,0,2017-3
155223,2010,LC,0,2017-3
155224,2010,LC,0,2017-3
155225,2010,LC,0,2017-3
155226,2010,LC,0,2017-3
155226,2014,LC,0,2017-3
155227,2010,LC,0,2017-3
155229,2010,LC,0,2017-3
155231,2010,LC,0,2017-3
155232,2010,LC,0,2017-3
155235,2010,LC,0,2017-3
155235,2015,LC,0,2017-3
155238,2010,LC,0,2017-3
155239,2010,LC,0,2017-3
155240,2010,LC,0,2017-3
155241,2010,LC,0,2017-3
155243,2010,LC,0,2017-3
155244,2010,LC,0,2017-3
155245,2010,LC,0,2017-3
155246,2010,LC,0,2017-3
155250,2010,LC,0,2017-3
155252,2010,LC,0,2017-3
155253,2010,LC,0,2017-3
155254,2010,LC,0,2017-3
155255,2010,LC,0,2017-3
155257,2010,LC,0,2017-3
155259,2010,LC,0,2017-3
155260,2010,LC,0,2017-3
155261,2010,LC,0,2017-3
155263,2010,LC,0,2017-3
155264,2010,LC,0,2017-3
155265,2010,LC,0,2017-3
155266,2010,LC,0,2017-3
155268,2010,LC,0,2017-3
155272,2010,LC,0,2017-3
155273,2010,LC,0,2017-3
155273,2012,LC,0,2017-3
155274,2010,LC,0,2017-3
155276,2010,LC,0,2017-3
155276,2011,LC,0,2017-3
155277,2010,LC,0,2017-3
155278,2010,LC,0,2017-3
155281,2010,LC,0,2017-3
155282,2010,LC,0,2017-3
155282,2014,LC,0,2017-3
155285,2012,VU,0.4,2017-3
155285,2017,LC,0,2017-3
155289,2010,LC,0,2017-3
155290,2010,LC,0,2017-3
155290,2012,LC,0,2017-3
155291,2010,LC,0,2017-3
155293,2010,LC,0,2017-3
155294,2010,LC,0,2017-3
155295,2010,LC,0,2017-3
155296,2010,LC,0,2017-3
155300,2010,LC,0,2017-3
155301,2010,LC,0,2017-3
155302,2010,LC,0,2017-3
155304,2010,LC,0,2017-3
155308,2010,LC,0,2017-3
155309,2010,LC,0,2017-3
155310,2010,LC,0,2017-3
155311,2010,LC,0,2017-3
155313,2010,LC,0,2017-3
155314,2010,LC,0,2017-3
155320,2010,LC,0,2017-3
155321,2010,LC,0,2017-3
155322,2010,LC,0,2017-3
155325,2010,LC,0,2017-3
155326,2010,LC,0,2017-3
155327,2010,LC,0,2017-3
155328,2010,LC,0,2017-3
155329,2010,LC,0,2017-3
155330,2010,LC,0,2017-3
158617,2009,NT,0.2,2017-3
158625,2010,LC,0,2017-3
158626,2010,LC,0,2017-3
158627,2010,LC,0,2017-3
158628,2010,LC,0,2017-3
158632,2010,LC,0,2017-3
15873,1996,EN,0.6,2017-3
15873,2014,LC,0,2017-3
15939,1996,CR,0.8,2017-3
16011,1996,NT,0.2,2017-3
16012,1996,NT,0.2,2017-3
16012,2017,LC,0,2017-3
161317,2009,LC,0,2017-3
161319,2016,LC,0,2017-3
161320,2009,VU,0.4,2017-3
161325,2009,VU,0.4,2017-3
161329,2009,NT,0.2,2017-3
161334,2009,LC,0,2017-3
161334,2015,LC,0,2017-3
161336,2009,LC,0,2017-3
161337,2009,LC,0,2017-3
161337,2015,LC,0,2017-3
161339,2016,EN,0.6,2017-3
161342,2009,LC,0,2017-3
161342,2015,LC,0,2017-3
161345,2009,LC,0,2017-3
161346,2009,LC,0,2017-3
161346,2015,LC,0,2017-3
161349,2017,LC,0,2017-3
161350,2009,LC,0,2017-3
161350,2015,LC,0,2017-3
161358,2009,LC,0,2017-3
161360,2009,NT,0.2,2017-3
161364,2009,LC,0,2017-3
161366,2009,NT,0.2,2017-3
161370,2009,NT,0.2,2017-3
161370,2015,LC,0,2017-3
161371,2009,LC,0,2017-3
161372,2009,LC,0,2017-3
161373,2009,NT,0.2,2017-3
161373,2016,NT,0.2,2017-3
161375,2009,LC,0,2017-3
161375,2015,LC,0,2017-3
161376,2009,NT,0.2,2017-3
161377,2009,LC,0,2017-3
161378,2009,NT,0.2,2017-3
161379,2009,LC,0,2017-3
161381,2009,LC,0,2017-3
161381,2015,LC,0,2017-3
161383,2015,LC,0,2017-3
161386,2009,LC,0,2017-3
161386,2016,LC,0,2017-3
161388,2009,LC,0,2017-3
161391,2009,NT,0.2,2017-3
161395,2009,LC,0,2017-3
161398,2009,LC,0,2017-3
161399,2009,LC,0,2017-3
161401,2015,LC,0,2017-3
161404,2009,VU,0.4,2017-3
161407,2009,LC,0,2017-3
161409,2009,VU,0.4,2017-3
161418,2009,NT,0.2,2017-3
161419,2009,LC,0,2017-3
161423,2009,NT,0.2,2017-3
161425,2009,EN,0.6,2017-3
161426,2009,NT,0.2,2017-3
161426,2017,NT,0.2,2017-3
161428,2009,CR,0.8,2017-3
161430,2009,LC,0,2017-3
161430,2015,LC,0,2017-3
161431,2009,NT,0.2,2017-3
161431,2016,VU,0.4,2017-3
161442,2009,VU,0.4,2017-3
161443,2009,LC,0,2017-3
161444,2009,LC,0,2017-3
