iucn_sid,pop_trend,iucn_version,iucn_rgn
164320,decreasing,2018-1,global
164334,stable,2018-1,global
164350,unknown,2018-1,global
164392,decreasing,2018-1,global
164409,decreasing,2018-1,global
164497,stable,2018-1,global
164508,stable,2018-1,global
164520,unknown,2018-1,global
164523,stable,2018-1,global
164528,unknown,2018-1,global
164538,decreasing,2018-1,global
164543,unknown,2018-1,global
164893,stable,2018-1,global
165290,unknown,2018-1,global
165291,decreasing,2018-1,global
165293,decreasing,2018-1,global
165294,decreasing,2018-1,global
165296,decreasing,2018-1,global
165297,decreasing,2018-1,global
165352,stable,2018-1,global
165443,stable,2018-1,global
165607,stable,2018-1,global
165608,stable,2018-1,global
165609,stable,2018-1,global
165610,stable,2018-1,global
165611,stable,2018-1,global
165612,stable,2018-1,global
165613,unknown,2018-1,global
165614,stable,2018-1,global
165615,stable,2018-1,global
165616,stable,2018-1,global
165617,stable,2018-1,global
165618,unknown,2018-1,global
165619,stable,2018-1,global
165620,stable,2018-1,global
165621,unknown,2018-1,global
165622,stable,2018-1,global
165623,unknown,2018-1,global
165624,stable,2018-1,global
165625,stable,2018-1,global
165626,stable,2018-1,global
165627,stable,2018-1,global
165628,stable,2018-1,global
165630,stable,2018-1,global
165631,decreasing,2018-1,global
165632,stable,2018-1,global
165633,stable,2018-1,global
165634,stable,2018-1,global
165635,stable,2018-1,global
165636,stable,2018-1,global
165637,stable,2018-1,global
165638,unknown,2018-1,global
165639,stable,2018-1,global
165640,stable,2018-1,global
165641,unknown,2018-1,global
165642,unknown,2018-1,global
165643,unknown,2018-1,global
165644,unknown,2018-1,global
165645,unknown,2018-1,global
165646,unknown,2018-1,global
165647,unknown,2018-1,global
165648,stable,2018-1,global
165649,stable,2018-1,global
165650,stable,2018-1,global
165651,stable,2018-1,global
165652,stable,2018-1,global
165653,stable,2018-1,global
165654,stable,2018-1,global
165655,stable,2018-1,global
165656,stable,2018-1,global
165657,decreasing,2018-1,global
165658,stable,2018-1,global
165659,stable,2018-1,global
165660,stable,2018-1,global
165661,stable,2018-1,global
165662,stable,2018-1,global
165663,stable,2018-1,global
165664,stable,2018-1,global
165665,stable,2018-1,global
165666,stable,2018-1,global
165667,unknown,2018-1,global
165668,stable,2018-1,global
165669,stable,2018-1,global
165670,stable,2018-1,global
165671,unknown,2018-1,global
165672,stable,2018-1,global
165673,unknown,2018-1,global
165674,unknown,2018-1,global
165675,stable,2018-1,global
165676,unknown,2018-1,global
165677,stable,2018-1,global
165678,stable,2018-1,global
165679,stable,2018-1,global
165680,stable,2018-1,global
165681,stable,2018-1,global
165682,stable,2018-1,global
165683,stable,2018-1,global
165684,stable,2018-1,global
165685,stable,2018-1,global
165686,stable,2018-1,global
165687,unknown,2018-1,global
165688,stable,2018-1,global
165689,decreasing,2018-1,global
165690,unknown,2018-1,global
165691,stable,2018-1,global
165692,decreasing,2018-1,global
165693,stable,2018-1,global
165694,unknown,2018-1,global
165695,stable,2018-1,global
165696,stable,2018-1,global
165697,stable,2018-1,global
165698,stable,2018-1,global
165699,stable,2018-1,global
165700,unknown,2018-1,global
165701,unknown,2018-1,global
165702,stable,2018-1,global
165703,stable,2018-1,global
165704,decreasing,2018-1,global
165705,stable,2018-1,global
165706,stable,2018-1,global
165707,unknown,2018-1,global
165708,stable,2018-1,global
165709,stable,2018-1,global
165710,stable,2018-1,global
165711,stable,2018-1,global
165713,stable,2018-1,global
165714,stable,2018-1,global
165715,stable,2018-1,global
165716,stable,2018-1,global
165717,decreasing,2018-1,global
165718,stable,2018-1,global
165719,stable,2018-1,global
165720,stable,2018-1,global
165721,stable,2018-1,global
165723,stable,2018-1,global
165724,stable,2018-1,global
165725,stable,2018-1,global
165726,stable,2018-1,global
165727,unknown,2018-1,global
165773,unknown,2018-1,global
165778,unknown,2018-1,global
165780,unknown,2018-1,global
165788,unknown,2018-1,global
165795,unknown,2018-1,global
165800,unknown,2018-1,global
165803,unknown,2018-1,global
165808,unknown,2018-1,global
165811,unknown,2018-1,global
165822,stable,2018-1,global
165823,stable,2018-1,global
165824,stable,2018-1,global
165825,stable,2018-1,global
165826,unknown,2018-1,global
165827,stable,2018-1,global
165828,stable,2018-1,global
165829,stable,2018-1,global
165830,stable,2018-1,global
165831,stable,2018-1,global
165832,stable,2018-1,global
165833,stable,2018-1,global
165834,stable,2018-1,global
165835,stable,2018-1,global
165836,stable,2018-1,global
165837,unknown,2018-1,global
165838,stable,2018-1,global
165839,stable,2018-1,global
165840,stable,2018-1,global
165841,stable,2018-1,global
165842,stable,2018-1,global
165843,stable,2018-1,global
165844,unknown,2018-1,global
165845,stable,2018-1,global
165846,stable,2018-1,global
165847,unknown,2018-1,global
165848,stable,2018-1,global
165849,stable,2018-1,global
165850,stable,2018-1,global
165851,stable,2018-1,global
165852,stable,2018-1,global
165853,stable,2018-1,global
165854,stable,2018-1,global
165855,stable,2018-1,global
165856,stable,2018-1,global
165857,stable,2018-1,global
165858,stable,2018-1,global
165860,stable,2018-1,global
165861,stable,2018-1,global
165862,stable,2018-1,global
165863,stable,2018-1,global
165864,stable,2018-1,global
165865,stable,2018-1,global
165866,stable,2018-1,global
165867,stable,2018-1,global
165868,stable,2018-1,global
165869,unknown,2018-1,global
165870,stable,2018-1,global
165871,stable,2018-1,global
165872,stable,2018-1,global
165873,stable,2018-1,global
165874,stable,2018-1,global
165875,stable,2018-1,global
165876,stable,2018-1,global
165878,stable,2018-1,global
165879,stable,2018-1,global
165880,stable,2018-1,global
165881,stable,2018-1,global
165882,stable,2018-1,global
165883,stable,2018-1,global
165884,stable,2018-1,global
165885,stable,2018-1,global
165887,stable,2018-1,global
165888,stable,2018-1,global
165889,stable,2018-1,global
165890,stable,2018-1,global
165891,stable,2018-1,global
165892,unknown,2018-1,global
165893,stable,2018-1,global
165894,unknown,2018-1,global
165895,stable,2018-1,global
165896,stable,2018-1,global
165897,stable,2018-1,global
165898,stable,2018-1,global
165899,stable,2018-1,global
165900,stable,2018-1,global
165901,stable,2018-1,global
165902,stable,2018-1,global
165903,stable,2018-1,global
165912,unknown,2018-1,global
165913,unknown,2018-1,global
165917,unknown,2018-1,global
166009,unknown,2018-1,global
166031,unknown,2018-1,global
166077,stable,2018-1,global
166092,unknown,2018-1,global
166138,stable,2018-1,global
166144,unknown,2018-1,global
166171,unknown,2018-1,global
166184,decreasing,2018-1,global
166189,unknown,2018-1,global
166196,unknown,2018-1,global
166197,unknown,2018-1,global
166200,decreasing,2018-1,global
166216,unknown,2018-1,global
166263,unknown,2018-1,global
166267,unknown,2018-1,global
166268,unknown,2018-1,global
166410,unknown,2018-1,global
166428,unknown,2018-1,global
166439,unknown,2018-1,global
166442,decreasing,2018-1,global
166446,unknown,2018-1,global
166470,stable,2018-1,global
166483,decreasing,2018-1,global
166533,unknown,2018-1,global
166552,unknown,2018-1,global
166562,stable,2018-1,global
166575,unknown,2018-1,global
166598,unknown,2018-1,global
166628,unknown,2018-1,global
166633,decreasing,2018-1,global
166639,unknown,2018-1,global
166680,unknown,2018-1,global
166693,unknown,2018-1,global
166699,unknown,2018-1,global
166700,unknown,2018-1,global
166704,unknown,2018-1,global
166708,unknown,2018-1,global
166709,stable,2018-1,global
166715,unknown,2018-1,global
166717,stable,2018-1,global
166719,unknown,2018-1,global
166721,unknown,2018-1,global
166725,unknown,2018-1,global
166739,unknown,2018-1,global
166750,unknown,2018-1,global
166754,unknown,2018-1,global
166774,unknown,2018-1,global
166777,unknown,2018-1,global
166783,unknown,2018-1,global
166801,unknown,2018-1,global
166856,stable,2018-1,global
166868,unknown,2018-1,global
166879,unknown,2018-1,global
166892,unknown,2018-1,global
166893,unknown,2018-1,global
166894,unknown,2018-1,global
166897,unknown,2018-1,global
166900,stable,2018-1,global
166919,unknown,2018-1,global
166925,unknown,2018-1,global
166940,unknown,2018-1,global
166944,unknown,2018-1,global
166947,unknown,2018-1,global
166963,unknown,2018-1,global
166975,stable,2018-1,global
166980,unknown,2018-1,global
166985,unknown,2018-1,global
166990,unknown,2018-1,global
166992,stable,2018-1,global
167006,decreasing,2018-1,global
167010,unknown,2018-1,global
167710,stable,2018-1,global
167802,stable,2018-1,global
167944,unknown,2018-1,global
167949,unknown,2018-1,global
167997,unknown,2018-1,global
168000,decreasing,2018-1,global
168297,unknown,2018-1,global
168351,unknown,2018-1,global
168374,stable,2018-1,global
168438,unknown,2018-1,global
168500,unknown,2018-1,global
168527,unknown,2018-1,global
168643,unknown,2018-1,global
168724,stable,2018-1,global
168780,unknown,2018-1,global
169015,stable,2018-1,global
169353,stable,2018-1,global
169356,stable,2018-1,global
169358,unknown,2018-1,global
169359,stable,2018-1,global
169360,unknown,2018-1,global
169361,unknown,2018-1,global
169365,stable,2018-1,global
169373,stable,2018-1,global
169374,decreasing,2018-1,global
169376,unknown,2018-1,global
169388,stable,2018-1,global
169496,unknown,2018-1,global
169554,unknown,2018-1,global
169587,unknown,2018-1,global
169590,stable,2018-1,global
169595,unknown,2018-1,global
169599,stable,2018-1,global
169628,decreasing,2018-1,global
169632,stable,2018-1,global
169636,unknown,2018-1,global
169646,stable,2018-1,global
169679,stable,2018-1,global
169714,unknown,2018-1,global
169767,decreasing,2018-1,global
169879,unknown,2018-1,global
169897,decreasing,2018-1,global
169948,unknown,2018-1,global
169949,unknown,2018-1,global
169951,unknown,2018-1,global
169954,unknown,2018-1,global
169955,stable,2018-1,global
169956,unknown,2018-1,global
169957,unknown,2018-1,global
169958,unknown,2018-1,global
169959,unknown,2018-1,global
169960,unknown,2018-1,global
169963,stable,2018-1,global
169964,unknown,2018-1,global
169965,decreasing,2018-1,global
169966,stable,2018-1,global
169967,stable,2018-1,global
169969,unknown,2018-1,global
169970,unknown,2018-1,global
169972,unknown,2018-1,global
169973,unknown,2018-1,global
169974,unknown,2018-1,global
169975,decreasing,2018-1,global
169976,decreasing,2018-1,global
169978,unknown,2018-1,global
169979,unknown,2018-1,global
169980,decreasing,2018-1,global
169983,unknown,2018-1,global
169984,stable,2018-1,global
169986,unknown,2018-1,global
169987,stable,2018-1,global
169988,unknown,2018-1,global
169989,unknown,2018-1,global
169990,unknown,2018-1,global
169991,unknown,2018-1,global
169993,unknown,2018-1,global
169995,unknown,2018-1,global
169996,unknown,2018-1,global
169997,unknown,2018-1,global
169999,increasing,2018-1,global
170002,unknown,2018-1,global
170003,unknown,2018-1,global
170004,unknown,2018-1,global
170005,unknown,2018-1,global
170006,unknown,2018-1,global
170007,unknown,2018-1,global
170008,unknown,2018-1,global
170009,stable,2018-1,global
170010,unknown,2018-1,global
170011,unknown,2018-1,global
170014,unknown,2018-1,global
170015,unknown,2018-1,global
170016,unknown,2018-1,global
170017,unknown,2018-1,global
170018,unknown,2018-1,global
170019,unknown,2018-1,global
170020,unknown,2018-1,global
170021,unknown,2018-1,global
170023,unknown,2018-1,global
170025,stable,2018-1,global
170026,unknown,2018-1,global
170028,unknown,2018-1,global
170029,unknown,2018-1,global
170030,unknown,2018-1,global
170031,unknown,2018-1,global
170032,unknown,2018-1,global
170034,unknown,2018-1,global
170035,unknown,2018-1,global
170036,unknown,2018-1,global
170037,unknown,2018-1,global
170038,unknown,2018-1,global
170039,unknown,2018-1,global
170040,unknown,2018-1,global
170041,unknown,2018-1,global
170042,unknown,2018-1,global
170044,unknown,2018-1,global
170046,unknown,2018-1,global
170047,unknown,2018-1,global
170048,unknown,2018-1,global
170050,decreasing,2018-1,global
170051,unknown,2018-1,global
170052,unknown,2018-1,global
170053,unknown,2018-1,global
170054,unknown,2018-1,global
170055,unknown,2018-1,global
170056,unknown,2018-1,global
170057,unknown,2018-1,global
170060,unknown,2018-1,global
170061,unknown,2018-1,global
170062,unknown,2018-1,global
170063,unknown,2018-1,global
170064,unknown,2018-1,global
170065,unknown,2018-1,global
170066,unknown,2018-1,global
170067,unknown,2018-1,global
170068,unknown,2018-1,global
170069,unknown,2018-1,global
170071,unknown,2018-1,global
170072,stable,2018-1,global
170073,unknown,2018-1,global
170075,unknown,2018-1,global
170079,unknown,2018-1,global
170080,unknown,2018-1,global
170081,unknown,2018-1,global
170082,unknown,2018-1,global
170083,stable,2018-1,global
170086,unknown,2018-1,global
170087,stable,2018-1,global
170088,unknown,2018-1,global
170089,unknown,2018-1,global
170090,unknown,2018-1,global
170092,unknown,2018-1,global
170094,decreasing,2018-1,global
170095,unknown,2018-1,global
170097,unknown,2018-1,global
170110,decreasing,2018-1,global
170153,stable,2018-1,global
170154,unknown,2018-1,global
170155,unknown,2018-1,global
170156,unknown,2018-1,global
170158,unknown,2018-1,global
170159,unknown,2018-1,global
170160,stable,2018-1,global
170162,unknown,2018-1,global
170163,unknown,2018-1,global
170164,unknown,2018-1,global
170165,unknown,2018-1,global
170166,unknown,2018-1,global
170167,unknown,2018-1,global
170168,decreasing,2018-1,global
170169,stable,2018-1,global
170170,stable,2018-1,global
170171,unknown,2018-1,global
170172,unknown,2018-1,global
170173,decreasing,2018-1,global
170174,unknown,2018-1,global
170175,increasing,2018-1,global
170176,unknown,2018-1,global
170177,unknown,2018-1,global
170178,unknown,2018-1,global
170179,unknown,2018-1,global
170180,unknown,2018-1,global
170181,unknown,2018-1,global
170182,unknown,2018-1,global
170183,decreasing,2018-1,global
170184,decreasing,2018-1,global
170185,stable,2018-1,global
170186,unknown,2018-1,global
170187,unknown,2018-1,global
170188,unknown,2018-1,global
170189,stable,2018-1,global
170190,unknown,2018-1,global
170191,unknown,2018-1,global
170192,unknown,2018-1,global
170193,unknown,2018-1,global
170194,decreasing,2018-1,global
170195,unknown,2018-1,global
170196,unknown,2018-1,global
170197,unknown,2018-1,global
170198,stable,2018-1,global
170199,decreasing,2018-1,global
170200,decreasing,2018-1,global
170201,increasing,2018-1,global
170203,unknown,2018-1,global
170204,decreasing,2018-1,global
170205,unknown,2018-1,global
170206,increasing,2018-1,global
170207,unknown,2018-1,global
170208,decreasing,2018-1,global
170209,unknown,2018-1,global
170210,unknown,2018-1,global
170211,unknown,2018-1,global
170212,unknown,2018-1,global
170213,stable,2018-1,global
170214,unknown,2018-1,global
170215,stable,2018-1,global
170216,unknown,2018-1,global
170218,stable,2018-1,global
170220,unknown,2018-1,global
170221,unknown,2018-1,global
170222,unknown,2018-1,global
170223,stable,2018-1,global
170224,unknown,2018-1,global
170225,decreasing,2018-1,global
170226,decreasing,2018-1,global
170227,unknown,2018-1,global
170228,unknown,2018-1,global
170229,unknown,2018-1,global
170230,unknown,2018-1,global
170231,increasing,2018-1,global
170232,unknown,2018-1,global
170233,unknown,2018-1,global
170234,unknown,2018-1,global
170235,unknown,2018-1,global
170238,stable,2018-1,global
170239,unknown,2018-1,global
170240,unknown,2018-1,global
170241,unknown,2018-1,global
170242,unknown,2018-1,global
170243,stable,2018-1,global
170244,decreasing,2018-1,global
170245,unknown,2018-1,global
170246,unknown,2018-1,global
170247,decreasing,2018-1,global
170248,stable,2018-1,global
170249,unknown,2018-1,global
170250,stable,2018-1,global
170251,stable,2018-1,global
170252,unknown,2018-1,global
170253,stable,2018-1,global
170254,unknown,2018-1,global
170256,decreasing,2018-1,global
170257,stable,2018-1,global
170258,unknown,2018-1,global
170259,increasing,2018-1,global
170260,stable,2018-1,global
170261,unknown,2018-1,global
170262,unknown,2018-1,global
170263,unknown,2018-1,global
170264,unknown,2018-1,global
170265,unknown,2018-1,global
170266,unknown,2018-1,global
170267,unknown,2018-1,global
170269,unknown,2018-1,global
170270,unknown,2018-1,global
170271,unknown,2018-1,global
170272,stable,2018-1,global
170273,unknown,2018-1,global
170275,unknown,2018-1,global
170276,unknown,2018-1,global
170277,unknown,2018-1,global
170278,unknown,2018-1,global
170280,unknown,2018-1,global
170282,unknown,2018-1,global
170283,unknown,2018-1,global
170284,unknown,2018-1,global
170285,unknown,2018-1,global
170306,stable,2018-1,global
170307,stable,2018-1,global
170308,unknown,2018-1,global
170309,decreasing,2018-1,global
170310,stable,2018-1,global
170311,unknown,2018-1,global
170312,unknown,2018-1,global
170313,unknown,2018-1,global
170314,decreasing,2018-1,global
170315,unknown,2018-1,global
170316,decreasing,2018-1,global
170318,unknown,2018-1,global
170319,stable,2018-1,global
170320,stable,2018-1,global
170321,unknown,2018-1,global
170322,decreasing,2018-1,global
170323,unknown,2018-1,global
170324,unknown,2018-1,global
170325,stable,2018-1,global
170326,unknown,2018-1,global
170328,unknown,2018-1,global
170329,stable,2018-1,global
170330,decreasing,2018-1,global
170331,stable,2018-1,global
170332,unknown,2018-1,global
170333,unknown,2018-1,global
170334,stable,2018-1,global
170335,decreasing,2018-1,global
170336,unknown,2018-1,global
170337,unknown,2018-1,global
170338,unknown,2018-1,global
170339,stable,2018-1,global
170340,unknown,2018-1,global
170341,decreasing,2018-1,global
170342,unknown,2018-1,global
170343,unknown,2018-1,global
170344,stable,2018-1,global
170345,stable,2018-1,global
170346,unknown,2018-1,global
170347,unknown,2018-1,global
170348,unknown,2018-1,global
170349,stable,2018-1,global
170350,stable,2018-1,global
170351,unknown,2018-1,global
170352,decreasing,2018-1,global
170353,unknown,2018-1,global
170354,decreasing,2018-1,global
170355,stable,2018-1,global
170356,unknown,2018-1,global
170357,unknown,2018-1,global
170358,unknown,2018-1,global
170501,decreasing,2018-1,global
170598,stable,2018-1,global
170601,unknown,2018-1,global
170603,stable,2018-1,global
170605,unknown,2018-1,global
170723,unknown,2018-1,global
171815,unknown,2018-1,global
171817,unknown,2018-1,global
171899,unknown,2018-1,global
171906,unknown,2018-1,global
172015,unknown,2018-1,global
172016,unknown,2018-1,global
172077,unknown,2018-1,global
172091,decreasing,2018-1,global
172127,increasing,2018-1,global
172148,unknown,2018-1,global
172151,unknown,2018-1,global
172167,unknown,2018-1,global
172192,unknown,2018-1,global
172246,unknown,2018-1,global
172273,stable,2018-1,global
172359,unknown,2018-1,global
172363,unknown,2018-1,global
172376,stable,2018-1,global
172393,unknown,2018-1,global
172404,stable,2018-1,global
172416,unknown,2018-1,global
172425,unknown,2018-1,global
172443,stable,2018-1,global
172447,stable,2018-1,global
172450,unknown,2018-1,global
172468,unknown,2018-1,global
172469,unknown,2018-1,global
172470,unknown,2018-1,global
172481,stable,2018-1,global
172487,stable,2018-1,global
172491,stable,2018-1,global
172495,unknown,2018-1,global
172497,unknown,2018-1,global
172784,unknown,2018-1,global
173157,unknown,2018-1,global
173319,stable,2018-1,global
173320,stable,2018-1,global
173321,stable,2018-1,global
173322,decreasing,2018-1,global
173324,increasing,2018-1,global
173325,unknown,2018-1,global
173326,unknown,2018-1,global
173327,decreasing,2018-1,global
173328,stable,2018-1,global
173329,unknown,2018-1,global
173330,unknown,2018-1,global
173331,decreasing,2018-1,global
173332,stable,2018-1,global
173333,decreasing,2018-1,global
173334,unknown,2018-1,global
173335,decreasing,2018-1,global
173336,stable,2018-1,global
173337,decreasing,2018-1,global
173338,decreasing,2018-1,global
173339,decreasing,2018-1,global
173340,unknown,2018-1,global
173341,decreasing,2018-1,global
173342,decreasing,2018-1,global
173343,stable,2018-1,global
173344,decreasing,2018-1,global
173345,decreasing,2018-1,global
173346,stable,2018-1,global
173347,unknown,2018-1,global
173348,increasing,2018-1,global
173349,decreasing,2018-1,global
173350,stable,2018-1,global
173351,stable,2018-1,global
173352,stable,2018-1,global
173353,unknown,2018-1,global
173354,stable,2018-1,global
173355,decreasing,2018-1,global
173356,stable,2018-1,global
173357,decreasing,2018-1,global
173358,stable,2018-1,global
173359,unknown,2018-1,global
173360,stable,2018-1,global
173361,decreasing,2018-1,global
173362,unknown,2018-1,global
173363,stable,2018-1,global
173364,stable,2018-1,global
173365,unknown,2018-1,global
173366,stable,2018-1,global
173367,stable,2018-1,global
173368,stable,2018-1,global
173369,stable,2018-1,global
173370,decreasing,2018-1,global
173371,stable,2018-1,global
173372,increasing,2018-1,global
173373,unknown,2018-1,global
173374,decreasing,2018-1,global
173375,unknown,2018-1,global
173376,unknown,2018-1,global
173378,stable,2018-1,global
173379,unknown,2018-1,global
173380,stable,2018-1,global
173381,decreasing,2018-1,global
173382,decreasing,2018-1,global
173383,unknown,2018-1,global
173384,stable,2018-1,global
173392,decreasing,2018-1,global
174477,stable,2018-1,global
174480,stable,2018-1,global
174486,unknown,2018-1,global
174487,unknown,2018-1,global
175075,stable,2018-1,global
175104,unknown,2018-1,global
175125,unknown,2018-1,global
175136,unknown,2018-1,global
175249,unknown,2018-1,global
176049,unknown,2018-1,global
176050,unknown,2018-1,global
176051,unknown,2018-1,global
176053,unknown,2018-1,global
176054,unknown,2018-1,global
176055,unknown,2018-1,global
176058,unknown,2018-1,global
176060,unknown,2018-1,global
176064,unknown,2018-1,global
176065,unknown,2018-1,global
176066,unknown,2018-1,global
176067,unknown,2018-1,global
176068,unknown,2018-1,global
176069,unknown,2018-1,global
176070,unknown,2018-1,global
176072,unknown,2018-1,global
176073,unknown,2018-1,global
176074,unknown,2018-1,global
176075,unknown,2018-1,global
176076,unknown,2018-1,global
176077,unknown,2018-1,global
176079,unknown,2018-1,global
176081,unknown,2018-1,global
176082,unknown,2018-1,global
176083,unknown,2018-1,global
176084,unknown,2018-1,global
176085,unknown,2018-1,global
176086,unknown,2018-1,global
176087,unknown,2018-1,global
176088,unknown,2018-1,global
176209,stable,2018-1,global
176220,stable,2018-1,global
176365,unknown,2018-1,global
176377,stable,2018-1,global
176486,stable,2018-1,global
176502,unknown,2018-1,global
176547,decreasing,2018-1,global
176549,stable,2018-1,global
176583,unknown,2018-1,global
176670,unknown,2018-1,global
176672,unknown,2018-1,global
176676,stable,2018-1,global
176677,unknown,2018-1,global
176678,unknown,2018-1,global
176680,unknown,2018-1,global
176683,unknown,2018-1,global
176691,unknown,2018-1,global
176694,unknown,2018-1,global
176703,unknown,2018-1,global
176704,decreasing,2018-1,global
176706,unknown,2018-1,global
176707,unknown,2018-1,global
176708,unknown,2018-1,global
176709,unknown,2018-1,global
176711,unknown,2018-1,global
176712,decreasing,2018-1,global
176713,unknown,2018-1,global
176714,decreasing,2018-1,global
176715,unknown,2018-1,global
176716,unknown,2018-1,global
176717,unknown,2018-1,global
176718,stable,2018-1,global
176719,stable,2018-1,global
176720,decreasing,2018-1,global
176721,unknown,2018-1,global
176722,unknown,2018-1,global
176723,unknown,2018-1,global
176724,unknown,2018-1,global
176725,stable,2018-1,global
176726,unknown,2018-1,global
176727,unknown,2018-1,global
176728,unknown,2018-1,global
176729,unknown,2018-1,global
176730,unknown,2018-1,global
176731,unknown,2018-1,global
176733,unknown,2018-1,global
176734,stable,2018-1,global
176735,unknown,2018-1,global
176736,unknown,2018-1,global
176737,unknown,2018-1,global
176738,stable,2018-1,global
176740,unknown,2018-1,global
176741,unknown,2018-1,global
176743,unknown,2018-1,global
176744,unknown,2018-1,global
176745,unknown,2018-1,global
176746,unknown,2018-1,global
176748,decreasing,2018-1,global
176749,unknown,2018-1,global
176750,stable,2018-1,global
176751,unknown,2018-1,global
176752,unknown,2018-1,global
176753,unknown,2018-1,global
176754,unknown,2018-1,global
176755,unknown,2018-1,global
176756,stable,2018-1,global
176757,unknown,2018-1,global
176759,unknown,2018-1,global
176760,unknown,2018-1,global
176761,unknown,2018-1,global
176762,unknown,2018-1,global
176763,decreasing,2018-1,global
176764,stable,2018-1,global
176765,unknown,2018-1,global
176766,unknown,2018-1,global
176767,unknown,2018-1,global
176768,unknown,2018-1,global
176769,stable,2018-1,global
176770,decreasing,2018-1,global
176771,stable,2018-1,global
176772,unknown,2018-1,global
176777,unknown,2018-1,global
176946,unknown,2018-1,global
176953,unknown,2018-1,global
177110,stable,2018-1,global
177111,stable,2018-1,global
177115,stable,2018-1,global
177278,unknown,2018-1,global
177934,stable,2018-1,global
177949,stable,2018-1,global
177950,stable,2018-1,global
177951,stable,2018-1,global
177952,stable,2018-1,global
177953,stable,2018-1,global
177954,unknown,2018-1,global
177955,stable,2018-1,global
177956,unknown,2018-1,global
177957,unknown,2018-1,global
177958,stable,2018-1,global
177959,unknown,2018-1,global
177960,stable,2018-1,global
177961,unknown,2018-1,global
177962,unknown,2018-1,global
177963,unknown,2018-1,global
177964,unknown,2018-1,global
177965,stable,2018-1,global
177966,unknown,2018-1,global
177967,stable,2018-1,global
177968,stable,2018-1,global
177969,stable,2018-1,global
177970,unknown,2018-1,global
177971,stable,2018-1,global
177972,unknown,2018-1,global
177973,unknown,2018-1,global
177974,unknown,2018-1,global
177975,stable,2018-1,global
177976,stable,2018-1,global
177977,unknown,2018-1,global
177978,unknown,2018-1,global
177979,unknown,2018-1,global
177980,stable,2018-1,global
177981,unknown,2018-1,global
177982,stable,2018-1,global
177983,stable,2018-1,global
177984,unknown,2018-1,global
177985,stable,2018-1,global
177986,unknown,2018-1,global
177987,stable,2018-1,global
177988,stable,2018-1,global
177989,stable,2018-1,global
177990,stable,2018-1,global
177991,stable,2018-1,global
177992,unknown,2018-1,global
177993,stable,2018-1,global
177994,unknown,2018-1,global
177995,unknown,2018-1,global
177997,stable,2018-1,global
177998,stable,2018-1,global
177999,stable,2018-1,global
178000,unknown,2018-1,global
178001,unknown,2018-1,global
178002,stable,2018-1,global
178003,unknown,2018-1,global
178004,unknown,2018-1,global
178005,stable,2018-1,global
178006,unknown,2018-1,global
178007,unknown,2018-1,global
178008,stable,2018-1,global
178009,stable,2018-1,global
178010,stable,2018-1,global
178011,stable,2018-1,global
178012,stable,2018-1,global
178013,stable,2018-1,global
178014,unknown,2018-1,global
178015,stable,2018-1,global
178016,unknown,2018-1,global
178017,stable,2018-1,global
178018,unknown,2018-1,global
178019,stable,2018-1,global
178020,unknown,2018-1,global
178021,stable,2018-1,global
178022,stable,2018-1,global
178023,unknown,2018-1,global
178024,stable,2018-1,global
178025,unknown,2018-1,global
178027,unknown,2018-1,global
178043,unknown,2018-1,global
178048,unknown,2018-1,global
178051,unknown,2018-1,global
178054,unknown,2018-1,global
178057,unknown,2018-1,global
178060,unknown,2018-1,global
178062,unknown,2018-1,global
178063,unknown,2018-1,global
178064,unknown,2018-1,global
178065,unknown,2018-1,global
178066,unknown,2018-1,global
178067,unknown,2018-1,global
178070,stable,2018-1,global
178072,unknown,2018-1,global
178074,unknown,2018-1,global
178077,unknown,2018-1,global
178081,unknown,2018-1,global
178082,unknown,2018-1,global
178084,unknown,2018-1,global
178086,unknown,2018-1,global
178087,unknown,2018-1,global
178088,unknown,2018-1,global
178089,unknown,2018-1,global
178090,unknown,2018-1,global
178091,unknown,2018-1,global
178092,unknown,2018-1,global
178093,unknown,2018-1,global
178094,unknown,2018-1,global
178097,unknown,2018-1,global
178100,unknown,2018-1,global
178102,unknown,2018-1,global
178105,unknown,2018-1,global
178106,unknown,2018-1,global
178107,unknown,2018-1,global
178108,unknown,2018-1,global
178111,unknown,2018-1,global
178201,unknown,2018-1,global
178223,unknown,2018-1,global
178250,unknown,2018-1,global
178264,unknown,2018-1,global
178301,stable,2018-1,global
178311,unknown,2018-1,global
178323,unknown,2018-1,global
178336,stable,2018-1,global
178451,unknown,2018-1,global
178564,unknown,2018-1,global
178586,unknown,2018-1,global
178796,decreasing,2018-1,global
178797,decreasing,2018-1,global
178798,decreasing,2018-1,global
178799,decreasing,2018-1,global
178800,unknown,2018-1,global
178801,decreasing,2018-1,global
178802,decreasing,2018-1,global
178803,decreasing,2018-1,global
178804,decreasing,2018-1,global
178805,decreasing,2018-1,global
178806,decreasing,2018-1,global
178807,decreasing,2018-1,global
178808,decreasing,2018-1,global
178809,decreasing,2018-1,global
178810,unknown,2018-1,global
178811,decreasing,2018-1,global
178812,decreasing,2018-1,global
178813,stable,2018-1,global
178814,decreasing,2018-1,global
178815,decreasing,2018-1,global
178816,decreasing,2018-1,global
178817,decreasing,2018-1,global
178818,stable,2018-1,global
178819,decreasing,2018-1,global
178820,decreasing,2018-1,global
178821,decreasing,2018-1,global
178822,decreasing,2018-1,global
