iucn_sid,poly_range_km2
165643,4561582.08
165644,401134.956
165645,506186.072
165646,2513458.994
165647,507172.768
165648,3914282.854
165649,1043151.647
165650,15362344.2
165651,20738597.817
165652,12266803.768
165653,6647960.204
165654,1327154.071
165655,443163.223
165656,5056990.138
165657,5275060.497
165658,96819.045
165659,9364912.051
165660,1276452.053
165661,9038173.538
165662,411073.27
165663,1090058.768
165664,6447798.186
165665,13118147.201
165666,1036581.89
165667,16032005.566
165668,17445984.786
165669,20126992.836
165670,714716.43
165671,2607914.195
165672,13411301.547
165673,4163125.198
165674,836661.593
165675,125528.904
165676,5684260.231
165677,1838654.738
165678,6032809.208
165679,1206455.279
165680,12260798.495
165681,14860367.336
165682,307956.463
165683,7444756.126
165684,2923686.342
165685,2992568.944
165686,15183120.846
165687,142446.433
165688,3788482.177
165689,17392923.049
165690,69410.707
165691,611502.465
165692,9732815.098
165693,1445058.441
165694,12140084.633
165695,3149091.071
165696,368009.833
165697,10346705.819
165698,384991.742
165699,621642.309
165700,1067675.418
165701,340267.59
165702,10114397.853
165703,1779345.435
165704,17126341.766
165705,637086.072
165706,580437.277
165707,1344384.656
165708,277885.251
165709,1092351.526
165710,377811.567
165711,5748196.926
165712,19905888.555
165713,9914281.773
165714,17627187.993
165715,118409.527
165716,20450703.87
165717,494622.766
165718,5105358.084
165719,3347914.256
165720,125257.676
165721,443163.223
165723,4014165.58
165724,1073392.605
165725,12154276.68
165726,238107.077
165727,74538.129
165822,1968111.66
165823,46195.407
165824,34608.666
165825,810305.382
165826,20988.564
165827,101591.566
165828,16932265.802
165829,10221107.068
165830,327351.158
165831,1680530.425
165832,1302871.489
165833,1978912.218
165834,443162.575
165835,12052374.348
165836,32515.517
165837,3119526.35
165838,2986496.208
165839,1020015.067
165840,10486446.92
165841,824607.504
165842,169594.231
165843,8220893.856
165844,948296.854
165845,2012465.654
165846,487729.711
165847,50309.288
165848,8625879.744
165849,1037704.44
165850,1241537.646
165851,17109040.57
165852,10632002.814
165853,1220196.346
165854,116215.392
165855,2310267.367
165856,1210369.1
165857,1897998.889
165858,687279.65
165860,11383583.815
165861,262238.052
165862,21845372.52
165863,541116.497
165864,2662420.112
165865,1248248.747
165866,125673.018
165867,6450827.075
165868,7791996.411
165869,50752.883
165870,536482.294
165871,16669315.493
165872,4481365.681
165873,10479372.333
165874,411073.13
165875,312619.423
165876,3647045.803
165878,7192486.228
165879,3801186.3
165880,967908.228
165881,962678.535
165882,1339168.161
165883,4064103.277
165884,7456523.626
165885,18703854.666
165887,3787249.085
165888,8502942.309
165889,1029936.482
165890,78486.715
165891,495784.089
165892,109776.166
165893,2801292.961
165894,784801.503
165895,459803.054
165896,3688110.576
165897,1931936.431
165898,4012984.744
165899,443162.575
165900,735267.055
165901,12284731.904
165902,14425906.047
165903,34608.666
165910,2887384.275
166077,7604951.947
166138,12770340.809
166144,670971.337
166196,543430.41
166216,369209.035
166428,7632.999
166442,977028.499
166533,14555590.022
166575,13279656.083
166598,5076583.666
166868,17791639.89
166879,791594.974
166892,16957636.189
166893,7219419.474
166897,14651585.432
166900,2557592.597
166919,17301146.671
166925,15813717.402
166944,538887.509
166947,22088974.287
166963,550770.501
166985,3747553.655
166990,4775911.849
166992,2351934.563
167006,972742.21
167010,331525.835
167997,535200.265
168374,2865382.323
168438,1245520.022
169015,16840254.112
169353,615788.816
169365,1419016.195
169374,8642.588
169376,149164.955
169587,1681261.285
169599,1393634.222
169636,221599.349
169676,17223.999
169679,80137.139
169948,93011.701
169949,2598704.997
169951,20762630.859
169954,2101075.466
169955,3271773.557
169956,16552.406
169957,1111762.183
169958,6842418.198
169959,342234.691
169960,186498.567
169962,27965760.329
169963,352534.891
169964,608221.536
169965,366051.425
169966,664831.622
169967,5104450.417
169968,18237187.477
169969,838474.543
169970,829822.841
169971,598976.2
169972,923790.643
169973,2198539.533
169974,6876018.23
169976,4020916.473
169977,383373.731
169978,4056615.889
169979,2795924.796
169980,41839.34
169981,634387.445
169982,131412.884
169983,2590471.217
169984,836600.87
169985,6222925.592
169986,5042450.927
169987,3994846.618
169988,1442962.305
169989,473611.201
169990,1464641.486
169991,1195623.268
169993,155674.744
169995,216.633
169996,224211.627
169997,63160.022
169999,181479.151
170000,2825237.392
170002,202348.263
170003,86939.458
170004,4357745.408
170005,140940.446
170006,453582.985
170007,793652.242
170008,6958447.984
170009,894020.108
170010,307672.748
170011,966826.954
170013,79645.788
170014,3025525.289
170015,789256.382
170016,353517.596
170017,648952.516
170018,2981941.21
170019,19149.447
170020,361238.674
170021,1451601.638
170022,2949.725
170023,4070500.237
170024,32307.831
170025,1354646.993
170026,1760524.216
170028,776950.282
170029,487735.04
170030,547301.456
170031,5161699.394
170032,5589827.948
170033,727214.206
170034,339810.269
170035,1247565.83
170036,104746.716
170037,10119270.333
170038,205591.179
170039,83793.695
170040,64367.452
170041,376758.884
170042,661339.884
170043,3992951.659
170044,4238559.228
170046,230834.807
170047,102210.223
170048,6897112.535
170049,4206634.361
170050,467247.444
170051,104075.646
170052,985540.402
170053,1434575.165
170054,1672439.586
170055,4394652.839
170056,1462882.392
170057,239617.879
170059,667897.683
170060,689670.523
170061,1078419.241
170062,13799386.64
170063,18382026.679
170064,1748107.602
170065,513153.062
170066,4002939.952
170067,35687.31
170068,251577.9
170069,2514418.653
170070,1155699.921
170071,24590308.06
170072,258489.407
170073,185091.198
170074,4040.373
170075,3869621.44
170079,338022.947
170080,1242281.671
170081,2940238.601
170082,3077861.294
170083,65764.646
170085,230627.758
170086,3707989.497
170087,1249571.743
170088,1247482.173
170089,2886654.886
170090,192.117
170091,788.822
170092,4967284.151
170093,3412766.835
170094,1893824.021
170095,113012.513
170096,4310795.762
170097,940825.365
170153,2366253.229
170154,2895446.507
170155,3310872.038
170156,3094539.422
170157,619538.454
170158,1159574.222
170159,2584881.912
170160,4443316.273
170161,33792.894
170162,1319551.208
170163,53826.501
170164,399939.88
170165,561454.93
170166,2178986.305
170167,6335897.513
170168,502788.274
170169,3673417.891
170170,167105.189
170171,248772.602
170172,201906.433
170173,251100.088
170174,374015.597
170175,368024.353
170176,424076.285
170177,388334.819
170178,664343.506
170179,20466.505
170180,674606.524
170181,439764.092
170182,1134635.413
170183,174868.089
170184,198750.54
170185,168869.422
170186,2817341.665
170187,332161.828
170188,327631.938
170189,540227.342
170190,4001863.117
170191,4275920.158
170192,1000328.389
170193,138731.73
170194,199914.09
170195,180180.6
170196,319159.816
170197,3433041.449
170198,15243786.884
170199,209101.483
170200,275197.053
170201,197426.529
170203,247761.066
170204,171810.036
170205,3649077.862
170206,177205.835
170207,3646664.139
170208,148440.027
170209,158046.491
170210,386878.017
170211,158046.491
170212,1497148.482
170213,155598.836
170214,431624.764
170215,1639720.77
170216,1218745.585
170217,224909.225
170218,161282.564
170219,431618.359
170220,2335375.353
170221,3042463.354
170222,549080.006
170223,3684246.918
170224,3303454.767
170225,354035.122
170226,172786.801
170227,218477.96
170228,15538.592
170229,3006891.72
170230,129504.596
170231,143065.326
170232,2689614.938
170233,824952.94
170234,726531.502
170235,40287.534
170236,188873.994
170238,13570733.05
170239,1167952.312
170240,1595725.752
170241,993565.058
170242,683281.224
170243,291139.224
170244,3307744.953
170245,2647404.546
170246,158046.49
170247,185589.047
170248,119586.699
170249,3807672.747
170250,1199583.218
170251,4968211.467
170252,2275045.611
170253,2795404.69
170254,32172.205
170255,12976.225
170256,112298.089
170257,358499.185
170258,4978241.142
170259,119667.531
170260,2573536.36
170261,2593026.124
170262,2893463.946
170263,1220172.096
170264,551927.636
170265,435741.158
170266,4122542.106
170272,218815.781
170273,94972.473
170280,2315510.171
170281,530800.836
170282,51224.365
170283,2406311.145
170284,2600020.271
170285,837709.562
170286,834453.305
170287,8533.428
170306,9496749.137
170307,49022341.671
170308,1389274.979
170309,169557671.31
170310,220997570.928
170311,5143290.21
170312,177595565.372
170313,16327435.478
170314,184881304.294
170315,149113061.534
170316,32805659.104
170318,10505857.598
170319,2810401.455
170320,8227403.636
170321,3923826.449
170322,61043527.477
170323,1546113.975
170324,11609244.823
170325,1443116.463
170326,4095746.562
170327,4206986.059
170328,30159932.731
170329,12763371.681
170330,3005792.742
170331,114065626.863
170332,1933897.042
170333,47245580.993
170334,2498965.473
170335,4222239.309
170336,34771806.54
170337,2548695.447
170338,226046919.753
170339,5789526.77
170340,62645309.053
170341,49464593.502
170342,14243492.009
170343,3214715.362
170344,49854167.339
170345,16825181.513
170346,1690903.528
170347,175143.52
170348,2605491.634
170349,63453303.181
170350,203179758.268
170351,21410257.019
170352,3671137.938
170353,3711389.786
170354,8385280.639
170355,49984632.049
170356,2717000.782
170357,6058375.327
170358,14176063.675
172359,3390642.996
172363,2238331.193
172376,999979.858
172393,9931968.281
172404,11650651.299
172416,11847438.63
172443,16524592.943
172447,1860201.668
172450,780830.683
172487,19568415.993
172495,13062439.115
172497,12568222.553
173319,2973803.592
173320,465695.903
173321,149909.252
173322,42320.651
173324,43788.793
173325,31861.43
173326,19652.064
173327,11502071.933
173328,15062830.851
173329,213149.557
173330,295674.909
173331,11937895.109
173332,14882748.039
173333,869360.222
173334,8921.991
173335,572464.86
173336,731291.888
173337,1155449.025
173338,130279.189
173339,1367896.886
173340,247883.964
173341,390783.884
173342,1843758.916
173343,5695941.513
173344,664289.582
173345,32539.369
173346,2763452.872
173347,194122.237
173348,2461954.341
173349,431512.519
173350,426281.322
173351,209757.63
173352,15312941.205
173353,795798.432
173354,151536.334
173355,767187.684
173356,757850.832
173357,716491.575
173358,13173235.805
173359,562623.913
173360,482249.661
173361,2967775.581
173362,1148563.631
173363,14050491.677
173364,14325818.4
173365,772834.068
173366,709127.016
173367,672637.885
173368,5645918.261
173369,566045.7
173370,622694.953
173371,656886.107
173372,6048340.04
173373,157139.28
173374,32171.154
173375,10543867.2
173376,8363306.876
173378,2777527.61
173379,149909.252
173380,386296.3
173381,554620.979
173382,174836.423
173383,186682.237
173384,1416078.675
174145,218835.886
176670,99683.694
176672,54372.924
176677,130620.814
176678,234278.642
176680,270941.287
176683,94243.588
176691,66370.19
176694,280926.775
176703,178047.486
176704,1139482.489
176706,345387.299
176707,119926.317
176708,5736424.313
176709,795761.379
176711,2916874.343
176712,313285.443
176713,656189.862
176714,17707.87
176715,1756768.952
176716,20240.933
176717,3803928.643
176718,1917165.585
176719,5030464.231
176720,647056.794
176721,982311.677
176722,22227.554
176723,775627.367
176724,345337.417
176725,140484.708
176726,6240408.079
176727,760895.166
176728,31127.029
176729,1102769.02
176730,148374.297
176731,428429.042
176733,266087.43
176734,1603962.432
176735,3210548.38
176736,352250.908
176737,7013171.01
176738,13194236.663
176739,23140.793
176740,12530.981
176741,972759.672
176742,695948.328
176743,3313465.099
176744,678615.485
176745,834743.712
176746,6036367.526
176748,870293.026
176749,14287.876
176750,6010514.399
176751,2595746.632
176752,14052.971
176753,369974.34
176754,685260.983
176755,141102.513
176756,1679761.938
176757,4222474.053
176758,123872.176
176759,463081.589
176760,65435.013
176761,798403.87
176762,488448.148
176763,52360.659
176765,1536748.438
176766,505625.109
176767,1742701.179
176768,19865.949
176769,6462874.254
176770,17707.87
176771,6999842.212
176772,277228.601
177110,6712015.119
177949,444717.277
177950,15929292.493
177951,13451571.754
177952,1544963.509
177953,3486684.637
177954,109398.939
177955,17575584.414
177956,79864.41
177957,9614228.671
177958,11646821.17
177959,5237463.842
177960,6082787.874
177961,6806103.516
177962,2422146.362
177963,5668805.484
177964,2121060.779
177965,21412704.318
177966,37770.842
177967,20068664.803
177968,5386515.228
177969,16533462.624
177970,20862352.987
177971,13633237.143
177972,16015900.442
177973,736027.151
177974,7350467.16
177975,5338715.543
177976,129410.827
177977,2296964.286
177978,10741393.98
177979,10923381.702
177980,11779804.286
177981,15188506.185
177982,3976036.314
177983,12242106.082
177984,677643.471
177985,529707.316
177986,6758234.082
177987,1206993.824
177988,17085189.234
177989,19194807.684
177990,21245785.098
177991,15066508.824
177992,3735314.501
177993,18834924.423
177994,7736198.25
177995,13652057.81
177997,4511442.741
177998,1920590.56
177999,444684.022
178000,4061788.427
178001,2808189.578
178002,19094210.113
178003,1857521.33
178004,4794876.548
178005,20082054.457
178006,2235399.124
178007,1756589.838
178008,18556567.111
178009,1663802.25
178010,16703055.118
178011,3412713.644
178012,19537558.849
178013,6326714.44
178014,5570217.801
178015,2666949.512
178016,371112.286
178017,17841248.113
178018,2297965.776
178019,21295248.413
178020,1511433.621
178021,180673.348
178022,14777226.591
178023,1346539.274
178024,4750306.009
178025,551306.062
178043,1377041.077
178057,119258.099
178060,617230.143
178062,701347.262
178063,828421.388
178064,843566.211
178065,736266.995
178066,624358.502
178067,878075.891
178070,897398.354
178072,1409639.629
178074,980496.145
178077,7003789.018
178081,306841.485
178082,40359.507
178084,598924.578
178086,713674.59
178087,511917.58
178088,583193.802
178089,19924.976
178090,148503.777
178091,39961.376
178092,5715.382
178093,432766.735
178094,438140.946
178097,974404.05
178100,474755.566
178102,1487409.25
178105,397247.943
178106,1273810.334
178107,453491.14
178108,383494.347
178111,1600245.643
178796,5835262.821
178797,6533515.908
178798,2933999.63
178799,399437.057
178800,5873640.192
178801,108251.038
178802,1982019.312
178803,9237606.306
178804,7242789.119
178805,5284697.499
178806,3042889.228
178807,120384.411
178808,1258032.238
178809,1551337.495
178810,2425562.621
178811,3074128.491
178812,3938405.178
178813,3708819.475
178814,2651380.227
178815,289288.452
178816,775858.779
178817,6006105.845
178818,1973068.146
178819,1067371.365
178820,4560655.421
178821,5993348.522
178822,7473141.303
178823,631586.404
178824,901633.568
178825,8072602.606
178826,2278429.161
178827,1660870.26
178828,8431632.968
178829,15420832.008
178830,4531056.626
178831,1070206.912
178832,5787285.796
178833,280304.098
178834,438733.932
178835,2217360.302
178836,3334943.618
178837,5003767.805
178838,7564884.159
178839,462274.189
178840,5592222.476
178841,464611.402
178842,7395893.947
178843,5294048.017
178844,87905.263
178845,7929334.92
178846,7106525.892
178847,199364.169
178848,3014584.839
178849,3434606.166
178850,7622626.802
178851,2438513.679
178852,7045866.303
178853,421300.768
178854,7146984.896
178855,558696.757
178856,2054288.284
178857,2012390.5
178858,146146.807
178889,3330592.863
178890,295248.856
178891,174902.439
178892,7994061.446
178893,15198.392
178894,7444794.024
178895,1173661.954
178896,593230.744
178897,1061273.479
178898,2227962.093
178899,343792.021
178900,11985.916
178901,448626.799
178902,530005.214
178903,941435.602
178904,497107.188
178905,121881.798
178906,124217.376
178907,163762.304
178908,34028.585
178909,558118.187
178910,1845309.283
178911,18158.032
178912,507129.596
178913,2215112.403
178914,114652.306
178915,2614042.87
178916,582156.504
178917,368432.968
178918,115909.274
178919,2132459.9
178920,411073.13
178921,107163.793
178922,12387.016
178923,114766.329
178924,653755.097
178925,312400.989
178926,80932.74
178927,95936.835
178928,704632.747
178929,601734.179
178930,692921.124
178931,31510.775
178932,10193919.108
178933,126115.032
178934,61253.926
178935,635674.801
178936,471666.596
178937,477579.175
178938,80666.149
178939,155128.311
178940,378211.805
178941,120683.965
178942,872375.786
178943,159246.616
178944,725877.227
178945,472138.947
178947,468377.794
178948,593230.744
178949,3958461.431
178950,3511305.481
178951,1300827.815
178952,140636.54
178953,190178.974
178954,43498.721
178956,282721.744
178957,2312283.357
178958,1671539.238
178959,31715.825
178960,578524.157
178961,143898.725
178962,201764.776
178963,1911077.303
178965,490402.715
178966,30752.158
178967,434695.6
178968,94807.582
178969,550583.92
178970,616449.327
178971,103553.156
178972,424872.072
178973,142505.582
178974,103434.14
178976,111504.965
178977,57199.806
178978,2997650.274
178979,3458410.104
178980,105860.81
178981,676632.956
178982,33646.908
178983,101486.328
178984,2266.513
178985,1961433.719
178986,601911.932
178987,435010.485
178988,592414.736
178989,1172545.682
178990,641629.24
178991,693946.359
178992,4701228.76
178993,593230.744
178994,139495.813
178995,490402.715
178996,402961.46
178997,157866.748
178998,616449.327
178999,29649.079
179000,244481.97
179001,5397589.569
179002,4918160.137
179003,169619.461
179004,148445.152
179005,298782.437
179006,649367.827
179007,618126.85
179008,31961.619
179009,83196.962
179010,18695.607
179012,2892016.387
179013,36150.822
179014,650705.722
179015,537217.319
179016,275561.907
179017,187349.55
179018,807.241
179019,1972857.299
179020,863255.288
179021,9563.495
179022,695463.076
179023,582919.051
179024,687711.364
179025,277053.574
179026,593230.744
179027,474112.043
179028,268735.045
179029,528358.143
179030,13373.896
179031,224055.72
179032,765183.749
179033,838584.487
179034,266423.444
179035,326347.334
179036,966416.007
179037,2176657.288
179038,728140.106
179039,712827.651
179040,443807.625
179041,87089.316
179042,1061642.204
179043,3469305.395
179044,2002512.585
179045,1002473.425
179046,124579.365
179047,7731.387
179048,235312.05
179049,326239.655
179050,45029.202
179051,242504.1
179052,2841.866
179053,1449399.507
179054,206917.376
179055,478658.074
179056,1191818.583
179057,1186942.474
179058,104923.562
179059,24393.336
179060,166446
179061,379966.126
179062,3702521.193
179063,292771.735
179064,8757225.8
179065,454444.109
179066,558758.629
179067,307532.014
179068,365594.521
179069,224714.475
179070,274596.846
179071,433644.832
179072,127869.353
179074,2613276.472
179075,238900.501
179076,289345.172
179077,7133.562
179078,126659.211
179079,489325.072
179080,1757441.399
179081,98174.117
179083,140620.875
179084,779894.101
179085,10965237.579
179086,37630.043
179087,40281.678
179088,594223.55
179089,237961.891
179090,27492.848
179091,141645.454
179092,267132.213
179093,2777240.264
179094,268735.044
179095,593230.744
179096,332077.968
179097,135723.957
179099,669087.943
179100,252466.136
179102,4134804.976
179103,99679.382
179104,105246.644
179105,142900.381
179106,1625842.247
179107,33723.769
179108,471666.596
179109,4758863.342
179110,130157.344
179111,5302212.026
179112,6311732.317
179113,526549.33
179114,427391.583
179115,525025.573
179116,1179217.774
180103,59357.35
180121,17131.929
180122,22696.138
180123,16098.184
180125,16272.635
180126,11898.803
180127,32541.398
180129,4654.343
180131,22377.494
180133,66200.224
180208,1123886.088
180209,51707.174
180211,434784.374
180212,33714.079
180213,1442140.832
180214,996512.202
180215,8531128.01
180216,1498704.154
180218,20863.597
180219,35200.33
180220,224147.754
180223,1925562.069
180224,22169.733
180225,84435.687
180226,17837385.272
180227,2689480.619
180228,2594323.334
180230,1467722.644
180231,15373821.859
180232,1294210.942
180233,441938.882
180234,52650.737
180235,21125116.932
180236,17306699.136
180237,433926.77
180238,13818827.249
180239,236488.404
180240,442139.899
180241,543037.896
180245,1264992.839
180246,19077291.134
180247,1766.722
180248,19768867.13
180249,1405882.078
180250,203156.075
180251,1439009.491
180252,2374357.281
180253,968071.645
180254,344684.116
180255,864025.528
180256,25083.933
180257,17311219.67
180258,3110351.934
180259,111895.93
180260,603509.264
180261,481054.556
180262,1283010.016
180263,2444.46
180264,21183.459
180265,18557280.364
180266,12379856.287
180268,4750889.505
180270,21327.767
180271,5797662.36
180272,432400.493
180273,1166780.34
180274,11685931.279
180275,14711091.253
180276,5754756.756
180278,2742585.759
180281,434749.568
180282,435907.09
180283,591035.766
180284,1397579.699
180285,6883500.568
180286,23347694.771
180287,478056.791
180288,958625.426
180289,570200.26
180290,11908795.729
180292,689862.588
180294,3289777.866
180295,2026416.428
180296,198783.501
180297,2626858.633
180298,2774766.705
180299,587203.866
180301,10085.632
180303,11461.123
180305,20821.035
180306,973768.903
180307,464852.063
180308,1970394.556
180310,91211.65
180312,498429.899
180313,676962.716
180314,224147.75
180315,1460221.143
180316,161756.302
180317,34833.805
180318,5296049.121
180319,3959441.468
180320,53103.255
180321,1751135.398
180322,161776.875
180323,4511198.629
180324,18830404.81
180325,1004454.808
180326,3667585.601
180328,1174874.492
180329,1253275.92
180331,9330764.147
180332,1403022.395
180333,792899.31
180335,442156.674
180336,3266578.921
180337,16772945.956
180338,2120066.765
180339,98512.829
180340,114992.494
180341,1273928.347
180343,56636.723
180344,538605.063
180345,1468584.473
180346,5092614.602
180347,6030312.684
180349,441938.882
180350,2542304.214
180352,18282669.018
180353,2887625.668
180355,1177537.309
180356,71502.077
180357,2875266.291
180358,1114708.383
180361,5181476.718
180363,3251923.276
180364,3105.086
180365,1166299.352
180366,272827.347
180367,21911230.154
180368,207337.496
180369,760527.845
180370,415272.651
180371,3961144.839
180372,435738.872
180373,1166981.037
180374,432263.624
180375,20699243.015
180376,797657.409
180377,1515065.345
180379,69227.34
180380,2666372.298
180381,7574866.914
180382,497954.306
180383,37645.251
180385,3915086.008
180386,16302924.813
180387,3108232.292
180388,3764409.196
180389,4314982.585
180390,778698.563
180391,898066.468
180393,676008.033
180394,1011923.684
180395,12853126.306
180399,12853550.646
180400,16915210.854
180403,111615.915
180405,16496.947
180406,500157.491
180407,20863.597
180409,309806.576
180410,1070322.109
180411,14583771.088
180413,3184364.159
180414,10690710.585
180415,208140.022
180418,441988.969
180420,1886796.597
180421,21077462.63
180422,18453.233
180423,2463997.382
180424,1695843.908
180427,361950.717
180428,114190.298
180430,662566.447
180431,1410016.6
180432,379539.051
180434,229501.452
180435,719859.003
180436,1641012.415
180437,31388663.69
180439,8825419.94
180440,9680944.634
180441,6551066.516
180443,17922548.461
180445,56163.339
180446,12279518.103
180447,592963.024
180448,2701602.723
180450,271470.195
180451,8116872.98
180452,3565735.353
180453,2613036.158
180454,20416.195
180455,2763838.315
180456,128337.809
180458,982204.828
180459,2860109.79
180460,223207.051
180462,41584.427
180464,459392.395
180465,803548.942
180466,23385.093
180467,34875.079
180468,4701199.592
180469,3022385.896
180470,94177.262
180471,592867.037
180473,95452.024
180474,1049131.676
180475,11159.604
180476,12126577.454
180477,19910940.21
180478,781409.545
180479,14042096.311
180480,62450.507
180481,15843314.919
180482,2761205.08
180483,21767368.722
180484,2170349.854
180487,12355517.875
180488,20677615.505
180490,672707.16
180491,4746783.564
180492,2993725.057
180493,2494189.869
180494,24439573.661
180495,235837.47
180496,136182.148
180497,2569302.825
180498,389575.685
180499,7298037.454
180500,14708281.082
180504,7272286.63
180505,144827.4
180506,2839328.475
180508,1809624.212
180509,2605393.707
180510,983994.138
180511,1093706.285
180512,26999945.76
180513,5254218.299
180514,1391502.961
180515,5267148.068
180516,729032.317
180517,2251095.894
180518,15262336.767
180519,3629381.448
180521,608940.197
180522,62450.507
180523,1015634.593
180524,492969.217
180525,19753620.295
180526,764130.768
180527,44279.912
180530,3162090.217
180531,965594.565
180532,3931.352
180534,18288069.784
180535,2874153.267
180536,310052.367
180537,442025.461
180539,2565537.616
180540,7835903.884
180541,15927621.893
180542,1228822.721
180544,905242.222
180545,5080168.653
180546,53469.572
180547,852513.874
180549,1988544.965
180706,950027.441
180926,960017.064
180964,41372.031
180980,1045961.412
180982,24027.534
181000,1018653.312
181023,181861.634
181029,74085.468
181116,2056189.363
181186,204459.683
181215,125959.293
181239,45207.257
181269,1290452.707
181359,1888952.527
181361,751123.238
181797,839190.896
181933,701830.683
181984,3311710.128
182363,705289.587
182549,837649.804
182611,1067377.421
182933,700078.138
183158,10783268.64
183160,1001566.806
183169,838834.491
183171,1376406.522
183177,4992181.451
183206,923209.348
183207,417193.72
183209,309150.838
183211,1314299.065
183212,100282.734
183213,1375984.434
183216,110713.842
183217,785319.318
183219,294050.628
183220,595018.121
183221,170306.765
183223,362680.686
183225,1373270.847
183226,835813.293
183228,375088.328
183229,1125969.848
183230,949481.429
183231,846442.953
183233,350549.016
183235,1163819.514
183236,40641.582
183238,306841.495
183239,928447.676
183240,850061.833
183241,190684.12
183242,99426.341
183243,33476.893
183244,375180.391
183245,917295.061
183247,103031.27
183248,420745.381
183250,774271.172
183251,124623.473
183252,456795.968
183253,336389.965
183254,309270.097
183255,605379.503
183256,988287.197
183257,1118993.233
183258,12599.802
183259,116712.13
183260,448352.942
183261,1135063.495
183262,250130.101
183263,1445994.404
183265,33476.892
183266,846677.182
183267,116217.778
183269,277630.067
183270,43845.392
183271,428961.311
183273,124774.65
183274,28890825.119
183275,652587.778
183276,1575076.322
183277,234282.035
183278,734437.995
183279,128125.283
183280,149392.164
183282,695483.967
183283,1049803.563
183284,108978.957
183285,676664.331
183286,377275.774
183287,1052295.393
183289,369789.462
183290,455760.028
183291,411252.325
183293,1120130.79
183294,1336713.503
183295,991549.437
183296,349134.362
183299,58992.531
183301,209130.784
183302,2724.64
183303,290883.266
183304,840542.856
183305,62927.747
183307,81942.181
183308,986404.693
183309,793680.332
183310,788295.919
183311,1172413.414
183313,862446.582
183314,95850.029
183315,33476.893
183317,2233589.974
183318,75368.947
183319,340318.376
183320,98505.305
183321,31434.722
183323,653749.327
183324,1268371.222
183325,32598.795
183326,32515.517
183327,378860.703
183328,717386.316
183329,129117.123
183330,1049543.636
183332,718404.327
183334,1379024.901
183335,529076.845
183336,588261.81
183337,618836.318
183338,38062.645
183339,980733.959
183340,867082.421
183341,809694.345
183342,873137.652
183343,689436.135
183344,124696.024
183345,108977.565
183348,275608.126
183349,788408.274
183350,293621.887
183351,285834.424
183354,206732.569
183355,280983.364
183356,2819.445
183357,64262.341
183358,882851.068
183359,31434.722
183360,170306.765
183361,196135.58
183363,1061519.712
183364,4708405.538
183366,591874.888
183367,442434.423
183368,11363.383
183369,50780.961
183370,1347590.192
183371,203417.41
183373,16741.098
183377,646693.173
183378,923156.973
183379,392621.438
183380,935448.17
183381,674686.215
183382,223495.438
183383,11402.857
183386,806722.636
183387,258229.247
183388,750863.342
183390,758369.163
183393,33476.892
183395,29450.855
183396,651606.39
183397,1305721.687
183398,878113.66
183399,140135.565
183400,238360.773
183401,22495.455
183402,516395.002
183403,1011237.713
183405,24693.751
183406,42570.57
183407,29450.855
183408,218332.241
183409,576108.194
183411,538612.632
183412,827912.527
183413,524378.695
183414,209246.868
183415,209457.752
183416,678163.69
183417,529076.847
183418,424029.89
183419,568900.853
183420,663305.667
183421,798220.553
183423,894292.69
183425,1014270.743
183426,1160097.88
183427,32598.795
183429,903089.81
183430,652610.301
183431,817415.488
183433,33476.892
183434,845455.654
183435,605222.227
183437,899002.616
183438,713473.997
183439,455664.457
183440,496382.675
183441,29450.855
183442,105876.9
183444,275016.048
183445,62927.748
183446,169608.537
183448,280606.309
183451,409821.886
183452,248603.908
183453,501384.528
183454,128334.668
183455,29450.855
183456,48428.075
183457,7107.094
183458,318955.247
183459,667296.528
183460,460577.273
183462,106188.053
183463,239462.296
183464,811598.517
183465,448407.094
183466,815964.972
183468,666225.072
183469,40641.686
183470,906420.822
183471,779939.599
183472,734906.296
183473,80694.907
183474,480810.137
183475,1029932.216
183476,42824.878
183478,837474.618
183479,992186.762
183480,738088.927
183481,9233.195
183482,203783.65
183483,516742.581
183486,557926.497
183488,299425.93
183489,1218284.505
183490,718416.244
183492,124369.437
183493,81473.53
183494,250151.083
183497,258715.634
183500,268424.065
183501,702176.736
183503,206200.256
183504,291433.753
183505,136918.951
183506,360100.805
183507,898395.714
183508,1106912.226
183510,745951.382
183513,50040.832
183515,1504635.681
183516,617427.287
183517,672218.236
183518,14469.182
183519,32598.794
183520,469168.263
183521,1005701.906
183522,791026.59
183523,342299.779
183525,79188.171
183529,646720.161
183530,168901.369
183531,1064023.546
183533,216984.951
183534,29450.855
183535,90754.198
183536,248667.957
183538,348749.225
183539,496005.876
183540,597990.304
183541,817548.622
183542,241390.542
183543,1092159.298
183544,485870.544
183545,499753.915
183548,290568
183549,897417.544
183551,306841.483
183552,232009.968
183553,789669.747
183555,1046724.3
183556,500572.432
183558,101704.249
183559,277600.752
183560,32165.574
183561,484945.773
183562,122118.615
183563,170306.765
183564,270596.982
183565,498616.101
183566,899619.55
183567,85952.42
183568,306376.08
183569,372228.243
183570,446966.797
183571,911706.525
183572,62927.741
183573,259415.927
183575,190660.563
183576,677177.932
183577,390193.661
183578,780643.668
183579,1268371.222
183580,1120220.379
183581,447527.461
183582,66075.684
183583,33476.892
183584,980796.49
183585,559317.984
183586,453656.106
183587,162592.502
183588,64317.058
