iucn_sid,sciname,dbf,shp
46086355,Gunnellichthys viridescens,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69128478,Nemateleotris decora,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69128541,Nemateleotris helfrichi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69130320,Paragunnellichthys seychellensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69130229,Parioglossus nudus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69130241,Parioglossus philippinus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69130281,Parioglossus verticalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69179175,Ptereleotris brachyptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69179838,Ptereleotris evides,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69180312,Ptereleotris grammica,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69180629,Ptereleotris hanae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69181442,Ptereleotris heteroptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69181472,Ptereleotris lineopinnis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69181491,Ptereleotris melanopogon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69181503,Ptereleotris monoptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69181516,Ptereleotris uroditaenia,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
69181519,Ptereleotris zebra,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Microdesmidae.shp
166925,Monodactylus argenteus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Monodactylidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Monodactylidae.shp
95568324,Monodactylus falciformis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Monodactylidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Monodactylidae.shp
135606,Dicentrarchus labrax,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.shp
198671,Dicentrarchus punctatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.shp
192942,Morone saxatilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Moronidae.shp
155245,Mulloidichthys dentatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
50903119,Mulloidichthys flavolineatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
190429,Mulloidichthys martinicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69181822,Mulloidichthys mimicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69181847,Mulloidichthys pfluegeri,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69181884,Mulloidichthys vanicolensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
16545072,Mullus auratus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
198673,Mullus barbatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
198674,Mullus surmuletus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69181934,Parupeneus barberinoides,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69181941,Parupeneus barberinus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69181948,Parupeneus chrysonemus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69181969,Parupeneus ciliatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
155176,Parupeneus crassilabris,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69182011,Parupeneus cyclostomus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
46086532,Parupeneus heptacanthus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69182614,Parupeneus indicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69182291,Parupeneus insularis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69182673,Parupeneus jansenii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69182687,Parupeneus louise,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
46086601,Parupeneus macronemus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69182717,Parupeneus moffitti,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
154670,Parupeneus multifasciatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69182861,Parupeneus pleurostigma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69182988,Parupeneus porphyreus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
154932,Parupeneus posteli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69183023,Parupeneus spilurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
183515,Pseudupeneus grandisquamis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
16545086,Pseudupeneus maculatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
18177478,Pseudupeneus prayensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69538564,Upeneichthys lineatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69538573,Upeneus australiae,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69538576,Upeneus francisi,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
18177499,Upeneus moluccensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69538579,Upeneus mouthami,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
54007412,Upeneus oligospilus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
16545164,Upeneus parvus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
199660,Upeneus randalli,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
50903138,Upeneus sulphureus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
46086703,Upeneus sundaicus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
69538589,Upeneus taeniopterus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
46086775,Upeneus tragula,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
47407717,Upeneus vanuatu,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
50903183,Upeneus vittatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Mulllidae.shp
155244,Nemipterus nemurus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
154900,Nemipterus virgatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
155300,Pentapodus emeryii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539228,Nemipterus balinensoides,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539262,Nemipterus furcosus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539271,Nemipterus hexodon,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
46087000,Nemipterus peronii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539284,Nemipterus vitiensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539293,Nemipterus zysron,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539322,Pentapodus aureofasciatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539343,Pentapodus caninus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539356,Pentapodus nagasakiensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539374,Pentapodus trivittatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539421,Scolopsis affinis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539499,Scolopsis bilineata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539506,Scolopsis ciliata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539564,Scolopsis lineata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539571,Scolopsis margaritifera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539597,Scolopsis monogramma,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539604,Scolopsis taenioptera,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539611,Scolopsis temporalis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
69539627,Scolopsis trilineata,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nemipteridae.shp
190384,Cubiceps caeruleus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.shp
198675,Cubiceps capensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.shp
198676,Cubiceps gracilis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.shp
16439367,Cubiceps pauciradiatus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.shp
16545183,Nomeus gronovii,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.shp
16545250,Psenes arafurensis,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.shp
16545253,Psenes cyanophrys,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.shp
16545256,Psenes pellucidus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.shp
178097,Psenes sio,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Nomeidae.shp
16545326,Lonchopisthus higmani,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Opistognathidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Opistognathidae.shp
16545346,Lonchopisthus lemur,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Opistognathidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Opistognathidae.shp
16545360,Lonchopisthus micrognathus,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Opistognathidae.dbf,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/Perciformes/Opistognathidae.shp
