iucn_sid,spp_shp,valid,xmin,xmax,ymin,ymax,exceeds_bounds
15148522,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-97.26628816230394,13.480972165486548,-35.143083184049104,51.70230224268944,FALSE
18139615,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-97.54907226779477,135.13484999561388,-36.17261328056503,55.71926942869254,FALSE
15148566,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-140.77106701403318,-11.42518888035363,11.955653095746811,58.28562316100505,FALSE
57825241,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-123.54767059434744,164.70065395928498,-11.11988313946739,63.95434048725474,FALSE
15148742,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-78.32156507165911,160.0855496251719,-40.22900906529878,42.93797646209447,FALSE
15148858,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-178.9221042859814,179.92139422156674,-45.50509891927936,54.94382605349806,FALSE
15148964,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-97.54910005236019,13.681499947900818,-23.37683399916159,45.42706600055578,FALSE
60481885,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-98.03293260379331,72.78894940573683,-5.372487260432649,16.01546348801126,FALSE
18140291,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-133.51574325171447,174.1494252988423,-43.744755090033266,55.97619270844507,FALSE
190298,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-178.86489536227117,179.90545590535316,-50.862256944296746,60.68461286288681,FALSE
15149028,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-96.92145495028586,-3.158939100385396,14.386991490004448,51.235496206915684,FALSE
15149121,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-179.9880212264769,179.90545590535316,-50.82367572701901,62.030234076345266,FALSE
190264,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-97.39310310009313,175.94334400005255,-39.7864481874895,60.062373909627524,FALSE
190198,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-180,180,-48.29148830601747,60.66917825488758,FALSE
15149175,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-97.54910005236019,12.199999948841707,-8.155397212540834,36.014928907669,FALSE
15149262,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-180,180,-46.63595872012735,24.77528896359712,FALSE
154801,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-78.46808514741147,121.87382621320927,-35.116079510261116,41.83230407415154,FALSE
15149335,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-167.00353154631506,178.4180178670199,-50.304286039376166,67.98063107082771,FALSE
183982,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-88.3081283135796,-77.00251012940106,-10.084748924153189,13.462392807282413,FALSE
183969,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-125.30374895192088,-106.93835130024449,21.890988303432266,41.261371094994615,FALSE
198627,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-19.466300110364216,36.21897125272062,19.694480644344253,45.797306060367646,FALSE
15601916,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-59.68870011021954,11.124099890351545,-5.556319355449318,9.529480643799502,FALSE
16407217,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,-97.86716454920014,-31.482681748233347,-35.965998278956874,47.61629778315864,FALSE
155296,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-97.77903739753759,-54.13561762078098,5.7807216642738695,34.733372062364595,FALSE
18140358,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,FALSE,-179.99999972740545,179.99999972760565,-47.794347438683346,60.33801065587279,FALSE
15601920,/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/zips_from_iucn_2018/IUCN_maps_byorder_part1/Argentiniformes.shp,TRUE,12.413085937447647,18.482588948796348,-34.140955762612336,-21.75201416032226,FALSE
