iucn_sid,poly_range_km2
192384,168258.20125839568
192385,224147.87207108602
192386,22333214.97795552
192387,347746.4203072821
192388,19544.797291391867
192389,191199.1420263595
192390,1805102.8843153168
192391,1772865.5929686662
192392,4702691.504480301
192393,6094600.233936121
192394,421287.17972777877
192703,129.97331729659368
192704,23878996.205169514
192395,37003.112868703116
192396,292148.45687645156
192397,24488.896612288387
192398,669074.6784746156
192399,4343618.151873982
192400,1408439.1996586213
192412,288.2900871246017
192401,16977.60772924901
192402,660550.8617752435
192403,181.26473087480954
192406,131820.9456083163
192407,8217578.4528296115
192408,1373631.1282980223
192409,968181.4341830175
192410,132424.05481383507
192411,4946709.677643206
192413,18301660.390896317
192414,87030.15324943895
192415,129410.85926856849
192416,4169991.58012208
192417,6609907.347412282
192418,13931.18052401736
192419,16433402.473327551
192420,13286866.392989181
192421,443605.0229831615
192422,792639.4272330666
192423,1901732.8648143015
192424,22406889.112189304
192425,322029.340349664
192429,26754.944007403275
192430,1740198.9922489983
192431,11057711.413775835
192432,102266.13103840388
192433,4914120.348058643
192434,77249.56290701084
192435,73585.65003227061
192436,150335.76415330678
192437,1309.6634676525607
192438,12.69952320563695
192439,21275.109724260255
192440,17975225.827631276
192441,4520031.7163478285
192442,236362.61683828564
192443,338163.3217124867
192444,3288310.539671191
192446,157416.79449886573
192447,1469609.0687506374
192449,1192090.7467403193
192450,342361.09196766705
192451,2786426.979418284
192452,900324.699143507
192453,157593.69585531738
192454,328406.2062473363
192455,1471.8006374826218
192456,196122.31029043306
192467,6492.392521903984
192457,35322.963578258066
192458,668632.1448297214
192459,440987.75571557845
192460,18797688.283408053
192461,189.6254594992678
192462,45485.366280880415
192463,37066.226975351914
192464,62476.733333857854
192475,109.03169653133449
192476,161544.7218327346
192477,10073120.579935987
192478,183332.6183068434
192479,429164.06902832707
192480,45320.65222970413
192481,475131.98827650107
192482,140329.6103771787
192483,155781.873619287
192484,69152.42675956008
192491,1401.631974089454
192485,46.36470259254774
192486,95.38822652095632
192487,8643.610011374
192492,655.0545117539795
192493,1495891.026910724
192494,727.3674964104689
192511,2001589.695202205
192512,129410.85926856849
192513,70201.57456022708
192495,8072.773985506686
192497,191.5760539932838
192498,578511.4558539089
192499,111665.24007177599
192555,358400.84705002356
192500,326.6108387755755
192501,13843.949974007419
192502,209742.74501685295
192503,1905.3809488326342
192504,4737446.400753614
192505,8730410.813039575
192506,16816904.313137505
192507,18544672.304845292
192508,339748.19374919013
192509,562636.0553302396
192510,5096159.576992571
192514,13.586818104643376
192515,145841.1215773223
192516,4760.488105560575
192517,245273.61843616902
192518,1792718.9723269627
192519,38156.86201959077
192520,460327.72370279784
192521,16710773.125283223
192522,152.4408048676777
192523,378.9940600174346
192524,325272.24209094106
192525,2980305.984516892
192527,911052.8157674739
192528,4113640.7213658416
192529,482127.8891828161
192530,11.298297350398137
192531,316002.11630330444
192532,125049.408819703
192533,1818063.3886577499
192534,124947.7775154475
192534,796438.2885017445
192534,239313.25118442252
192535,7385.531829832635
192536,5344333.621309855
192537,1444115.1402584931
192538,17531981.229383443
192539,111803.18355129682
192540,12744.584708497874
192556,107.7523913888379
192557,129402.32075451365
192558,2057171.024479935
192559,88322.7958895636
192560,439992.83015779854
192561,941529.8336936497
192562,23254065.392619286
192563,21302772.226184957
192542,996069.1685183927
192544,158.4625151976837
192545,3828378.0147884707
192565,19930.786398476535
192566,1047318.1035668354
192567,20764522.696414188
192568,654313.761218512
192546,7695.520435591224
192547,553234.2726223258
192548,3875.4055867354846
192549,14333498.120822856
192550,730461.8606117181
192551,3863196.311879543
192552,577316.141003457
192554,286697.88560176146
192569,52179.52412382721
192570,73996.6449043357
192571,129.106050843637
192574,6387.5439488128595
192575,311216.17184500024
192576,1061384.2564522373
192577,2040.6315595509286
192578,4560003.650593064
192579,1427165.9335527855
192580,22878814.341296542
192581,1129890.8334189486
192582,786271.5604435747
192583,1698342.160272953
192584,118.5696145767799
192585,305650.72907652124
192586,23120964.529552847
192587,21197551.09530587
192594,7576.932850300299
192595,184526.21626531088
192597,725049.1931508221
192598,298558.00271937385
192599,3702922.7099973843
192600,3021610.4883476743
192601,136980.2573314849
192610,24.91832559085816
192611,22563387.262487594
192612,641299.864621459
192613,4067.3128392134067
192614,11809416.8687265
192615,3454544.67697916
192616,1277516.840584509
192617,727483.268508517
192618,265246.77514984243
192619,20362.295974764966
192620,1284015.0328874907
192621,59518.62444518346
192622,259370.54877537786
192623,2787543.220167636
192624,2240441.272689951
192643,4778.94251485135
192644,612011.3412665795
192645,3329816.6374161355
192647,6677743.984960053
192648,10046861.4749752
192649,1469140.8135288688
192650,13892.476747819414
192651,910223.0781117945
192652,46179.21682540894
192653,295840.11140653666
192654,4337061.179279663
192656,744649.8775653101
192658,6200.607789776934
192660,905271.826219929
192663,371349.8460548883
192664,22886675.64267253
192665,1024224.4524457814
192666,645242.6895612269
192710,12083.700013100522
192711,2248319.3376020286
192712,5199887.9016101565
192667,96087.60626547811
192668,1091005.8368485542
192669,341.00555178180383
192670,1720990.9668888955
192671,1108677.2905353243
192672,85477.02115705024
192674,23807949.866880152
192675,92405.35611999691
192676,87770.49587930761
192677,157645.84517083826
192678,1009532.8743394649
192679,957279.6109759333
192687,3143.1983566599392
192688,707234.7798675651
192689,84117.92200782285
192691,1058126.9045476813
192692,3947612.266119354
192693,1508253.584605997
192694,20333197.295566484
192709,194.631264141806
192695,45842.90111034833
192696,1279169.7156514837
192697,1393168.7525378084
192713,915113.6074894641
192714,15482841.026249673
192715,73166.91462942
192698,279.62747169103073
192699,19188948.49508477
192700,22494997.543645736
192701,16199120.24491701
192702,167.8856038320352
192706,220962.46720682923
192707,81682.93863289898
192708,7774706.698778656
192716,12905.193106096682
192717,30.26018892318087
192718,3460380.5231077885
192719,21890052.475828335
192771,83.77796236389908
192720,15837.551494848387
192721,44.22806715452615
192722,21729349.194831066
192723,1251970.430263669
192724,901423.3606374036
192772,22856950.373189077
192773,1793747.852788964
192775,725953.5534484592
192776,1718749.1054116762
192777,60688.6473343329
192778,23739377.034749042
192779,7503159.55230303
192726,426.159479087211
192727,15317397.369293226
192729,13650793.569170607
192730,1310144.1380546761
192731,6990.579621194328
192733,108474.05780918321
192734,45270.98008958636
192735,936545.5297803152
192781,1042011.5615435834
192782,162173.28523338938
192783,33771.40924195452
192784,553438.3892295605
192736,2661.9795688113063
192737,22516074.02642314
192738,838357.5018670785
192740,335668.5770022431
192741,109.77189139068277
192742,189.74174992330128
192743,23850213.05593353
192744,41.96980120260982
192745,5297627.452477838
192746,858682.5697829875
192747,632637.7306421815
192785,122.61068195154316
192786,10100555.913941722
192748,3683.090186333279
192749,68964.68372732653
192750,342661.81800114
192751,84235.18447257581
192752,146416.57413929625
192754,16326226.761058336
192755,2011688.918048319
192757,35951.47511558391
192758,506941.61195562966
192759,1021465.4610551771
192760,3853112.7100980803
192761,285868.43224260304
192762,372615.96170005726
192788,44182.16610674334
192789,21672536.866170324
192790,226685.2172498003
192791,218488.72919305932
192792,228580.3627781348
192793,13828372.102519095
192794,2656778.2403468126
192764,38264.21156744302
192765,254983.45471347857
192766,133474.45232373461
192767,1608011.8340371917
192768,4819.372873675549
192769,259808.523246948
192795,30494.79387227644
192796,14930414.118453922
192797,573905.0119440216
192798,1746689.7104914018
192799,2039097.255915694
192800,418179.5569986394
192801,131544.83866723825
192802,194245.21749379594
192803,129085.75544130831
192804,1469565.443592008
192805,106985.82995368748
192806,430768.97980120894
192807,375987.106238964
192818,9645.502749306957
192819,17637799.361878198
192820,7943521.34450934
192821,284347.9455275158
192822,1185928.485096315
192823,69.56535179127867
192824,2683973.2850497877
192825,1756943.833125756
192826,45100.104160564486
192827,78830.83924928936
192828,213576.33045450135
192829,9198907.208035909
192830,52903.19401793055
192831,2723750.882653829
192833,1439198.284925498
192834,145986.79979157675
192835,713062.7825437188
192836,226412.15516292694
192837,809258.2897920505
192838,927726.5731402434
192839,1189345.3896853814
192840,271059.29125406424
192858,266.49000303673506
192859,4163322.145718732
192841,356.4254088336635
192842,3026201.4841820523
192843,15298511.310209941
192844,22842681.914724685
192845,177455.11005742507
192847,15986186.709707262
192848,4174229.679206835
192849,15068629.476236418
192851,284433.58940563933
192852,40176.32745735206
192853,22763148.48634107
192854,34849.46889460619
192856,42678.94569720036
192857,98056.52569595445
192860,220204.25186835494
192861,2017710.21731118
192862,224147.87207108602
192865,96409.49421937366
192866,232054.97815719797
192867,311177.7477975438
192868,44812.1237075504
192869,3087252.730202211
192870,23142771.203726266
192871,295348.00612675596
192872,41672.804797405406
192872,31574.783649747842
192873,13049190.869062435
192874,1275874.6409964364
192875,2770194.012563174
192876,178808.8768913114
192877,4014.8264718592377
15307967,49.1101326060062
15307971,193.63161303654553
15307969,15590.34367348061
15307975,2.1273866001047277
15307977,5809.565417897135
15307979,82.65551400897424
15307981,180.8589899567824
42830689,67.7077646499636
50149061,53905.24985012873
133647,15081548.359506173
133481,6147942.026151918
133485,11875875.72103202
133483,8923314.936157845
133644,19770529.76066794
133696,9441974.152403686
133698,14779076.430836415
133699,381379.9092822059
133537,3042422.5881744307
133660,14778766.977917477
133539,15473329.005346647
133513,14613113.447286941
133646,19941468.604879424
133666,15831936.896000734
133653,2097555.8193948874
133598,4612384.893938912
133600,6416137.526254552
133599,15929861.709569514
133602,1105845.9953205297
133604,449902.82453895797
133639,7145946.273530984
133649,18898291.886172853
133655,1464390.8558034864
133658,8530409.993605567
133661,13615005.010505809
133449,1099051.2463147396
133450,9454490.843473466
133663,3339797.3382474207
133664,240997.2455645606
133674,17105398.320260998
133476,1044615.2409595285
133681,732049.2117979422
133682,15276783.42026716
133686,2421425.070401299
133688,3942224.1287010103
133689,7565203.975417486
133700,16122714.049172571
133702,21050948.46925987
133069,12275814.181178253
133341,13727399.81857775
133404,9656727.997532323
133245,16567928.323857179
133248,19049663.13266789
133266,18541836.639494717
133314,20548304.079191778
132867,4928531.91388009
133472,8739312.665230198
133031,11464973.51422934
133318,5045792.627220573
133022,6905581.19844326
133066,19686461.559222344
133071,18863524.32694274
133075,9089992.838573769
133360,13829038.022583926
133401,5174313.7336344095
133402,2568398.918096407
133010,15135111.92465832
133242,14798038.3044826
133306,10006020.667563882
133441,2716519.1563033746
133535,2935192.404558016
133138,432628.7264264961
133367,7157954.102713832
133381,2449972.7660428644
133382,20161610.847149782
132940,15884717.486066785
132909,7486179.558562641
132910,17340546.02538859
132911,20953722.512625016
132913,1838110.5979723483
132914,432673.67990193644
133170,203653.26133581362
133092,6158397.021382429
133182,11107426.14951244
133185,6296598.919867478
133190,6538909.732584552
133080,15690891.022193909
133416,975779.0207038902
133098,16518722.814966502
133415,11252645.513258608
133420,15723790.36005025
133443,12447854.900575472
133451,18591982.310934134
133453,15900632.646236137
133125,4725447.2522725975
133111,432708.7910228433
133112,7296281.982269259
133113,5640723.501793399
133115,9708162.156145569
133117,5299848.803545229
133120,18451312.610131692
133129,14880588.461516187
133133,7148483.521648923
133135,4785952.797983989
133137,2802978.5243251794
133139,17177152.288329687
133145,5308047.298742142
133147,14368227.899537418
133153,2957914.7763558025
133160,17962397.578758158
133164,4982614.781039164
133171,16354750.798461743
133174,2542459.821885843
133175,18645858.241875928
133186,16702630.008777918
133191,6887255.833105882
133194,15705331.168628948
133196,13278613.172937615
133199,15440.717954086645
133202,386986.95488856034
133203,6281311.0008008955
133206,780894.8987702416
133207,19188702.25196133
133218,4484839.704585924
132948,16403736.933389595
133220,15846306.137103444
133247,4241825.48817651
133250,19329573.978523605
133254,49270.87494188009
133255,2464701.9053984047
133252,8414647.278288618
133259,11138924.403971536
133261,6494127.22086127
132930,4967002.898101128
133264,1394527.1826437425
133267,15818454.329792092
133271,14715074.64041412
133274,6297777.685660157
133315,17382132.355014127
133280,1712736.5699384806
133281,2556468.5572586674
133283,6300469.9213650115
133285,6324643.811761499
133311,1380853.6448780082
133313,19051744.36037114
132866,12788287.488678252
132869,17237280.534414243
132876,6506485.859188975
132880,17551979.79948068
132887,17569458.999196254
132882,789832.485257922
132885,18685606.299763285
132888,16951587.86675476
132892,6321361.786523274
132901,3746926.2581779077
132903,12990992.95364805
132904,11482288.016104791
132917,21078398.841383487
132924,5318705.926960819
132927,7173890.492126945
132931,11616094.748472655
132932,7631347.185413206
132933,9618043.54777746
132951,432649.229732672
132942,412811.3501313933
132944,13773442.118458828
133013,16818361.11741776
133015,17063481.63640103
133018,4612384.893938912
133020,19240013.67357975
133021,18524426.55180501
133025,16596403.860878833
133033,17724701.88400097
133041,19374311.84708879
133046,7428973.670819819
133048,12499312.059958713
133049,19921483.68202009
133056,724887.9911970422
133064,4945017.92910003
133072,164891.35481120093
133079,1940295.9696800252
133081,10182602.400766777
133086,2884771.1542941877
133087,13994581.740976566
133091,19885529.237019844
133479,19123811.718357548
133100,1819351.8082603544
133324,16908563.246934526
133409,6382882.909903739
133410,19323028.96741951
133319,19256077.04867585
133320,12902412.171086935
133322,14183176.269183882
133327,8449483.86050584
133334,535571.7192096894
133338,10936890.927585453
133342,776863.1027748226
133345,20843150.939483814
133348,1012073.1592426505
133350,29712.07068154859
133351,20280625.99998853
133352,5026816.482042714
133359,13787350.724691544
133361,4660405.733994651
133375,10043273.50809194
133380,12016046.22082258
133385,99321.72830755298
133387,11526487.911339242
132969,15380507.016099194
132970,2431180.434271855
132972,12562790.842844252
132973,7358875.479414158
132976,16477253.326045511
132977,2224515.543725522
132981,3928344.6101887464
133394,5971120.251079995
133396,6300112.607152363
133398,21300247.165386144
132934,22389.67286048794
132935,6462600.390010089
132939,2281602.1203684444
132984,5725839.335317261
132988,17116581.058580946
132990,7688705.903409609
132992,19267845.522758782
132998,18904823.292428
133005,432761.23210071516
133006,2476435.077800682
133007,5711217.1640699655
133131,8910648.009936169
133132,14766790.175715504
133223,13859109.9672196
133227,15130620.441603232
133229,382177.3115474348
133233,7156806.435860069
133238,17697993.9268241
133239,19891352.98013986
133240,19967457.47337898
133282,98376.4211009278
133288,2882229.7880304316
133291,7271304.613287522
133292,20129483.973571338
133293,20684265.197008226
133294,7060893.968265515
133298,19348849.718107652
133302,14360269.53279102
133303,15629893.424913926
133305,1837599.117901543
133330,14123702.326102145
133422,11887396.472202927
133427,5616766.184224444
133431,9240606.156868344
133432,11610664.212447086
133433,13278281.892736057
133434,6339340.871599284
133438,16788521.866889823
133439,1208896.7385009413
133454,15500.470563677025
133460,6049364.680208577
133462,68564.95516581666
133463,16471137.647972532
133469,1276520.310498119
133471,2968631.5772131523
133489,5428588.9414113285
133494,6863851.573509144
133500,2539609.563830069
133505,1531760.4374329974
133507,48528.53069304097
133521,2572311.172595578
133522,2529133.7000873582
133524,6253215.267519735
133525,18482846.65354389
133531,13946541.470101507
133532,16236458.241328835
133544,22893.970217451857
133547,14537379.112029996
133548,16459628.756178562
133550,6817495.924935793
133556,18503871.728348684
133558,19640605.827360347
133563,16008035.542466473
133576,18075028.11472931
133580,5966392.365706941
133581,1766945.4150255867
133583,4369831.977131368
133611,2269334.4298498663
133617,5893452.987382363
133618,2596257.2852936336
133621,17860139.271833826
133622,10571314.004897825
133623,10401920.340751814
133635,20147079.484144866
133636,13010580.5695893
133652,20638475.25447352
133570,19851759.650265764
133568,5375821.386060127
133654,16610557.085311947
133567,1437180.1481609894
133569,20591977.916284714
133637,1446026.1970245058
133593,19530281.01308245
133594,3758601.3550856505
133597,860392.9996981132
133601,16767156.361253714
133605,2465087.9949563514
133606,17274555.63181706
133607,18842927.27952871
133608,432601.6841308894
133609,13344872.14005102
133630,5885558.421940093
133631,497750.62209624343
133638,14380637.877257902
133641,18144445.413499516
133642,11804534.71924125
133645,945687.2663674185
133650,8889400.584070195
133651,18128224.484171797
133657,2403914.8730725353
133659,866947.1459696277
133662,19736319.15236628
133665,689177.6819040648
133673,17452649.296405565
133667,176743.78947224977
133668,17268121.888669204
133669,10943943.56221978
133670,6474763.622391027
133671,4195299.1322706
133683,5029701.075734987
133684,242530.87886348297
133675,15792859.864912609
133676,3657356.3280291483
133679,16744052.251299884
133680,3948653.5219697994
133685,19334383.08449895
133687,2528243.672707231
133690,7624443.03619458
133691,426159.16344062
133695,11780429.560204392
133701,332764.53110102
133477,410021.4501200337
133216,21182718.32836314
133219,6390559.689885566
133275,167281.37915532498
133243,10327423.839959245
133246,19844082.73398011
133405,12735433.845347982
133309,386219.5325578782
133257,2496276.1145837023
133258,18780845.609362442
133310,6989266.521066823
133268,5339513.783880075
133272,14777523.311788635
132872,6627076.378700119
132890,12800780.346446054
132894,14573281.092361083
132900,16228662.141256021
133317,12766066.710855236
133059,9884161.830896368
133037,2246628.3449566704
133038,17705171.12825832
133062,2419061.762191538
133043,17393688.26649388
133047,2403914.8730725353
133067,7703007.38381297
133102,2622934.883304989
133353,10881213.5881655
133082,21244651.43934627
133084,17189367.683640856
133088,19950699.53007002
133399,417609.43513702217
133400,2470079.7392243226
133109,5914453.33823927
133110,14502689.740141591
133009,496334.7860651147
133011,5597441.356240826
133307,14698367.009005897
133308,16372340.610465765
133333,14665419.016178617
133440,18477858.784364812
133473,14213849.423595715
133510,16066134.614787392
133534,3955093.727333627
133564,2444403.4009555103
133565,6983781.111809492
133566,8124181.656810431
133591,2439257.166180207
133628,9750994.019722382
133629,7368924.91592009
133136,7767718.290494351
133374,10666280.349527946
133384,2343592.537788335
132865,445742.5258877316
133148,16357947.958136613
132915,408817.93563654495
132922,19255420.026444577
132923,15669419.968164692
133154,5003964.979947957
133155,2596257.2852936336
133156,15347050.301758375
133161,11149772.161270047
133165,2831401.84855061
133173,11295270.505729211
133178,14227712.32959655
133179,11515646.04955154
133478,19426574.47862661
133417,14080180.04920148
133446,1462338.2359357094
133448,18168748.029438127
132873,8022741.73040608
133411,12712418.564719403
133412,2036668.1460409195
133413,16851059.79589129
133414,19673200.115094878
133418,19351076.97830865
133419,19327563.322694857
133442,18037830.59205872
133444,540284.4248702845
133445,1325384.4952478907
133452,19116703.7467046
133474,16991214.76917132
133180,7796783.161844651
133118,8960284.453602863
133114,1928078.5754064173
133116,11206876.513445508
133123,6335106.330191497
133124,2387630.447440325
133126,8575263.517267115
133200,18311988.509257354
133127,18138123.231967438
133134,2549979.6328127803
133142,380404.83119336714
133142,29505.99351936645
133146,18454908.789807763
133149,830835.7373880673
133150,7500993.611247033
133151,645061.3452408031
133152,13340067.71128819
133157,15103838.520008435
133158,16165851.796893777
133159,1176761.8466981489
133162,8332819.405208882
133163,665322.1690697322
133166,14018935.314203782
133167,21396704.12190387
133169,866947.1459696277
133172,19920688.354963038
133176,14759357.013334204
133177,12734420.522161292
133183,18119566.508171305
133187,3186603.9130532667
133188,16176693.00529843
133192,11440075.335623665
133197,22130525.52868847
133198,10442804.28015476
133201,18917660.88815415
133213,8099635.072339397
133205,7865151.294413798
133208,20294317.985261545
133209,18409397.968375344
133210,19943711.968147818
133211,5216902.195244724
133212,2451235.1766058137
133215,18030388.20715191
133217,2417632.41468762
132949,7169282.193576298
133403,17474533.405938413
133244,19703266.22397464
133249,9006881.46376637
133251,1030296.264152635
133253,13552217.2196953
132929,7057035.2234275965
133256,17757226.613133878
133260,14189781.766330143
133262,14133327.024884304
133263,1895610.2485964547
133269,9518823.4190684
133270,1262145.5337780858
132907,6629680.0326721305
133277,17295155.904762186
133278,16533920.066256078
132877,4786271.082162761
133284,21054192.980273712
132859,10507334.332203517
132860,3006945.686838732
132868,920107.1598517542
132870,8842084.25310354
132871,9281155.88575543
132943,181292.10562096647
132874,2418171.5933080977
132875,3414894.1504807235
133316,6571802.581452706
132878,13322650.90291525
132879,6649982.497379091
132881,16075124.16505681
132883,18510511.398552563
132884,2574791.5677400096
132889,1393797.751452396
132891,382177.31212273065
132893,2723373.8182356176
132895,11679905.959948812
132896,10789781.326793231
132897,6425751.798134619
132898,400162.9110675058
132899,3206915.226155096
132902,952574.6199864299
132905,13731496.744236406
132916,11561407.303709984
132918,1882078.2111018533
132920,5199830.745703569
132921,889054.3515232933
132925,7852769.941681116
132928,15823002.196301391
132947,9172192.657535478
132941,133549.97565911573
132945,74328.2818816746
132957,9070464.187774165
133028,16660103.094408793
132953,425804.90916658816
132954,14886563.198913502
132955,432759.014307614
132956,12233433.531126253
132958,4648858.13200411
132959,135292.89431270972
132960,10888777.958996616
133012,2618701.069770607
133014,6568116.604615158
133016,15564921.980328128
133019,4612363.110676243
133023,19105611.343135696
133024,15945872.472781047
133026,11505463.035928074
133027,3662800.328261855
133029,19608642.55481094
133032,7525294.937195995
133036,9175554.80979788
133039,1859064.631010194
133040,12894716.598892577
133044,6242840.752611023
133045,3814469.94415107
133054,17331480.32362162
133051,9226683.788766267
133052,432664.27108010877
133053,3013192.9468605993
133055,17242096.590079494
133057,4722962.311623314
133058,16717006.323258074
133060,15015774.828388555
133063,14531232.597230101
133068,19939679.259995196
133070,10091748.223853026
133074,1102632.4537804367
133076,11975049.685051046
133077,804579.4383698164
133078,6492129.765189201
133083,9747182.007989643
133085,209795.69260641513
133089,8897315.530020308
133090,21070845.296801817
133093,7697569.4133308185
133094,17113351.412517875
133095,16102250.314576479
133096,866947.1459696277
133097,7825389.526736053
133099,10130077.9653203
133101,10007393.531097211
133325,19188590.35709379
133321,9989092.82799126
133323,11149033.070497595
133326,7840280.815892691
133406,19954888.231792737
133407,20790015.382195458
133408,14851453.978326632
133335,4611777.530218968
133340,849545.576757602
133336,432652.7357546091
133337,18750564.11977577
133339,3054484.5091374842
133343,18675429.991439242
133344,432770.38727121573
133349,382177.31212273065
133354,18016754.14563116
133356,2403915.0037226276
133357,7822033.197415132
133358,6748903.343992164
133364,6786607.36280696
133365,18399665.695979737
133366,12032721.65107046
133368,5907715.04728062
133369,270713.50741458393
133370,3842638.8474896317
133371,18450644.34179032
133372,5281433.680892824
133373,2542174.256761736
133376,13320149.040828342
133377,2442984.5447433363
133378,19313306.676380094
133383,10912384.238779295
133386,11186021.581691332
133388,810715.5475763078
133389,2594052.3913414236
132961,29693.68569697712
132962,1487847.8607141317
132963,2445755.5996739287
132964,427625.136599964
132965,4276722.046873755
132967,10573542.39738523
132968,796950.9878291485
132974,6333625.434241709
132978,17300378.32478272
132979,19369747.249976832
132980,19681502.07690763
133390,18553977.311058093
133391,6637417.161132551
133392,14049575.378550543
133395,3407947.7552402113
133397,8859688.981771277
132861,41845.3391710532
132864,13433977.974916484
132936,20669056.261645842
132938,10424589.368547777
132983,12312232.853819035
132985,7869710.706574846
132986,18567760.831704456
132987,18451384.31631115
133105,17131996.22354194
133106,16036779.321227383
133107,9459959.834172763
133108,784940.2097355074
132991,9536507.225941846
132993,9549827.864601273
132994,5273057.53122835
132995,8184977.310739347
132996,1776944.8976233907
132997,16689002.245010441
133001,12867229.404337702
133002,10286814.438458947
133003,8914840.572902685
133004,5644561.83978135
133008,5723472.668191316
133121,16162.409309295093
133222,21497056.396765184
133224,2637838.71123519
133225,10032833.180974588
133226,4874652.309036251
133228,1236602.97470829
133230,17108297.86037605
133231,17530962.680015806
133232,7868438.27430382
133234,866947.1459696277
133235,3968856.914973491
133236,7867862.290337604
133237,3936539.4466604334
133287,2076986.4825497426
133289,7836635.762935975
133290,19919795.083760645
133295,1336448.002770084
133296,6277274.200617209
133297,432693.0540869747
133299,14414514.007208372
133301,4606944.572040002
133304,15971862.4884837
133328,54245.869140410476
133329,14424721.990678221
133332,17568148.98544148
133423,18176834.726687945
133424,14204060.814651946
133425,2594623.847287344
133426,12078720.556085195
133428,19949165.993482295
133429,12319826.686960718
133430,2782250.023566808
133435,6703869.095399646
133436,2407222.73187607
133437,13830357.139836418
133456,17204384.88264811
133457,2424284.7773134564
133458,19787787.674444348
133459,17695409.455857046
133461,410021.4501200337
133464,6237732.279659462
133467,5026794.697208845
133468,20772780.21851051
133470,11609970.25728391
133488,1732361.6290494786
133490,893291.0469765887
133491,7814112.190688562
133492,18326837.46394539
133493,15407738.069189474
133495,12896195.81519736
133496,17374393.94685702
133497,8728086.196193019
133498,17843572.15666601
133499,4808308.010836385
133501,5259704.1998574855
133502,20905049.46298745
133503,19061870.615606047
133504,2534364.9196206173
133506,560837.8632364844
133508,8345198.717184891
133509,12805405.524055626
133515,5557857.373532682
133516,12784481.057860553
133517,83025.26706419804
133519,2403914.8730725353
133523,14534584.651821516
133526,6981140.116776289
133527,410021.4501200337
133528,14120608.217762757
133529,824639.219739082
133530,11985495.152261069
133533,102602.47731468607
133545,9793009.223464957
133546,13338194.059663063
133549,1145902.2171552032
133551,18893673.51689318
133552,214705.47140671188
133554,1689090.3292517276
133555,9833159.306242574
133557,10271250.368814737
133559,19143720.97722388
133560,16342690.845645603
133561,507821.3556430065
133562,432665.5780047581
133574,11786.76558792574
133575,2645546.547399715
133577,2574825.9049040154
133578,10198748.80171608
133579,105344.61190347817
133582,9160142.216563717
133584,2435061.137845677
133585,16882299.99224783
133587,13947055.994548256
133588,13709298.419468606
133589,16168198.845305756
133590,10762630.42327944
133613,19826871.94412499
133614,8873249.081512867
133615,16043147.415194355
133616,19641312.114220694
133619,9630380.823797086
133620,7259801.253093764
133624,6991516.312678424
133627,3252779.9485523375
133633,20441831.90194937
133634,18546714.030819908
133511,1733550.8332402757
133640,12862353.723514961
133482,19036938.610979248
133484,2865324.640084026
133643,432634.34637377685
133692,706435.6714185888
133693,11439459.096498506
133694,7118767.004885253
133697,19290720.716290563
133486,10753738.64619799
133538,19250845.50031803
133540,1597667.794222787
133542,5846812.590432337
133543,382177.31212273065
133571,7332814.48534768
133572,946980.6490951721
133573,9278970.660208723
133648,20287329.090806097
133595,19550258.913694292
133603,9654167.02078592
133140,14114642.658326384
133143,304700.69362653466
133144,2283911.928584818
133193,19092293.65549761
133276,1600056.1784829674
133042,1795975.1671482914
132975,19690245.099943407
133300,1446007.2122734785
133553,13695144.445180375
133612,1144406.6604841535
133536,11827078.580151003
188426,1096804.601686885
188538,2603013.75949845
188552,831979.6347494071
188470,985279.7578204571
188320,781623.0000210301
188528,6300303.643247125
188343,11316455.425495533
188560,625297.0261059492
188596,3248950.393103721
188445,10363572.317083266
188580,10664708.41117357
188474,135250.23657421485
188546,5600314.11779759
188450,4897214.645969704
188340,11336380.068271982
188579,8263099.493152706
188507,108473.32428778603
188463,1238760.0399270752
188518,4270605.965166545
188508,271477.46030514984
188491,6853303.577125643
188344,245684.96203593057
188372,2165965.318428012
188348,936419.3028658453
188620,580164.5541994105
20724,34561.33962716384
40711,30482.478311952847
154760,28010075.194141727
155098,1472945.0405872762
154915,1326687.2447268842
154920,735535.5455245893
154812,5989552.136167527
154831,113217.74350152512
188624,2884293.815670551
183963,318043.45121016883
183825,813034.4814599898
188551,2624596.3257602123
188569,2660071.0791383125
183452,248603.7631961185
183567,85952.38458322705
183961,32515.513424458077
181116,2056189.3604290911
183747,973167.3606174645
183774,189030.85917000554
183431,817415.2387593144
183397,1305721.6487834621
183240,850060.8485039511
183367,442435.14005863754
183460,460577.3785595568
183462,106188.22648497263
183472,734907.4557800812
183483,516742.6376751777
183530,168901.33675515052
183586,453655.5972141982
183653,1079635.1075765614
183789,737171.54585871
183793,852701.0527297328
188572,34849.59455386198
183870,770279.9904626383
184017,29450.854936524174
188581,4594239.957687996
188586,954401.7207396954
188592,2434397.936410138
188607,4092733.8119246536
188617,3311907.787553311
188621,568926.59520886
188622,177327.57875109132
188425,14213071.94906055
188434,3497645.94440157
188469,3023887.89459248
188471,489976.7096166947
188486,949130.1982985147
188496,2542477.9730379353
188539,2896733.783995136
188315,2002878.8475935669
188324,3704167.0822299584
188352,318552.92184412084
188376,158051.49722245554
188419,606037.389585231
4805,34561.33962716384
154718,613221.5084944278
155061,155375.51866281035
155304,1008550.1548703163
154878,3129454.1220868593
154888,291694.8189476351
154684,409384.3119657129
154732,289728.46759384294
155255,2444259.5933613516
