iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
154870,global,decreasing,0.00406,regr
154871,global,unknown,NA,NA
154873,global,unknown,NA,NA
154874,global,unknown,NA,NA
154875,global,unknown,NA,NA
154876,global,unknown,NA,NA
154877,global,decreasing,0.00406,regr
154878,global,stable,0,regr
154881,global,unknown,NA,NA
154883,global,decreasing,0.00406,regr
154884,global,unknown,NA,NA
154885,global,unknown,NA,NA
154886,global,unknown,NA,NA
154887,global,unknown,NA,NA
154888,global,unknown,NA,NA
154890,global,unknown,NA,NA
154891,global,unknown,NA,NA
154892,global,unknown,NA,NA
154893,global,unknown,NA,NA
154895,global,unknown,NA,NA
154896,global,unknown,NA,NA
154898,global,unknown,NA,NA
154899,global,unknown,NA,NA
154900,global,decreasing,0.00406,regr
154901,global,unknown,NA,NA
154904,global,unknown,NA,NA
154905,global,unknown,NA,NA
154906,global,unknown,NA,NA
154907,global,unknown,NA,NA
154908,global,unknown,NA,NA
154909,global,unknown,NA,NA
154910,global,unknown,NA,NA
154911,global,unknown,NA,NA
154913,global,unknown,NA,NA
154914,global,decreasing,0.00406,regr
154915,global,stable,0,regr
154916,global,unknown,NA,NA
154917,global,unknown,NA,NA
154920,global,stable,0,regr
154924,global,unknown,0,lm
154926,global,stable,0,regr
154927,global,stable,0,regr
154928,global,unknown,NA,NA
154929,global,unknown,NA,NA
154930,global,unknown,NA,NA
154931,global,unknown,NA,NA
154932,global,unknown,NA,NA
154933,global,unknown,NA,NA
154934,global,unknown,NA,NA
154935,global,unknown,NA,NA
154936,global,unknown,NA,NA
154937,global,decreasing,0.00406,regr
154938,global,unknown,0,lm
154939,global,unknown,NA,NA
154940,global,unknown,NA,NA
154942,global,unknown,NA,NA
154943,global,stable,0,regr
154945,global,unknown,NA,NA
154946,global,unknown,0,lm
154947,global,stable,0,regr
154948,global,unknown,NA,NA
154950,global,unknown,NA,NA
154951,global,unknown,NA,NA
154952,global,unknown,NA,NA
154953,global,unknown,NA,NA
154954,global,stable,0,regr
154955,global,unknown,NA,NA
154956,global,stable,0,regr
154957,global,unknown,NA,NA
154958,global,stable,0,regr
154960,global,unknown,0,lm
154961,global,stable,0,regr
154962,global,unknown,NA,NA
154963,global,unknown,NA,NA
154964,global,unknown,NA,NA
154965,global,unknown,NA,NA
154967,global,unknown,NA,NA
154968,global,unknown,NA,NA
154970,global,unknown,NA,NA
154971,global,stable,0,lm
154972,global,stable,0,regr
154974,global,unknown,NA,NA
154975,global,unknown,NA,NA
154976,global,stable,0,lm
154977,global,stable,0,regr
154978,global,unknown,NA,NA
154979,global,unknown,NA,NA
154980,global,unknown,NA,NA
154982,global,unknown,NA,NA
154983,global,decreasing,0.00406,regr
154986,global,stable,0,regr
154987,global,unknown,NA,NA
154988,global,unknown,NA,NA
154989,global,decreasing,0.00406,regr
154990,global,unknown,NA,NA
154991,global,stable,0,regr
154992,global,unknown,NA,NA
154993,global,unknown,NA,NA
154994,global,unknown,NA,NA
154995,global,unknown,NA,NA
154996,global,unknown,NA,NA
154997,global,unknown,NA,NA
154998,global,stable,0,regr
154999,global,unknown,NA,NA
155000,global,unknown,NA,NA
155001,global,unknown,NA,NA
155002,global,unknown,NA,NA
155003,global,unknown,NA,NA
155004,global,unknown,NA,NA
155005,global,unknown,NA,NA
155006,global,unknown,NA,NA
155007,global,unknown,NA,NA
155008,global,unknown,NA,NA
155009,global,unknown,NA,NA
155010,global,unknown,NA,NA
155011,global,unknown,NA,NA
155012,global,unknown,NA,NA
155013,global,unknown,NA,NA
155014,global,unknown,NA,NA
155015,global,unknown,NA,NA
155016,global,unknown,NA,NA
155017,global,unknown,NA,NA
155018,global,decreasing,0.04,lm
155019,global,unknown,NA,NA
155020,global,unknown,NA,NA
155021,global,unknown,0.08,lm
155022,global,stable,0,regr
155023,global,unknown,NA,NA
155024,global,unknown,NA,NA
155025,global,unknown,NA,NA
155026,global,unknown,NA,NA
155028,global,unknown,NA,NA
155029,global,unknown,NA,NA
155030,global,unknown,NA,NA
155031,global,unknown,NA,NA
155032,global,unknown,NA,NA
155034,global,unknown,NA,NA
155035,global,stable,0,regr
155036,global,unknown,NA,NA
155037,global,unknown,NA,NA
155038,global,unknown,NA,NA
155040,global,unknown,NA,NA
155041,global,unknown,NA,NA
155042,global,stable,0,regr
155043,global,decreasing,0.00406,regr
155044,global,unknown,NA,NA
155045,global,unknown,NA,NA
155046,global,unknown,NA,NA
155047,global,unknown,NA,NA
155048,global,unknown,NA,NA
155049,global,unknown,NA,NA
155050,global,unknown,NA,NA
155051,global,unknown,NA,NA
155052,global,unknown,NA,NA
155053,global,unknown,NA,NA
155054,global,unknown,NA,NA
155055,global,unknown,NA,NA
155056,global,unknown,NA,NA
155057,global,stable,0,regr
155058,global,unknown,NA,NA
155059,global,unknown,NA,NA
155061,global,unknown,NA,NA
155064,global,stable,0,regr
155065,global,unknown,NA,NA
155066,global,unknown,NA,NA
155067,global,unknown,NA,NA
155068,global,stable,0,regr
155070,global,unknown,NA,NA
155071,global,unknown,NA,NA
155072,global,unknown,NA,NA
155073,global,unknown,0,lm
155074,global,unknown,NA,NA
155075,global,unknown,NA,NA
155076,global,stable,0,regr
155077,global,unknown,NA,NA
155078,global,unknown,NA,NA
155079,global,unknown,NA,NA
155080,global,unknown,NA,NA
155081,global,unknown,NA,NA
155082,global,unknown,NA,NA
155083,global,stable,0,regr
155084,global,unknown,NA,NA
155085,global,decreasing,0.00406,regr
155086,global,stable,0,regr
155087,global,stable,0,regr
155088,global,unknown,NA,NA
155089,global,decreasing,0.00406,regr
155090,global,unknown,NA,NA
155091,global,unknown,NA,NA
155092,global,unknown,NA,NA
155093,global,unknown,NA,NA
155094,global,unknown,NA,NA
155095,global,unknown,NA,NA
155096,global,stable,0,lm
155097,global,unknown,NA,NA
155098,global,unknown,NA,NA
155099,global,stable,0,regr
155102,global,unknown,NA,NA
155103,global,unknown,NA,NA
155104,global,unknown,NA,NA
155105,global,unknown,NA,NA
155106,global,unknown,NA,NA
155107,global,unknown,NA,NA
155108,global,stable,0,regr
155109,global,stable,0,regr
155110,global,unknown,NA,NA
155111,global,unknown,NA,NA
155112,global,unknown,NA,NA
155113,global,unknown,NA,NA
155114,global,unknown,NA,NA
155115,global,unknown,NA,NA
155116,global,unknown,0,lm
155117,global,unknown,NA,NA
155119,global,unknown,NA,NA
155120,global,decreasing,0,lm
155121,global,stable,0,regr
155122,global,unknown,NA,NA
155123,global,increasing,-0.00406,regr
155124,global,unknown,NA,NA
155125,global,unknown,NA,NA
155126,global,unknown,NA,NA
155127,global,unknown,NA,NA
155128,global,unknown,NA,NA
155129,global,unknown,NA,NA
155130,global,decreasing,0.00406,regr
155131,global,unknown,NA,NA
155132,global,unknown,NA,NA
155133,global,unknown,NA,NA
155134,global,unknown,NA,NA
155135,global,unknown,NA,NA
155136,global,unknown,NA,NA
155138,global,unknown,NA,NA
155140,global,unknown,NA,NA
155141,global,unknown,NA,NA
155142,global,unknown,NA,NA
155144,global,stable,0,regr
155145,global,unknown,NA,NA
155146,global,unknown,NA,NA
155147,global,unknown,NA,NA
155148,global,unknown,NA,NA
155149,global,unknown,NA,NA
155151,global,unknown,NA,NA
155152,global,decreasing,0.00406,regr
155153,global,unknown,NA,NA
155155,global,unknown,NA,NA
155156,global,stable,0,regr
155157,global,unknown,NA,NA
155158,global,unknown,NA,NA
155159,global,stable,0,regr
155160,global,unknown,NA,NA
155162,global,unknown,NA,NA
155164,global,decreasing,0.00406,regr
155165,global,decreasing,0,lm
155166,global,unknown,NA,NA
155167,global,unknown,NA,NA
155170,global,unknown,NA,NA
155173,global,unknown,NA,NA
155174,global,stable,0,regr
155175,global,unknown,NA,NA
155176,global,unknown,NA,NA
155177,global,unknown,NA,NA
155178,global,unknown,NA,NA
155179,global,unknown,NA,NA
155180,global,unknown,0,lm
155181,global,unknown,0,lm
155182,global,unknown,NA,NA
155183,global,stable,0,regr
155186,global,unknown,NA,NA
155187,global,unknown,NA,NA
155188,global,unknown,NA,NA
155189,global,unknown,NA,NA
155191,global,unknown,NA,NA
155192,global,unknown,NA,NA
155193,global,stable,0,regr
155194,global,unknown,NA,NA
155195,global,unknown,NA,NA
155196,global,unknown,NA,NA
155197,global,unknown,NA,NA
155199,global,unknown,NA,NA
155200,global,unknown,NA,NA
155201,global,stable,0,lm
155202,global,unknown,NA,NA
155203,global,unknown,NA,NA
155205,global,stable,0,regr
155206,global,unknown,NA,NA
155207,global,unknown,NA,NA
155208,global,unknown,NA,NA
155210,global,unknown,NA,NA
155212,global,decreasing,0,lm
155213,global,unknown,NA,NA
155214,global,stable,0,lm
155215,global,unknown,NA,NA
155216,global,unknown,NA,NA
155218,global,unknown,NA,NA
155220,global,stable,0,regr
155222,global,unknown,NA,NA
155223,global,unknown,NA,NA
155224,global,unknown,NA,NA
155225,global,unknown,NA,NA
155226,global,unknown,0,lm
155228,global,unknown,NA,NA
155229,global,unknown,NA,NA
155231,global,unknown,NA,NA
155232,global,unknown,NA,NA
155233,global,unknown,NA,NA
155235,global,unknown,0,lm
155236,global,decreasing,0.00406,regr
155237,global,unknown,NA,NA
155239,global,unknown,NA,NA
155240,global,unknown,NA,NA
155242,global,unknown,NA,NA
155243,global,unknown,NA,NA
155244,global,unknown,NA,NA
155245,global,stable,0,regr
155248,global,stable,0,regr
155249,global,unknown,NA,NA
155250,global,unknown,NA,NA
155251,global,unknown,NA,NA
155252,global,unknown,NA,NA
155253,global,unknown,NA,NA
155254,global,unknown,NA,NA
155255,global,unknown,NA,NA
155256,global,unknown,NA,NA
155257,global,unknown,NA,NA
155258,global,unknown,NA,NA
155259,global,unknown,NA,NA
155260,global,unknown,NA,NA
155261,global,decreasing,0.00406,regr
155262,global,unknown,NA,NA
155263,global,stable,0,regr
155264,global,unknown,NA,NA
155266,global,unknown,NA,NA
155267,global,unknown,NA,NA
155268,global,unknown,NA,NA
155269,global,unknown,NA,NA
155270,global,stable,0,regr
155271,global,unknown,NA,NA
155272,global,unknown,NA,NA
155273,global,unknown,0,lm
155276,global,stable,0,lm
155277,global,unknown,NA,NA
155278,global,unknown,NA,NA
155280,global,decreasing,0.00406,regr
155281,global,unknown,NA,NA
155282,global,stable,0,lm
155284,global,unknown,NA,NA
155285,global,unknown,-0.08,lm
155286,global,unknown,NA,NA
155288,global,unknown,NA,NA
155289,global,unknown,NA,NA
155290,global,unknown,0,lm
155291,global,stable,0,regr
155292,global,unknown,0,lm
155293,global,unknown,NA,NA
155294,global,unknown,NA,NA
155295,global,unknown,NA,NA
155296,global,unknown,NA,NA
155297,global,unknown,NA,NA
155298,global,unknown,NA,NA
155299,global,unknown,NA,NA
155300,global,unknown,NA,NA
155301,global,unknown,NA,NA
155303,global,unknown,NA,NA
155304,global,unknown,NA,NA
155305,global,unknown,NA,NA
155306,global,unknown,NA,NA
155307,global,unknown,NA,NA
155308,global,stable,0,regr
155309,global,unknown,NA,NA
155311,global,unknown,NA,NA
155312,global,unknown,NA,NA
155313,global,unknown,NA,NA
155314,global,unknown,NA,NA
155316,global,decreasing,0.00406,regr
155317,global,unknown,NA,NA
155318,global,decreasing,0.00406,regr
155320,global,unknown,NA,NA
155321,global,unknown,NA,NA
155323,global,unknown,NA,NA
155324,global,unknown,NA,NA
155325,global,unknown,NA,NA
155326,global,unknown,NA,NA
155327,global,stable,0,regr
155328,global,unknown,NA,NA
155329,global,unknown,NA,NA
155330,global,unknown,NA,NA
155342,global,unknown,NA,NA
155474,global,unknown,NA,NA
155535,global,unknown,NA,NA
155552,global,unknown,NA,NA
155568,global,stable,0,lm
155597,global,unknown,NA,NA
155608,global,unknown,NA,NA
155610,global,unknown,NA,NA
155623,global,unknown,NA,NA
155680,global,unknown,NA,NA
155778,global,unknown,NA,NA
155784,global,stable,0,regr
155835,global,unknown,NA,NA
155843,global,unknown,NA,NA
155854,global,unknown,NA,NA
155980,global,stable,0,regr
156018,global,unknown,NA,NA
156116,global,unknown,NA,NA
157256,global,decreasing,0.00406,regr
157261,global,increasing,-0.00406,regr
157273,global,stable,0,regr
158616,global,unknown,NA,NA
158624,global,unknown,NA,NA
158625,global,unknown,NA,NA
158626,global,stable,0,regr
158627,global,unknown,NA,NA
158630,global,unknown,NA,NA
158632,global,stable,0,regr
161317,global,unknown,NA,NA
161318,global,unknown,NA,NA
161320,global,decreasing,0.00406,regr
161321,global,unknown,NA,NA
161324,global,unknown,NA,NA
161325,global,unknown,NA,NA
161326,global,unknown,NA,NA
161328,global,unknown,NA,NA
161329,global,unknown,NA,NA
161330,global,unknown,NA,NA
161334,global,unknown,0,lm
161335,global,unknown,NA,NA
161336,global,unknown,NA,NA
161339,global,decreasing,0,lm
161340,global,unknown,NA,NA
161342,global,unknown,0,lm
161343,global,unknown,NA,NA
161344,global,unknown,NA,NA
161346,global,unknown,0,lm
161349,global,unknown,NA,NA
161351,global,unknown,NA,NA
161352,global,unknown,NA,NA
161354,global,unknown,NA,NA
161355,global,unknown,NA,NA
161357,global,unknown,NA,NA
161366,global,unknown,NA,NA
161370,global,stable,-0.03333,lm
161371,global,unknown,NA,NA
161373,global,unknown,0,lm
161375,global,stable,0,lm
161376,global,unknown,NA,NA
161378,global,decreasing,0.00406,regr
161380,global,unknown,NA,NA
161381,global,unknown,0,lm
161383,global,unknown,NA,NA
161386,global,unknown,0,lm
161393,global,unknown,NA,NA
161395,global,unknown,NA,NA
161396,global,unknown,NA,NA
161397,global,stable,0,regr
161398,global,stable,0,regr
161402,global,increasing,0,lm
161403,global,unknown,NA,NA
161406,global,unknown,NA,NA
161408,global,decreasing,0.00406,regr
161409,global,decreasing,0.00406,regr
161411,global,unknown,NA,NA
161413,global,unknown,NA,NA
161418,global,decreasing,0.00406,regr
161419,global,unknown,NA,NA
161421,global,unknown,NA,NA
161423,global,unknown,NA,NA
161424,global,unknown,NA,NA
161425,global,decreasing,0.00406,regr
161426,global,decreasing,0,lm
161428,global,unknown,NA,NA
161429,global,unknown,NA,NA
161431,global,decreasing,0.02857,lm
161434,global,unknown,NA,NA
161443,global,unknown,NA,NA
161447,global,decreasing,0.00406,regr
161449,global,unknown,NA,NA
161451,global,unknown,NA,NA
161452,global,unknown,0,lm
161453,global,unknown,NA,NA
161454,global,unknown,NA,NA
161457,global,unknown,NA,NA
161459,global,decreasing,0.00406,regr
161461,global,decreasing,0.03333,lm
161462,global,unknown,NA,NA
161464,global,decreasing,0.03333,lm
161465,global,unknown,NA,NA
161466,global,stable,0,regr
161468,global,unknown,NA,NA
161469,global,unknown,NA,NA
161470,global,unknown,NA,NA
161475,global,unknown,NA,NA
161476,global,decreasing,0.00406,regr
161477,global,decreasing,0.00406,regr
161479,global,unknown,NA,NA
161480,global,unknown,NA,NA
161484,global,unknown,NA,NA
161485,global,unknown,NA,NA
161486,global,unknown,0,lm
161487,global,unknown,NA,NA
161488,global,decreasing,0.00406,regr
161489,global,unknown,0,lm
161495,global,decreasing,0,lm
161496,global,unknown,NA,NA
161497,global,unknown,NA,NA
161499,global,unknown,NA,NA
161502,global,unknown,NA,NA
161504,global,unknown,NA,NA
161505,global,unknown,0,lm
161508,global,unknown,NA,NA
161510,global,unknown,NA,NA
161513,global,unknown,NA,NA
161515,global,unknown,NA,NA
161518,global,unknown,NA,NA
161519,global,unknown,NA,NA
161520,global,unknown,NA,NA
161523,global,unknown,NA,NA
161524,global,unknown,NA,NA
161526,global,decreasing,0.02857,lm
161530,global,unknown,NA,NA
161532,global,unknown,NA,NA
161535,global,unknown,0,lm
161536,global,unknown,NA,NA
161539,global,unknown,0,lm
161540,global,decreasing,0,lm
161541,global,unknown,NA,NA
161542,global,decreasing,0.00406,regr
161544,global,unknown,NA,NA
161546,global,decreasing,0,lm
161547,global,decreasing,0,lm
161552,global,unknown,NA,NA
161553,global,unknown,0,lm
161555,global,unknown,NA,NA
161557,global,unknown,NA,NA
161558,global,unknown,NA,NA
161560,global,unknown,NA,NA
161563,global,unknown,NA,NA
161564,global,unknown,NA,NA
161566,global,unknown,0,lm
161567,global,unknown,NA,NA
161568,global,unknown,NA,NA
161569,global,unknown,NA,NA
161570,global,decreasing,0.00406,regr
161571,global,unknown,NA,NA
161580,global,unknown,NA,NA
161582,global,unknown,NA,NA
161583,global,unknown,NA,NA
161589,global,unknown,NA,NA
161594,global,unknown,NA,NA
161595,global,stable,0,regr
161596,global,unknown,0,lm
161597,global,decreasing,0.00406,regr
161598,global,decreasing,0,lm
161599,global,stable,0,regr
161605,global,unknown,NA,NA
161607,global,unknown,NA,NA
161611,global,unknown,NA,NA
161614,global,unknown,NA,NA
161615,global,decreasing,0.05714,lm
161618,global,unknown,0,lm
161619,global,unknown,NA,NA
161620,global,unknown,NA,NA
161621,global,decreasing,0,lm
161622,global,stable,0,regr
161623,global,unknown,NA,NA
161625,global,unknown,NA,NA
161626,global,unknown,0,lm
161628,global,increasing,0,lm
161629,global,unknown,0,lm
161630,global,unknown,NA,NA
161631,global,decreasing,0.00406,regr
161632,global,unknown,NA,NA
161633,global,unknown,NA,NA
161634,global,unknown,NA,NA
161635,global,unknown,NA,NA
161636,global,unknown,NA,NA
161639,global,unknown,NA,NA
161640,global,unknown,0,lm
161643,global,unknown,NA,NA
161645,global,unknown,NA,NA
161648,global,unknown,0,lm
161650,global,unknown,NA,NA
161651,global,unknown,NA,NA
161653,global,unknown,NA,NA
161655,global,unknown,0,lm
161656,global,unknown,NA,NA
161658,global,unknown,NA,NA
161660,global,unknown,NA,NA
161661,global,stable,0,lm
161662,global,unknown,NA,NA
161663,global,unknown,NA,NA
161664,global,unknown,NA,NA
161666,global,stable,0,regr
161667,global,unknown,NA,NA
161668,global,unknown,NA,NA
161673,global,unknown,-0.03333,lm
161674,global,unknown,0,lm
161676,global,unknown,NA,NA
161677,global,unknown,NA,NA
161680,global,unknown,NA,NA
161685,global,unknown,NA,NA
161686,global,unknown,NA,NA
161689,global,unknown,NA,NA
161690,global,unknown,NA,NA
161691,global,decreasing,0.00406,regr
161692,global,decreasing,0,lm
161696,global,decreasing,0.00406,regr
161697,global,unknown,NA,NA
161699,global,unknown,NA,NA
161703,global,unknown,NA,NA
161705,global,stable,0,lm
161707,global,unknown,NA,NA
161709,global,stable,-0.03333,lm
161713,global,unknown,NA,NA
161714,global,stable,0,regr
161715,global,unknown,NA,NA
161716,global,unknown,NA,NA
161720,global,unknown,NA,NA
161723,global,unknown,NA,NA
161725,global,unknown,NA,NA
161728,global,unknown,NA,NA
161730,global,unknown,NA,NA
161731,global,unknown,NA,NA
161735,global,unknown,NA,NA
161737,global,unknown,NA,NA
161738,global,unknown,NA,NA
161740,global,unknown,NA,NA
161742,global,unknown,NA,NA
161743,global,unknown,0,lm
161744,global,decreasing,0.05714,lm
161746,global,unknown,NA,NA
161747,global,unknown,NA,NA
161748,global,unknown,NA,NA
161749,global,decreasing,0.00406,regr
161750,global,decreasing,0.00406,regr
161751,global,decreasing,0.00406,regr
161816,global,decreasing,0.00406,regr
161885,global,stable,0,regr
161910,global,unknown,NA,NA
161916,global,decreasing,0.00406,regr
161992,global,decreasing,0.00406,regr
162020,global,decreasing,0.00406,regr
162144,global,stable,0,regr
162193,global,decreasing,0.00406,regr
162404,global,stable,0,regr
162497,global,unknown,NA,NA
162499,global,unknown,NA,NA
162505,global,unknown,NA,NA
162508,global,unknown,NA,NA
162512,global,unknown,NA,NA
162516,global,unknown,NA,NA
162518,global,unknown,NA,NA
162522,global,unknown,NA,NA
162523,global,unknown,NA,NA
162526,global,unknown,NA,NA
162527,global,unknown,NA,NA
162530,global,unknown,NA,NA
162536,global,unknown,NA,NA
162537,global,unknown,NA,NA
162538,global,unknown,NA,NA
162539,global,unknown,NA,NA
162543,global,unknown,NA,NA
162547,global,unknown,NA,NA
162549,global,unknown,NA,NA
162550,global,unknown,NA,NA
162554,global,unknown,NA,NA
162555,global,unknown,NA,NA
162557,global,unknown,NA,NA
162559,global,unknown,NA,NA
162563,global,unknown,NA,NA
162569,global,unknown,NA,NA
162572,global,unknown,NA,NA
162573,global,unknown,NA,NA
162579,global,unknown,NA,NA
162580,global,unknown,NA,NA
162582,global,unknown,NA,NA
162583,global,unknown,NA,NA
162585,global,unknown,NA,NA
162586,global,unknown,NA,NA
162587,global,unknown,NA,NA
162592,global,unknown,NA,NA
162598,global,unknown,NA,NA
162599,global,unknown,NA,NA
162602,global,unknown,NA,NA
162604,global,unknown,NA,NA
162605,global,unknown,NA,NA
162608,global,unknown,NA,NA
162609,global,unknown,NA,NA
162610,global,unknown,NA,NA
162613,global,unknown,NA,NA
162616,global,unknown,NA,NA
162618,global,unknown,NA,NA
162619,global,unknown,NA,NA
162624,global,unknown,NA,NA
162627,global,decreasing,0.00406,regr
162630,global,unknown,NA,NA
162637,global,unknown,NA,NA
162642,global,unknown,NA,NA
162643,global,unknown,NA,NA
162644,global,unknown,NA,NA
162657,global,unknown,NA,NA
162659,global,unknown,NA,NA
162660,global,stable,0,regr
162662,global,unknown,NA,NA
162663,global,unknown,NA,NA
162664,global,unknown,NA,NA
162666,global,unknown,NA,NA
162667,global,unknown,NA,NA
162669,global,unknown,NA,NA
162672,global,unknown,NA,NA
162674,global,unknown,NA,NA
162679,global,unknown,NA,NA
162681,global,unknown,NA,NA
162682,global,unknown,NA,NA
162683,global,unknown,NA,NA
162686,global,unknown,NA,NA
162894,global,unknown,NA,NA
162899,global,unknown,NA,NA
162900,global,unknown,NA,NA
162902,global,unknown,NA,NA
162904,global,unknown,NA,NA
162905,global,unknown,NA,NA
162906,global,unknown,NA,NA
162908,global,unknown,NA,NA
162909,global,unknown,NA,NA
162910,global,unknown,NA,NA
162916,global,unknown,NA,NA
162917,global,decreasing,0.00406,regr
162918,global,unknown,NA,NA
162919,global,unknown,NA,NA
162922,global,unknown,NA,NA
162925,global,unknown,NA,NA
162926,global,unknown,NA,NA
162928,global,unknown,NA,NA
162930,global,unknown,NA,NA
162931,global,unknown,NA,NA
162933,global,unknown,NA,NA
162934,global,unknown,NA,NA
162938,global,unknown,NA,NA
162939,global,unknown,NA,NA
162941,global,unknown,NA,NA
162942,global,unknown,NA,NA
162943,global,unknown,NA,NA
162944,global,unknown,NA,NA
162945,global,unknown,NA,NA
162946,global,unknown,NA,NA
162948,global,unknown,NA,NA
162950,global,unknown,NA,NA
162951,global,unknown,NA,NA
162952,global,unknown,NA,NA
162953,global,unknown,NA,NA
162956,global,unknown,NA,NA
162959,global,unknown,NA,NA
162961,global,unknown,NA,NA
162962,global,unknown,NA,NA
162964,global,unknown,NA,NA
162967,global,unknown,NA,NA
162968,global,unknown,NA,NA
162972,global,unknown,NA,NA
162977,global,unknown,NA,NA
162979,global,unknown,NA,NA
162980,global,unknown,NA,NA
162982,global,unknown,NA,NA
162984,global,unknown,NA,NA
162986,global,unknown,NA,NA
162988,global,unknown,NA,NA
162994,global,unknown,NA,NA
162996,global,unknown,NA,NA
162999,global,unknown,NA,NA
163002,global,unknown,NA,NA
163003,global,unknown,NA,NA
163007,global,unknown,NA,NA
163008,global,unknown,NA,NA
163011,global,unknown,NA,NA
163012,global,unknown,NA,NA
163019,global,unknown,NA,NA
163022,global,unknown,NA,NA
163024,global,unknown,NA,NA
163025,global,unknown,NA,NA
163026,global,unknown,NA,NA
163028,global,unknown,NA,NA
163029,global,unknown,NA,NA
163030,global,unknown,NA,NA
163033,global,unknown,NA,NA
163035,global,unknown,NA,NA
163037,global,unknown,NA,NA
163038,global,unknown,NA,NA
163042,global,unknown,NA,NA
163050,global,unknown,NA,NA
163051,global,unknown,NA,NA
163052,global,unknown,NA,NA
163054,global,unknown,NA,NA
163056,global,unknown,NA,NA
163059,global,unknown,NA,NA
163063,global,unknown,NA,NA
163064,global,unknown,NA,NA
163065,global,unknown,NA,NA
163066,global,unknown,NA,NA
163067,global,unknown,NA,NA
163068,global,unknown,NA,NA
163070,global,unknown,NA,NA
163071,global,unknown,NA,NA
163073,global,unknown,NA,NA
163074,global,unknown,NA,NA
163075,global,unknown,NA,NA
163077,global,unknown,NA,NA
163079,global,unknown,NA,NA
163080,global,unknown,NA,NA
163082,global,unknown,NA,NA
163083,global,unknown,NA,NA
163085,global,unknown,NA,NA
163086,global,unknown,NA,NA
163088,global,unknown,NA,NA
163089,global,unknown,NA,NA
163090,global,unknown,NA,NA
163094,global,unknown,NA,NA
163095,global,unknown,NA,NA
163096,global,unknown,NA,NA
163101,global,unknown,NA,NA
163102,global,unknown,NA,NA
163106,global,unknown,NA,NA
163108,global,unknown,NA,NA
163110,global,unknown,NA,NA
163112,global,unknown,NA,NA
163114,global,unknown,NA,NA
163117,global,unknown,NA,NA
163118,global,unknown,NA,NA
163121,global,unknown,NA,NA
163125,global,unknown,NA,NA
163129,global,unknown,NA,NA
163131,global,unknown,NA,NA
163132,global,unknown,NA,NA
163134,global,unknown,NA,NA
163141,global,decreasing,0.00406,regr
163142,global,unknown,NA,NA
163143,global,unknown,NA,NA
163144,global,decreasing,0.00406,regr
163146,global,unknown,NA,NA
163152,global,unknown,NA,NA
163155,global,unknown,NA,NA
163156,global,unknown,NA,NA
163157,global,unknown,NA,NA
163160,global,unknown,NA,NA
163161,global,unknown,NA,NA
163162,global,unknown,NA,NA
163163,global,unknown,NA,NA
163170,global,unknown,NA,NA
163172,global,unknown,NA,NA
163177,global,unknown,NA,NA
163178,global,unknown,NA,NA
163179,global,unknown,NA,NA
163180,global,unknown,NA,NA
163181,global,unknown,NA,NA
163184,global,unknown,NA,NA
163186,global,unknown,NA,NA
163187,global,unknown,NA,NA
163189,global,unknown,NA,NA
163190,global,unknown,NA,NA
163192,global,unknown,NA,NA
163194,global,unknown,NA,NA
163198,global,unknown,NA,NA
163202,global,unknown,NA,NA
163203,global,unknown,NA,NA
163204,global,unknown,NA,NA
163207,global,unknown,NA,NA
163211,global,unknown,NA,NA
163218,global,unknown,NA,NA
163219,global,unknown,NA,NA
163221,global,unknown,NA,NA
163222,global,unknown,NA,NA
163225,global,unknown,NA,NA
163226,global,unknown,NA,NA
163227,global,unknown,NA,NA
163228,global,unknown,NA,NA
163229,global,unknown,NA,NA
163231,global,unknown,NA,NA
163232,global,unknown,NA,NA
163234,global,unknown,NA,NA
163235,global,unknown,NA,NA
163238,global,unknown,NA,NA
163240,global,unknown,NA,NA
163242,global,unknown,NA,NA
163243,global,unknown,NA,NA
163245,global,unknown,NA,NA
163246,global,unknown,NA,NA
163247,global,unknown,NA,NA
163252,global,unknown,NA,NA
163253,global,unknown,NA,NA
163255,global,unknown,NA,NA
163256,global,unknown,NA,NA
163257,global,unknown,NA,NA
163258,global,unknown,NA,NA
163260,global,unknown,NA,NA
163262,global,unknown,NA,NA
163263,global,unknown,NA,NA
163265,global,unknown,NA,NA
163266,global,unknown,NA,NA
163267,global,unknown,NA,NA
163268,global,unknown,NA,NA
163269,global,unknown,NA,NA
163270,global,unknown,NA,NA
163274,global,unknown,NA,NA
163275,global,unknown,NA,NA
163276,global,unknown,NA,NA
163278,global,unknown,NA,NA
163282,global,unknown,NA,NA
163284,global,unknown,NA,NA
163288,global,unknown,NA,NA
163294,global,unknown,NA,NA
163298,global,unknown,NA,NA
163299,global,unknown,NA,NA
163300,global,unknown,NA,NA
163302,global,unknown,NA,NA
163304,global,unknown,NA,NA
163305,global,unknown,NA,NA
163306,global,unknown,NA,NA
163309,global,unknown,NA,NA
163310,global,unknown,NA,NA
163311,global,unknown,NA,NA
163312,global,unknown,NA,NA
163316,global,unknown,NA,NA
163325,global,unknown,NA,NA
163330,global,unknown,NA,NA
163332,global,unknown,NA,NA
163334,global,unknown,NA,NA
163337,global,decreasing,0.00406,regr
163338,global,unknown,NA,NA
163341,global,unknown,NA,NA
163342,global,unknown,NA,NA
163343,global,unknown,NA,NA
163345,global,unknown,NA,NA
163347,global,unknown,NA,NA
