iucn_sid,year,cat_ts,cat_ts_score,iucn_version
183665,2010,LC,0,2019-2
183666,2010,LC,0,2019-2
183667,2010,LC,0,2019-2
183668,2010,LC,0,2019-2
183669,2010,LC,0,2019-2
183670,2010,VU,0.4,2019-2
183671,2010,LC,0,2019-2
183673,2010,LC,0,2019-2
183675,2010,LC,0,2019-2
183677,2010,LC,0,2019-2
183678,2010,LC,0,2019-2
183679,2010,LC,0,2019-2
183680,2010,LC,0,2019-2
183682,2010,VU,0.4,2019-2
183683,2010,LC,0,2019-2
183684,2010,LC,0,2019-2
183685,2010,LC,0,2019-2
183687,2010,LC,0,2019-2
183688,2010,LC,0,2019-2
183689,2010,LC,0,2019-2
183690,2010,VU,0.4,2019-2
183691,2010,LC,0,2019-2
183692,2010,LC,0,2019-2
183693,2010,LC,0,2019-2
183694,2010,NT,0.2,2019-2
183695,2010,LC,0,2019-2
183696,2010,LC,0,2019-2
183697,2010,LC,0,2019-2
183699,2010,LC,0,2019-2
183700,2010,LC,0,2019-2
183701,2010,LC,0,2019-2
183703,2010,VU,0.4,2019-2
183703,2015,VU,0.4,2019-2
183704,2010,LC,0,2019-2
183705,2010,NT,0.2,2019-2
183706,2010,LC,0,2019-2
183707,2010,LC,0,2019-2
183711,2010,LC,0,2019-2
183713,2010,LC,0,2019-2
183714,2010,LC,0,2019-2
183716,2010,LC,0,2019-2
183716,2019,LC,0,2019-2
183717,2010,LC,0,2019-2
183718,2010,LC,0,2019-2
183719,2010,LC,0,2019-2
183720,2010,VU,0.4,2019-2
183721,2010,LC,0,2019-2
183722,2010,VU,0.4,2019-2
183723,2010,NT,0.2,2019-2
183724,2010,LC,0,2019-2
183725,2010,LC,0,2019-2
183726,2010,LC,0,2019-2
183727,2010,LC,0,2019-2
183729,2010,LC,0,2019-2
183730,2010,LC,0,2019-2
183731,2010,LC,0,2019-2
183733,2010,LC,0,2019-2
183734,2010,LC,0,2019-2
183736,2010,LC,0,2019-2
183737,2010,LC,0,2019-2
183738,2010,NT,0.2,2019-2
183738,2019,LC,0,2019-2
183739,2010,VU,0.4,2019-2
183739,2015,VU,0.4,2019-2
18374,1996,VU,0.4,2019-2
18374,2015,LC,0,2019-2
183740,2010,LC,0,2019-2
183741,2010,LC,0,2019-2
183743,2010,LC,0,2019-2
183743,2016,LC,0,2019-2
183744,2010,LC,0,2019-2
183745,2010,LC,0,2019-2
183747,2010,LC,0,2019-2
183748,2010,EN,0.6,2019-2
183749,2010,VU,0.4,2019-2
183750,2010,LC,0,2019-2
183751,2010,LC,0,2019-2
183752,2010,LC,0,2019-2
183754,2010,LC,0,2019-2
183755,2010,LC,0,2019-2
183756,2010,LC,0,2019-2
183757,2010,LC,0,2019-2
183757,2017,LC,0,2019-2
183758,2010,LC,0,2019-2
183759,2010,LC,0,2019-2
18376,1996,LC,0,2019-2
18376,2011,LC,0,2019-2
18376,2014,LC,0,2019-2
183760,2010,LC,0,2019-2
183761,2010,LC,0,2019-2
183763,2010,LC,0,2019-2
183764,2010,LC,0,2019-2
183765,2010,LC,0,2019-2
183766,2010,LC,0,2019-2
183767,2010,LC,0,2019-2
183768,2010,LC,0,2019-2
183769,2010,EN,0.6,2019-2
183771,2010,VU,0.4,2019-2
183772,2010,LC,0,2019-2
183773,2010,LC,0,2019-2
183774,2010,NT,0.2,2019-2
183775,2010,LC,0,2019-2
183776,2010,LC,0,2019-2
183777,2010,LC,0,2019-2
183779,2010,LC,0,2019-2
183780,2010,LC,0,2019-2
183781,2010,LC,0,2019-2
183782,2010,VU,0.4,2019-2
183783,2010,LC,0,2019-2
183785,2010,VU,0.4,2019-2
183786,2010,LC,0,2019-2
183788,2010,LC,0,2019-2
183789,2010,LC,0,2019-2
183790,2010,LC,0,2019-2
183791,2010,LC,0,2019-2
183793,2010,LC,0,2019-2
183794,2010,VU,0.4,2019-2
183795,2010,LC,0,2019-2
183796,2010,LC,0,2019-2
183799,2010,LC,0,2019-2
183801,2010,LC,0,2019-2
183802,2010,LC,0,2019-2
183803,2010,LC,0,2019-2
183804,2010,LC,0,2019-2
183805,2010,LC,0,2019-2
183806,2010,LC,0,2019-2
183807,2010,LC,0,2019-2
183808,2010,LC,0,2019-2
183809,2010,LC,0,2019-2
183810,2010,LC,0,2019-2
183811,2010,LC,0,2019-2
183812,2010,LC,0,2019-2
183813,2010,LC,0,2019-2
183813,2012,LC,0,2019-2
183814,2010,LC,0,2019-2
183815,2010,LC,0,2019-2
183817,2010,LC,0,2019-2
183818,2010,LC,0,2019-2
183819,2010,LC,0,2019-2
183820,2010,VU,0.4,2019-2
183821,2010,LC,0,2019-2
183822,2010,LC,0,2019-2
183824,2010,LC,0,2019-2
183825,2010,LC,0,2019-2
183826,2010,VU,0.4,2019-2
183827,2010,LC,0,2019-2
183828,2010,LC,0,2019-2
183829,2010,LC,0,2019-2
18383,1988,VU,0.4,2019-2
18383,1990,VU,0.4,2019-2
18383,1994,VU,0.4,2019-2
18383,1996,VU,0.4,2019-2
18383,2009,NT,0.2,2019-2
183830,2010,LC,0,2019-2
183831,2010,LC,0,2019-2
183832,2010,CR,0.8,2019-2
183833,2010,LC,0,2019-2
183835,2010,LC,0,2019-2
183836,2010,LC,0,2019-2
183837,2010,LC,0,2019-2
183837,2019,LC,0,2019-2
183838,2010,LC,0,2019-2
183839,2010,LC,0,2019-2
183839,2012,LC,0,2019-2
183840,2010,LC,0,2019-2
183841,2010,LC,0,2019-2
183842,2010,NT,0.2,2019-2
183843,2010,LC,0,2019-2
183844,2010,LC,0,2019-2
183845,2010,LC,0,2019-2
183846,2010,LC,0,2019-2
183847,2010,LC,0,2019-2
183848,2010,LC,0,2019-2
183849,2010,LC,0,2019-2
183850,2010,LC,0,2019-2
183851,2010,LC,0,2019-2
183852,2010,VU,0.4,2019-2
183853,2010,VU,0.4,2019-2
183854,2010,LC,0,2019-2
183855,2010,VU,0.4,2019-2
183856,2010,LC,0,2019-2
183857,2010,VU,0.4,2019-2
183858,2010,LC,0,2019-2
183859,2010,LC,0,2019-2
183861,2010,LC,0,2019-2
183862,2010,LC,0,2019-2
183863,2010,LC,0,2019-2
183864,2010,LC,0,2019-2
183866,2010,LC,0,2019-2
183867,2010,LC,0,2019-2
183868,2010,LC,0,2019-2
183869,2010,LC,0,2019-2
183870,2010,LC,0,2019-2
183871,2010,LC,0,2019-2
183872,2010,LC,0,2019-2
183873,2010,VU,0.4,2019-2
183874,2010,LC,0,2019-2
183875,2010,LC,0,2019-2
183876,2010,LC,0,2019-2
183877,2010,LC,0,2019-2
183878,2010,LC,0,2019-2
183880,2010,VU,0.4,2019-2
183881,2010,LC,0,2019-2
183882,2010,LC,0,2019-2
183885,2010,VU,0.4,2019-2
183886,2010,LC,0,2019-2
183888,2010,LC,0,2019-2
183889,2010,LC,0,2019-2
183891,2010,LC,0,2019-2
183892,2010,LC,0,2019-2
183893,2010,LC,0,2019-2
183894,2010,LC,0,2019-2
183895,2010,LC,0,2019-2
183896,2010,CR,0.8,2019-2
183897,2010,LC,0,2019-2
183898,2010,LC,0,2019-2
183899,2010,LC,0,2019-2
183901,2010,LC,0,2019-2
183903,2010,LC,0,2019-2
183904,2010,LC,0,2019-2
183905,2010,LC,0,2019-2
183906,2010,LC,0,2019-2
183907,2010,LC,0,2019-2
183908,2010,LC,0,2019-2
183909,2010,LC,0,2019-2
183910,2010,LC,0,2019-2
183911,2010,LC,0,2019-2
183913,2010,LC,0,2019-2
183915,2010,LC,0,2019-2
183916,2010,LC,0,2019-2
183917,2010,LC,0,2019-2
183918,2010,LC,0,2019-2
183919,2010,LC,0,2019-2
183920,2010,LC,0,2019-2
183921,2010,LC,0,2019-2
183922,2010,LC,0,2019-2
183923,2010,LC,0,2019-2
183924,2010,LC,0,2019-2
183925,2010,LC,0,2019-2
183926,2010,LC,0,2019-2
183928,2010,LC,0,2019-2
183929,2010,LC,0,2019-2
183930,2010,LC,0,2019-2
183931,2010,LC,0,2019-2
183932,2010,LC,0,2019-2
183932,2019,LC,0,2019-2
183933,2010,LC,0,2019-2
183935,2010,LC,0,2019-2
183936,2010,LC,0,2019-2
183938,2010,LC,0,2019-2
183939,2010,VU,0.4,2019-2
183940,2010,LC,0,2019-2
183941,2010,LC,0,2019-2
183943,2010,VU,0.4,2019-2
183944,2010,LC,0,2019-2
183946,2010,LC,0,2019-2
183947,2010,LC,0,2019-2
183948,2010,LC,0,2019-2
183950,2010,VU,0.4,2019-2
183951,2010,LC,0,2019-2
183952,2010,LC,0,2019-2
183953,2010,LC,0,2019-2
183954,2010,LC,0,2019-2
183956,2010,LC,0,2019-2
183957,2010,LC,0,2019-2
183961,2010,NT,0.2,2019-2
183961,2015,NT,0.2,2019-2
183962,2010,NT,0.2,2019-2
183963,2010,VU,0.4,2019-2
183967,2010,LC,0,2019-2
183968,2010,VU,0.4,2019-2
183969,2010,LC,0,2019-2
183971,2010,LC,0,2019-2
183972,2010,LC,0,2019-2
183972,2019,LC,0,2019-2
183973,2010,LC,0,2019-2
183974,2010,LC,0,2019-2
183975,2010,LC,0,2019-2
183976,2010,LC,0,2019-2
183977,2010,LC,0,2019-2
183978,2010,LC,0,2019-2
183980,2010,LC,0,2019-2
183981,2010,LC,0,2019-2
183981,2019,LC,0,2019-2
183982,2010,LC,0,2019-2
183983,2010,LC,0,2019-2
183984,2010,LC,0,2019-2
183985,2010,LC,0,2019-2
183986,2010,LC,0,2019-2
183986,2019,LC,0,2019-2
183988,2010,LC,0,2019-2
183989,2010,LC,0,2019-2
183991,2010,LC,0,2019-2
183992,2015,LC,0,2019-2
183994,2010,LC,0,2019-2
183995,2010,LC,0,2019-2
183996,2010,LC,0,2019-2
183997,2010,LC,0,2019-2
183998,2010,LC,0,2019-2
184000,2010,LC,0,2019-2
184001,2010,VU,0.4,2019-2
184003,2010,LC,0,2019-2
184004,2010,VU,0.4,2019-2
184005,2010,LC,0,2019-2
184006,2010,LC,0,2019-2
184007,2010,LC,0,2019-2
184008,2010,LC,0,2019-2
184009,2010,LC,0,2019-2
184010,2010,LC,0,2019-2
184012,2010,LC,0,2019-2
184013,2010,LC,0,2019-2
184014,2010,LC,0,2019-2
184015,2010,LC,0,2019-2
184016,2010,LC,0,2019-2
184017,2010,CR,0.8,2019-2
184018,2010,LC,0,2019-2
184019,2010,LC,0,2019-2
184021,2010,LC,0,2019-2
184023,2010,LC,0,2019-2
184024,2010,LC,0,2019-2
184025,2010,VU,0.4,2019-2
184026,2010,LC,0,2019-2
184027,2010,LC,0,2019-2
184028,2010,VU,0.4,2019-2
184029,2010,LC,0,2019-2
184030,2010,EN,0.6,2019-2
184031,2010,LC,0,2019-2
184032,2010,LC,0,2019-2
184033,2010,LC,0,2019-2
184034,2010,LC,0,2019-2
184035,2010,LC,0,2019-2
184036,2010,LC,0,2019-2
184036,2019,LC,0,2019-2
184037,2010,LC,0,2019-2
184038,2010,LC,0,2019-2
184040,2010,NT,0.2,2019-2
184040,2019,LC,0,2019-2
184041,2010,LC,0,2019-2
184042,2010,LC,0,2019-2
184043,2010,LC,0,2019-2
184044,2010,LC,0,2019-2
184044,2019,LC,0,2019-2
184045,2010,LC,0,2019-2
184046,2010,LC,0,2019-2
184047,2010,LC,0,2019-2
184049,2010,LC,0,2019-2
184050,2010,LC,0,2019-2
184051,2010,LC,0,2019-2
184053,2010,LC,0,2019-2
184055,2010,LC,0,2019-2
184056,2010,LC,0,2019-2
184088,2010,LC,0,2019-2
184088,2013,LC,0,2019-2
184099,2010,LC,0,2019-2
184099,2013,LC,0,2019-2
18428,1990,VU,0.4,2019-2
18428,1994,VU,0.4,2019-2
18428,1996,CR,0.8,2019-2
18428,2010,CR,0.8,2019-2
18435966,2014,NT,0.2,2019-2
184523,2011,LC,0,2019-2
184554,2010,LC,0,2019-2
184590,2010,LC,0,2019-2
184626,2010,LC,0,2019-2
184679,2010,LC,0,2019-2
184679,2016,LC,0,2019-2
184700,2010,LC,0,2019-2
184711,2010,LC,0,2019-2
184723,2010,LC,0,2019-2
184812,2012,LC,0,2019-2
184829,2012,LC,0,2019-2
184847,2012,LC,0,2019-2
184876,2012,LC,0,2019-2
184904,2012,LC,0,2019-2
184918,2012,LC,0,2019-2
184918,2016,LC,0,2019-2
184929,2014,LC,0,2019-2
184939,2012,LC,0,2019-2
184940,2012,LC,0,2019-2
184989,2011,LC,0,2019-2
184991,2011,LC,0,2019-2
184993,2011,LC,0,2019-2
184996,2011,LC,0,2019-2
184997,2011,LC,0,2019-2
185000,2011,LC,0,2019-2
185003,2011,LC,0,2019-2
185012,2011,LC,0,2019-2
185015,2011,LC,0,2019-2
185017,2011,LC,0,2019-2
185018,2011,LC,0,2019-2
185019,2011,LC,0,2019-2
185020,2011,LC,0,2019-2
185021,2011,LC,0,2019-2
185022,2011,LC,0,2019-2
185023,2011,LC,0,2019-2
185026,2011,LC,0,2019-2
185027,2011,LC,0,2019-2
185029,2011,LC,0,2019-2
185031,2011,LC,0,2019-2
185032,2011,LC,0,2019-2
185033,2011,LC,0,2019-2
185034,2011,LC,0,2019-2
185035,2011,LC,0,2019-2
185036,2011,LC,0,2019-2
185037,2011,LC,0,2019-2
185038,2011,LC,0,2019-2
185039,2011,LC,0,2019-2
185040,2011,LC,0,2019-2
185041,2011,LC,0,2019-2
185042,2011,LC,0,2019-2
185044,2011,LC,0,2019-2
185046,2011,LC,0,2019-2
185048,2011,LC,0,2019-2
185049,2011,LC,0,2019-2
185050,2011,LC,0,2019-2
185054,2011,LC,0,2019-2
185055,2011,LC,0,2019-2
185058,2011,LC,0,2019-2
185060,2011,LC,0,2019-2
185061,2011,LC,0,2019-2
185062,2011,LC,0,2019-2
185064,2011,LC,0,2019-2
185066,2011,LC,0,2019-2
185067,2011,LC,0,2019-2
185069,2011,LC,0,2019-2
185070,2011,LC,0,2019-2
185071,2011,LC,0,2019-2
185072,2011,LC,0,2019-2
185073,2011,LC,0,2019-2
185074,2011,LC,0,2019-2
185076,2011,LC,0,2019-2
185077,2011,LC,0,2019-2
185080,2011,LC,0,2019-2
185081,2011,LC,0,2019-2
185083,2011,LC,0,2019-2
185084,2011,LC,0,2019-2
185086,2011,LC,0,2019-2
185087,2011,LC,0,2019-2
185088,2011,LC,0,2019-2
185089,2011,LC,0,2019-2
185090,2011,LC,0,2019-2
185091,2011,LC,0,2019-2
185093,2011,LC,0,2019-2
185096,2011,LC,0,2019-2
18510,1996,VU,0.4,2019-2
185126,2014,LC,0,2019-2
185127,2014,LC,0,2019-2
185128,2011,LC,0,2019-2
185129,2014,LC,0,2019-2
185130,2014,LC,0,2019-2
185132,2014,LC,0,2019-2
185133,2014,LC,0,2019-2
185134,2014,LC,0,2019-2
185135,2014,LC,0,2019-2
185136,2014,LC,0,2019-2
185137,2014,LC,0,2019-2
185138,2014,LC,0,2019-2
185139,2014,LC,0,2019-2
185140,2014,LC,0,2019-2
185141,2014,LC,0,2019-2
185142,2014,LC,0,2019-2
185143,2014,LC,0,2019-2
185144,2014,VU,0.4,2019-2
185146,2014,LC,0,2019-2
185147,2014,VU,0.4,2019-2
185148,2014,LC,0,2019-2
185149,2014,LC,0,2019-2
185150,2014,LC,0,2019-2
185151,2014,LC,0,2019-2
185152,2014,EN,0.6,2019-2
185153,2014,LC,0,2019-2
185154,2014,LC,0,2019-2
185155,2014,LC,0,2019-2
185156,2014,LC,0,2019-2
185157,2014,LC,0,2019-2
185158,2014,LC,0,2019-2
185159,2014,LC,0,2019-2
185160,2014,LC,0,2019-2
185161,2014,LC,0,2019-2
185162,2014,LC,0,2019-2
185163,2014,VU,0.4,2019-2
185164,2014,LC,0,2019-2
185165,2014,LC,0,2019-2
185166,2014,LC,0,2019-2
185167,2014,LC,0,2019-2
185168,2014,LC,0,2019-2
185169,2014,LC,0,2019-2
185171,2014,LC,0,2019-2
185172,2014,LC,0,2019-2
185173,2014,LC,0,2019-2
185174,2014,LC,0,2019-2
185175,2014,LC,0,2019-2
185176,2014,LC,0,2019-2
185179,2014,LC,0,2019-2
185180,2014,LC,0,2019-2
185181,2014,LC,0,2019-2
185182,2015,LC,0,2019-2
185183,2014,LC,0,2019-2
185184,2014,LC,0,2019-2
185185,2014,LC,0,2019-2
185188,2014,LC,0,2019-2
185189,2014,LC,0,2019-2
185190,2014,LC,0,2019-2
185191,2014,LC,0,2019-2
185192,2014,LC,0,2019-2
185193,2014,LC,0,2019-2
185194,2014,LC,0,2019-2
185195,2014,LC,0,2019-2
185196,2014,LC,0,2019-2
185774,2016,LC,0,2019-2
18584848,2013,CR,0.8,2019-2
185865,2015,LC,0,2019-2
185866,2015,LC,0,2019-2
185868,2015,LC,0,2019-2
185870,2015,LC,0,2019-2
185872,2015,LC,0,2019-2
185874,2015,LC,0,2019-2
185876,2015,LC,0,2019-2
185877,2015,LC,0,2019-2
185881,2015,LC,0,2019-2
185885,2015,LC,0,2019-2
185887,2015,LC,0,2019-2
185889,2019,LC,0,2019-2
185891,2015,LC,0,2019-2
185892,2015,VU,0.4,2019-2
185893,2015,LC,0,2019-2
185895,2015,LC,0,2019-2
185896,2015,LC,0,2019-2
185898,2015,LC,0,2019-2
185902,2015,LC,0,2019-2
185903,2015,LC,0,2019-2
185904,2015,LC,0,2019-2
185905,2015,VU,0.4,2019-2
185906,2015,LC,0,2019-2
185908,2019,LC,0,2019-2
185915,2015,LC,0,2019-2
185916,2015,LC,0,2019-2
185919,2015,LC,0,2019-2
185920,2015,LC,0,2019-2
185921,2015,LC,0,2019-2
185922,2015,LC,0,2019-2
185923,2015,LC,0,2019-2
185924,2015,LC,0,2019-2
185925,2015,LC,0,2019-2
185926,2015,LC,0,2019-2
185927,2015,LC,0,2019-2
185928,2015,LC,0,2019-2
185929,2015,LC,0,2019-2
185930,2015,LC,0,2019-2
185931,2015,LC,0,2019-2
185932,2015,LC,0,2019-2
185933,2015,LC,0,2019-2
185934,2015,LC,0,2019-2
185935,2015,LC,0,2019-2
185936,2015,LC,0,2019-2
185937,2015,LC,0,2019-2
185938,2015,LC,0,2019-2
185939,2015,LC,0,2019-2
185941,2015,LC,0,2019-2
185942,2015,LC,0,2019-2
185943,2015,LC,0,2019-2
185943,2019,LC,0,2019-2
185944,2015,LC,0,2019-2
185945,2015,LC,0,2019-2
185946,2015,LC,0,2019-2
185947,2015,LC,0,2019-2
185950,2015,LC,0,2019-2
185951,2015,LC,0,2019-2
185952,2015,VU,0.4,2019-2
185954,2015,VU,0.4,2019-2
185955,2015,VU,0.4,2019-2
185956,2015,VU,0.4,2019-2
185957,2015,LC,0,2019-2
185958,2015,VU,0.4,2019-2
185959,2015,LC,0,2019-2
18596,1996,LC,0,2019-2
18596,2018,NT,0.2,2019-2
185960,2015,VU,0.4,2019-2
185961,2015,VU,0.4,2019-2
185962,2015,LC,0,2019-2
185963,2015,LC,0,2019-2
185963,2019,LC,0,2019-2
185964,2015,LC,0,2019-2
185965,2015,LC,0,2019-2
185966,2015,LC,0,2019-2
185967,2015,LC,0,2019-2
185968,2015,VU,0.4,2019-2
185968,2019,VU,0.4,2019-2
185969,2015,LC,0,2019-2
185970,2015,LC,0,2019-2
185971,2015,LC,0,2019-2
185972,2015,LC,0,2019-2
185972,2019,LC,0,2019-2
185973,2015,LC,0,2019-2
185974,2015,LC,0,2019-2
185975,2015,LC,0,2019-2
185976,2015,LC,0,2019-2
185977,2015,EN,0.6,2019-2
185978,2015,LC,0,2019-2
185979,2015,EN,0.6,2019-2
185980,2015,VU,0.4,2019-2
185981,2015,LC,0,2019-2
185982,2015,LC,0,2019-2
185983,2015,LC,0,2019-2
185984,2015,LC,0,2019-2
185985,2015,LC,0,2019-2
185986,2015,LC,0,2019-2
185987,2015,LC,0,2019-2
185988,2015,LC,0,2019-2
185989,2015,LC,0,2019-2
185989,2019,LC,0,2019-2
185990,2015,LC,0,2019-2
185990,2019,LC,0,2019-2
185991,2015,LC,0,2019-2
185992,2015,LC,0,2019-2
185993,2015,LC,0,2019-2
185994,2015,LC,0,2019-2
185995,2015,LC,0,2019-2
185996,2015,LC,0,2019-2
185997,2015,LC,0,2019-2
185998,2015,LC,0,2019-2
185999,2015,LC,0,2019-2
185999,2019,LC,0,2019-2
186000,2015,LC,0,2019-2
186001,2015,LC,0,2019-2
186003,2015,LC,0,2019-2
186004,2015,LC,0,2019-2
186005,2015,LC,0,2019-2
186007,2015,LC,0,2019-2
186007,2019,LC,0,2019-2
186008,2015,LC,0,2019-2
186008,2019,LC,0,2019-2
186010,2015,LC,0,2019-2
186011,2015,LC,0,2019-2
186012,2015,LC,0,2019-2
186012,2019,LC,0,2019-2
186013,2015,LC,0,2019-2
186014,2015,VU,0.4,2019-2
186015,2015,LC,0,2019-2
186016,2015,EN,0.6,2019-2
186018,2015,LC,0,2019-2
186019,2015,LC,0,2019-2
186019,2019,LC,0,2019-2
186020,2015,LC,0,2019-2
186021,2015,LC,0,2019-2
186022,2015,LC,0,2019-2
186024,2015,LC,0,2019-2
186025,2015,LC,0,2019-2
186026,2015,LC,0,2019-2
186027,2015,LC,0,2019-2
186028,2015,LC,0,2019-2
186029,2015,LC,0,2019-2
186030,2015,LC,0,2019-2
186031,2015,LC,0,2019-2
186032,2015,LC,0,2019-2
186033,2015,LC,0,2019-2
186034,2015,LC,0,2019-2
186035,2015,LC,0,2019-2
186036,2015,LC,0,2019-2
186037,2015,LC,0,2019-2
186038,2015,LC,0,2019-2
186039,2015,LC,0,2019-2
186040,2015,LC,0,2019-2
186041,2015,LC,0,2019-2
186042,2015,LC,0,2019-2
186043,2015,LC,0,2019-2
186044,2015,LC,0,2019-2
186045,2015,LC,0,2019-2
186052,2015,LC,0,2019-2
186053,2015,LC,0,2019-2
186054,2015,LC,0,2019-2
186056,2015,LC,0,2019-2
186057,2015,LC,0,2019-2
186059,2015,LC,0,2019-2
186061,2015,LC,0,2019-2
186062,2015,LC,0,2019-2
186069,2015,LC,0,2019-2
186078,2015,LC,0,2019-2
186087,2017,LC,0,2019-2
186088,2016,LC,0,2019-2
186089,2012,LC,0,2019-2
186090,2017,LC,0,2019-2
186106,2010,LC,0,2019-2
186512,2015,LC,0,2019-2
186910,2017,LC,0,2019-2
187368,2010,LC,0,2019-2
187369,2010,LC,0,2019-2
187370,2010,LC,0,2019-2
187371,2010,LC,0,2019-2
187373,2010,LC,0,2019-2
187378,2010,LC,0,2019-2
187379,2010,LC,0,2019-2
187381,2010,LC,0,2019-2
187382,2010,LC,0,2019-2
187383,2010,LC,0,2019-2
187384,2010,LC,0,2019-2
187385,2010,LC,0,2019-2
187386,2010,LC,0,2019-2
187387,2010,LC,0,2019-2
187388,2010,LC,0,2019-2
187390,2010,LC,0,2019-2
187392,2010,VU,0.4,2019-2
187393,2010,LC,0,2019-2
187394,2010,LC,0,2019-2
187395,2010,LC,0,2019-2
187396,2010,LC,0,2019-2
187397,2010,LC,0,2019-2
187398,2010,LC,0,2019-2
187399,2010,LC,0,2019-2
187400,2010,LC,0,2019-2
187401,2010,LC,0,2019-2
187402,2010,LC,0,2019-2
187403,2010,LC,0,2019-2
187404,2010,LC,0,2019-2
187405,2010,LC,0,2019-2
187406,2010,LC,0,2019-2
187407,2010,LC,0,2019-2
187408,2010,LC,0,2019-2
187409,2010,LC,0,2019-2
187410,2010,LC,0,2019-2
187411,2010,LC,0,2019-2
187413,2010,LC,0,2019-2
187414,2010,LC,0,2019-2
187415,2010,LC,0,2019-2
187416,2010,LC,0,2019-2
187417,2010,LC,0,2019-2
187418,2010,LC,0,2019-2
187419,2010,LC,0,2019-2
187420,2010,LC,0,2019-2
187421,2010,LC,0,2019-2
187423,2010,LC,0,2019-2
187424,2010,LC,0,2019-2
187425,2010,VU,0.4,2019-2
187426,2010,LC,0,2019-2
187427,2010,LC,0,2019-2
187428,2010,LC,0,2019-2
187429,2010,LC,0,2019-2
187430,2010,LC,0,2019-2
187431,2010,LC,0,2019-2
187434,2010,LC,0,2019-2
187435,2010,CR,0.8,2019-2
187435,2015,EN,0.6,2019-2
187436,2010,LC,0,2019-2
187437,2010,LC,0,2019-2
187438,2010,LC,0,2019-2
187439,2010,LC,0,2019-2
187440,2010,LC,0,2019-2
187441,2010,LC,0,2019-2
187442,2010,LC,0,2019-2
187443,2010,LC,0,2019-2
187444,2010,LC,0,2019-2
187446,2010,LC,0,2019-2
187447,2010,LC,0,2019-2
187448,2010,LC,0,2019-2
187450,2010,LC,0,2019-2
187451,2010,LC,0,2019-2
187452,2010,LC,0,2019-2
187453,2010,LC,0,2019-2
187454,2010,LC,0,2019-2
187455,2010,LC,0,2019-2
187455,2015,LC,0,2019-2
187456,2010,LC,0,2019-2
187457,2010,LC,0,2019-2
187458,2010,LC,0,2019-2
187459,2010,LC,0,2019-2
187462,2010,LC,0,2019-2
187463,2010,LC,0,2019-2
187464,2010,LC,0,2019-2
187465,2010,LC,0,2019-2
187466,2010,LC,0,2019-2
187467,2010,LC,0,2019-2
187468,2010,LC,0,2019-2
187470,2010,LC,0,2019-2
187472,2010,LC,0,2019-2
187473,2010,LC,0,2019-2
187474,2010,LC,0,2019-2
187475,2010,LC,0,2019-2
187476,2010,LC,0,2019-2
187477,2010,LC,0,2019-2
187478,2010,LC,0,2019-2
187479,2010,VU,0.4,2019-2
187481,2010,LC,0,2019-2
187482,2010,LC,0,2019-2
187483,2010,LC,0,2019-2
187485,2010,LC,0,2019-2
187488,2010,LC,0,2019-2
187489,2010,LC,0,2019-2
187490,2010,LC,0,2019-2
187491,2010,LC,0,2019-2
187492,2010,LC,0,2019-2
187492,2014,LC,0,2019-2
187494,2010,LC,0,2019-2
187495,2010,VU,0.4,2019-2
187496,2010,LC,0,2019-2
187497,2010,LC,0,2019-2
187498,2010,LC,0,2019-2
187499,2010,LC,0,2019-2
187500,2010,LC,0,2019-2
187501,2010,LC,0,2019-2
187502,2010,LC,0,2019-2
187503,2010,LC,0,2019-2
187504,2010,LC,0,2019-2
187505,2010,LC,0,2019-2
187506,2010,NT,0.2,2019-2
187507,2010,LC,0,2019-2
187508,2010,LC,0,2019-2
187510,2010,LC,0,2019-2
187511,2010,LC,0,2019-2
187512,2010,LC,0,2019-2
187513,2010,LC,0,2019-2
187515,2010,LC,0,2019-2
187516,2010,LC,0,2019-2
187517,2010,LC,0,2019-2
187518,2010,LC,0,2019-2
187519,2010,LC,0,2019-2
187520,2010,VU,0.4,2019-2
187521,2010,LC,0,2019-2
187522,2010,LC,0,2019-2
187523,2010,LC,0,2019-2
187524,2010,LC,0,2019-2
187525,2010,LC,0,2019-2
187527,2010,LC,0,2019-2
187529,2010,LC,0,2019-2
187530,2010,LC,0,2019-2
187532,2010,LC,0,2019-2
187533,2010,LC,0,2019-2
187534,2010,LC,0,2019-2
187535,2010,LC,0,2019-2
187536,2010,LC,0,2019-2
187537,2010,LC,0,2019-2
187538,2010,LC,0,2019-2
187539,2010,LC,0,2019-2
187540,2010,LC,0,2019-2
187541,2010,LC,0,2019-2
187542,2010,LC,0,2019-2
187543,2010,LC,0,2019-2
187545,2010,LC,0,2019-2
187546,2010,LC,0,2019-2
187547,2010,LC,0,2019-2
187548,2010,LC,0,2019-2
187549,2010,LC,0,2019-2
187552,2010,LC,0,2019-2
187553,2010,LC,0,2019-2
187554,2010,LC,0,2019-2
187555,2010,LC,0,2019-2
187556,2010,LC,0,2019-2
187558,2010,LC,0,2019-2
187559,2010,LC,0,2019-2
187560,2010,LC,0,2019-2
187561,2010,LC,0,2019-2
187562,2010,LC,0,2019-2
187563,2010,LC,0,2019-2
187564,2010,LC,0,2019-2
187565,2010,LC,0,2019-2
187566,2010,LC,0,2019-2
187567,2010,LC,0,2019-2
187568,2010,LC,0,2019-2
187569,2010,LC,0,2019-2
187570,2010,LC,0,2019-2
187571,2010,LC,0,2019-2
187572,2010,NT,0.2,2019-2
