cell_id,mean_risk,n_spp_risk
914994,0.6,1
914995,0.6,1
914996,0.6,1
914997,0.6,1
914998,0.6,1
914999,0.6,1
915000,0.6,1
915001,0.6,1
915002,0.6,1
915003,0.6,1
915004,0.6,1
915005,0.6,1
915006,0.6,1
915007,0.6,1
915008,0.6,1
915009,0.6,1
915010,0.6,1
915011,0.6,1
915012,0.6,1
917833,0.6,1
917834,0.6,1
917835,0.6,1
917836,0.6,1
917837,0.6,1
917838,0.6,1
917839,0.6,1
917840,0.6,1
917841,0.6,1
917842,0.6,1
917843,0.6,1
917844,0.6,1
917845,0.6,1
917846,0.6,1
917847,0.6,1
917848,0.6,1
917849,0.6,1
917850,0.6,1
917851,0.6,1
920672,0.6,1
920673,0.6,1
920674,0.6,1
920675,0.6,1
920676,0.6,1
920677,0.6,1
920678,0.6,1
920679,0.6,1
920680,0.6,1
920681,0.6,1
920682,0.6,1
920683,0.6,1
920684,0.6,1
920685,0.6,1
920686,0.6,1
920687,0.6,1
920688,0.6,1
920689,0.6,1
923510,0.6,1
923511,0.6,1
923512,0.6,1
923513,0.6,1
923514,0.6,1
923515,0.6,1
923516,0.6,1
923517,0.6,1
923518,0.6,1
923519,0.6,1
923520,0.6,1
923521,0.6,1
923522,0.6,1
923523,0.6,1
923524,0.6,1
923525,0.6,1
923526,0.6,1
923527,0.6,1
926350,0.6,1
926351,0.6,1
926352,0.6,1
926353,0.6,1
926354,0.6,1
926355,0.6,1
926356,0.6,1
926357,0.6,1
926358,0.6,1
926359,0.6,1
926360,0.6,1
926361,0.6,1
926362,0.6,1
926363,0.6,1
926364,0.6,1
926365,0.6,1
926366,0.6,1
929177,0.6,1
929187,0.6,1
929188,0.6,1
929189,0.6,1
929190,0.6,1
929191,0.6,1
929192,0.6,1
929193,0.6,1
929194,0.6,1
929195,0.6,1
929196,0.6,1
929197,0.6,1
929198,0.6,1
929199,0.6,1
929200,0.6,1
929201,0.6,1
929203,0.6,1
929204,0.6,1
932012,0.6,1
932016,0.6,1
932027,0.6,1
932028,0.6,1
932029,0.6,1
932030,0.6,1
932031,0.6,1
932032,0.6,1
932033,0.6,1
932034,0.6,1
932035,0.6,1
932036,0.6,1
932037,0.6,1
932038,0.6,1
932039,0.6,1
932040,0.6,1
932041,0.6,1
934851,0.6,1
934864,0.6,1
934865,0.6,1
934866,0.6,1
934867,0.6,1
934868,0.6,1
934869,0.6,1
934870,0.6,1
934871,0.6,1
934872,0.6,1
934873,0.6,1
934874,0.6,1
934875,0.6,1
934876,0.6,1
934877,0.6,1
934878,0.6,1
934879,0.6,1
934880,0.6,1
934881,0.6,1
937688,0.6,1
937689,0.6,1
937695,0.6,1
937703,0.6,1
937704,0.6,1
937705,0.6,1
937706,0.6,1
937707,0.6,1
937708,0.6,1
937709,0.6,1
937710,0.6,1
937711,0.6,1
937712,0.6,1
937713,0.6,1
937714,0.6,1
937715,0.6,1
937716,0.6,1
937717,0.6,1
937718,0.6,1
937719,0.6,1
940525,0.6,1
940526,0.6,1
940527,0.6,1
940535,0.6,1
940541,0.6,1
940542,0.6,1
940543,0.6,1
940544,0.6,1
940545,0.6,1
940546,0.6,1
940547,0.6,1
940548,0.6,1
940549,0.6,1
940550,0.6,1
940551,0.6,1
940552,0.6,1
940553,0.6,1
940554,0.6,1
940555,0.6,1
940556,0.6,1
940557,0.6,1
943365,0.6,1
