cell_id,mean_risk,n_spp_risk
249894,0.6,1
249895,0.6,1
249896,0.6,1
249897,0.6,1
249898,0.6,1
249899,0.6,1
249900,0.6,1
249901,0.6,1
249902,0.6,1
249903,0.6,1
249904,0.6,1
249905,0.6,1
249906,0.6,1
249907,0.6,1
249908,0.6,1
249909,0.6,1
249910,0.6,1
249911,0.6,1
249912,0.6,1
249913,0.6,1
249914,0.6,1
249915,0.6,1
249916,0.6,1
249917,0.6,1
249918,0.6,1
249919,0.6,1
249920,0.6,1
249921,0.6,1
249922,0.6,1
249923,0.6,1
249924,0.6,1
249925,0.6,1
249926,0.6,1
249927,0.6,1
249928,0.6,1
249929,0.6,1
249930,0.6,1
249931,0.6,1
249932,0.6,1
249933,0.6,1
249934,0.6,1
249935,0.6,1
249936,0.6,1
249937,0.6,1
249938,0.6,1
249939,0.6,1
249940,0.6,1
249941,0.6,1
249942,0.6,1
249943,0.6,1
249944,0.6,1
249945,0.6,1
249946,0.6,1
249947,0.6,1
249948,0.6,1
249949,0.6,1
249953,0.6,1
249954,0.6,1
249955,0.6,1
249956,0.6,1
249957,0.6,1
249958,0.6,1
249959,0.6,1
249960,0.6,1
249961,0.6,1
249962,0.6,1
249963,0.6,1
249964,0.6,1
249966,0.6,1
249967,0.6,1
249970,0.6,1
249971,0.6,1
249972,0.6,1
249973,0.6,1
249974,0.6,1
249975,0.6,1
249976,0.6,1
249977,0.6,1
249978,0.6,1
252672,0.6,1
252673,0.6,1
252674,0.6,1
252675,0.6,1
252676,0.6,1
252677,0.6,1
252678,0.6,1
252679,0.6,1
252680,0.6,1
252681,0.6,1
252682,0.6,1
252683,0.6,1
252684,0.6,1
252685,0.6,1
252686,0.6,1
252687,0.6,1
252688,0.6,1
252689,0.6,1
252690,0.6,1
252691,0.6,1
252692,0.6,1
252693,0.6,1
252694,0.6,1
252695,0.6,1
252696,0.6,1
252697,0.6,1
252698,0.6,1
252699,0.6,1
252700,0.6,1
252701,0.6,1
252702,0.6,1
252703,0.6,1
252704,0.6,1
252705,0.6,1
252706,0.6,1
252707,0.6,1
252708,0.6,1
252709,0.6,1
252710,0.6,1
252711,0.6,1
252712,0.6,1
252713,0.6,1
252714,0.6,1
252715,0.6,1
252716,0.6,1
252717,0.6,1
252718,0.6,1
252719,0.6,1
252720,0.6,1
252721,0.6,1
252722,0.6,1
252723,0.6,1
252728,0.6,1
252729,0.6,1
252730,0.6,1
252731,0.6,1
252732,0.6,1
252733,0.6,1
252734,0.6,1
252735,0.6,1
252736,0.6,1
252737,0.6,1
252738,0.6,1
252739,0.6,1
252740,0.6,1
252741,0.6,1
252742,0.6,1
252743,0.6,1
252744,0.6,1
252745,0.6,1
252746,0.6,1
252747,0.6,1
252748,0.6,1
252749,0.6,1
252750,0.6,1
252751,0.6,1
252752,0.6,1
252753,0.6,1
252754,0.6,1
252755,0.6,1
252756,0.6,1
252757,0.6,1
252758,0.6,1
252759,0.6,1
252760,0.6,1
252761,0.6,1
252762,0.6,1
252763,0.6,1
252764,0.6,1
252765,0.6,1
252766,0.6,1
252767,0.6,1
252768,0.6,1
252769,0.6,1
252770,0.6,1
252771,0.6,1
252772,0.6,1
252773,0.6,1
252774,0.6,1
252775,0.6,1
252776,0.6,1
252777,0.6,1
252778,0.6,1
252779,0.6,1
252780,0.6,1
252781,0.6,1
252782,0.6,1
252783,0.6,1
252784,0.6,1
252785,0.6,1
252786,0.6,1
252787,0.6,1
252788,0.6,1
252789,0.6,1
252790,0.6,1
252791,0.6,1
252792,0.6,1
