cell_id,mean_risk,n_spp_risk
1296394,0.4,1
1296395,0.4,1
1296396,0.4,1
1296397,0.4,1
1296398,0.4,1
1296399,0.4,1
1296400,0.4,1
1296401,0.4,1
1299099,0.2,1
1299100,0.2,1
1299221,0.4,1
1299222,0.4,1
1299223,0.4,1
1299224,0.4,1
1299225,0.4,1
1299226,0.4,1
1299227,0.4,1
1299228,0.4,1
1299229,0.4,1
1299230,0.4,1
1299231,0.4,1
1299232,0.4,1
1299233,0.4,1
1299234,0.4,1
1299235,0.4,1
1299236,0.4,1
1299237,0.4,1
1299238,0.4,1
1299239,0.4,1
1299240,0.4,1
1299241,0.4,1
1299857,0.2,1
1299858,0.2,1
1299859,0.2,1
1299860,0.2,1
1299861,0.2,1
1299862,0.2,1
1299863,0.2,1
1301939,0.2,1
1301940,0.2,1
1301957,0.2,1
1302059,0.4,1
1302060,0.4,1
1302061,0.4,1
1302062,0.4,1
1302064,0.4,1
1302065,0.4,1
1302066,0.4,1
1302067,0.4,1
1302068,0.4,1
1302069,0.4,1
1302070,0.4,1
1302071,0.4,1
1302072,0.4,1
1302073,0.4,1
1302074,0.4,1
1302075,0.4,1
1302076,0.4,1
1302077,0.4,1
1302078,0.4,1
1302079,0.4,1
1302080,0.4,1
1302081,0.4,1
1302694,0.2,1
1302695,0.2,1
1302696,0.2,1
1302697,0.2,1
1302698,0.2,1
1302699,0.2,1
1302700,0.2,1
1302701,0.2,1
1302702,0.2,1
1302703,0.2,1
1302704,0.2,1
1302705,0.2,1
1304778,0.2,1
1304779,0.2,1
1304795,0.2,1
1304796,0.2,1
1304898,0.4,1
1304900,0.4,1
1304901,0.4,1
1304902,0.4,1
1304903,0.4,1
1304904,0.4,1
1304905,0.4,1
1304906,0.4,1
1304907,0.4,1
1304908,0.4,1
1304909,0.4,1
1304910,0.4,1
1304911,0.4,1
1304912,0.4,1
1304913,0.4,1
1304914,0.4,1
1304915,0.4,1
1304916,0.4,1
1304917,0.4,1
1304918,0.4,1
1304919,0.4,1
1304920,0.4,1
1305532,0.2,1
1305533,0.2,1
1305534,0.2,1
1305535,0.2,1
1305536,0.2,1
1305537,0.2,1
1305538,0.2,1
1305539,0.2,1
1305540,0.2,1
1305541,0.2,1
1305542,0.2,1
1305543,0.2,1
1305544,0.2,1
1305545,0.2,1
1305546,0.2,1
1307617,0.2,1
1307618,0.2,1
1307634,0.2,1
1307635,0.2,1
1307739,0.4,1
1307740,0.4,1
1307741,0.4,1
1307742,0.4,1
1307743,0.4,1
1307744,0.4,1
1307745,0.4,1
1307746,0.4,1
1307747,0.4,1
1307748,0.4,1
1307749,0.4,1
1307750,0.4,1
1307751,0.4,1
1307752,0.4,1
1307753,0.4,1
1307754,0.4,1
1307755,0.4,1
1307756,0.4,1
1307757,0.4,1
1307758,0.4,1
1307759,0.4,1
1308371,0.2,1
1308372,0.2,1
1308373,0.2,1
1308374,0.2,1
1308375,0.2,1
1308376,0.2,1
1308377,0.2,1
1308378,0.2,1
1308379,0.2,1
1308380,0.2,1
1308381,0.2,1
1308382,0.2,1
1308383,0.2,1
1308384,0.2,1
1308385,0.2,1
1308386,0.2,1
1310456,0.2,1
1310457,0.2,1
1310458,0.2,1
1310473,0.2,1
1310474,0.2,1
1310579,0.4,1
1310580,0.4,1
1310581,0.4,1
1310582,0.4,1
1310583,0.4,1
1310584,0.4,1
1310585,0.4,1
1310586,0.4,1
1310587,0.4,1
1310588,0.4,1
1310589,0.4,1
1310590,0.4,1
1310591,0.4,1
1310592,0.4,1
1310593,0.4,1
1310594,0.4,1
1310595,0.4,1
1310596,0.4,1
1310597,0.4,1
1310598,0.4,1
1311210,0.2,1
1311211,0.2,1
1311212,0.2,1
1311213,0.2,1
1311214,0.2,1
1311215,0.2,1
1311216,0.2,1
1311217,0.2,1
1311218,0.2,1
1311219,0.2,1
1311220,0.2,1
1311221,0.2,1
1311222,0.2,1
1311223,0.2,1
1311224,0.2,1
1311225,0.2,1
1311226,0.2,1
1311227,0.2,1
1313296,0.2,1
1313297,0.2,1
1313298,0.2,1
1313312,0.2,1
1313418,0.4,1
1313419,0.4,1
1313420,0.4,1
1313421,0.4,1
1313422,0.4,1
1313423,0.4,1
1313424,0.4,1
1313425,0.4,1
1313426,0.4,1
1313427,0.4,1
1313428,0.4,1
1313429,0.4,1
1313430,0.4,1
1313431,0.4,1
1313432,0.4,1
1313433,0.4,1
1313434,0.4,1
1313435,0.4,1
1313436,0.4,1
1313437,0.4,1
1314048,0.2,1
1314049,0.2,1
1314050,0.2,1
1314051,0.2,1
1314052,0.2,1
1314053,0.2,1
1314054,0.2,1
1314055,0.2,1
1314056,0.2,1
1314057,0.2,1
1314058,0.2,1
1314059,0.2,1
1314060,0.2,1
1314061,0.2,1
1314062,0.2,1
1314063,0.2,1
1314064,0.2,1
1314065,0.2,1
1314066,0.2,1
1314067,0.2,1
1316135,0.2,1
1316136,0.2,1
1316137,0.2,1
1316151,0.2,1
1316257,0.4,1
1316258,0.4,1
1316259,0.4,1
1316260,0.4,1
1316261,0.4,1
1316262,0.4,1
1316263,0.4,1
1316264,0.4,1
1316265,0.4,1
1316266,0.4,1
1316267,0.4,1
1316268,0.4,1
1316269,0.4,1
1316270,0.4,1
1316271,0.4,1
1316272,0.4,1
1316273,0.4,1
1316274,0.4,1
1316275,0.4,1
1316276,0.4,1
1316277,0.4,1
1316887,0.2,1
1316888,0.2,1
1316889,0.2,1
1316890,0.2,1
1316891,0.2,1
1316892,0.2,1
1316893,0.2,1
1316894,0.2,1
1316895,0.2,1
1316896,0.2,1
1316897,0.2,1
1316898,0.2,1
1316899,0.2,1
1316900,0.2,1
1316901,0.2,1
1316902,0.2,1
1316903,0.2,1
1316904,0.2,1
1316905,0.2,1
1316906,0.2,1
1316907,0.2,1
1318973,0.2,1
1318974,0.2,1
1318975,0.2,1
1318976,0.2,1
1318977,0.2,1
1318990,0.2,1
1319096,0.4,1
1319097,0.4,1
1319098,0.4,1
1319099,0.4,1
1319100,0.4,1
1319101,0.4,1
1319102,0.4,1
1319103,0.4,1
1319104,0.4,1
1319105,0.4,1
1319106,0.4,1
1319107,0.4,1
1319108,0.4,1
1319109,0.4,1
1319110,0.4,1
1319111,0.4,1
1319112,0.4,1
1319113,0.4,1
1319114,0.4,1
1319115,0.4,1
1319116,0.4,1
1319117,0.4,1
1319726,0.2,1
1319727,0.2,1
1319728,0.2,1
1319729,0.2,1
1319730,0.2,1
1319731,0.2,1
1319732,0.2,1
1319733,0.2,1
1319734,0.2,1
1319735,0.2,1
1319736,0.2,1
1319737,0.2,1
1319738,0.2,1
1319739,0.2,1
1319740,0.2,1
1319741,0.2,1
1319742,0.2,1
1319743,0.2,1
1319744,0.2,1
1319745,0.2,1
1319746,0.2,1
1321813,0.2,1
1321814,0.2,1
1321815,0.2,1
1321816,0.2,1
1321828,0.2,1
1321829,0.2,1
1321935,0.4,1
1321936,0.4,1
1321937,0.4,1
1321938,0.4,1
1321939,0.4,1
1321940,0.4,1
1321941,0.4,1
1321942,0.4,1
1321943,0.4,1
1321944,0.4,1
1321945,0.4,1
1321946,0.4,1
1321947,0.4,1
1321948,0.4,1
1321949,0.4,1
1321950,0.4,1
1321951,0.4,1
1321952,0.4,1
1321953,0.4,1
1321954,0.4,1
1321955,0.4,1
1322565,0.2,1
1322566,0.2,1
1322567,0.2,1
1322568,0.2,1
1322569,0.2,1
1322570,0.2,1
1322571,0.2,1
1322572,0.2,1
1322573,0.2,1
1322574,0.2,1
1322575,0.2,1
1322576,0.2,1
1322577,0.2,1
1322578,0.2,1
1322579,0.2,1
1322580,0.2,1
1322581,0.2,1
1322582,0.2,1
1322583,0.2,1
1322584,0.2,1
1322585,0.2,1
1322586,0.2,1
1324652,0.2,1
1324653,0.2,1
1324654,0.2,1
1324655,0.2,1
1324667,0.2,1
1324668,0.2,1
1324775,0.4,1
1324776,0.4,1
1324777,0.4,1
1324778,0.4,1
1324779,0.4,1
1324780,0.4,1
1324781,0.4,1
1324782,0.4,1
1324783,0.4,1
1324784,0.4,1
1324785,0.4,1
1324786,0.4,1
1324787,0.4,1
1324788,0.4,1
1324789,0.4,1
1324790,0.4,1
1324791,0.4,1
1324792,0.4,1
1324793,0.4,1
1324794,0.4,1
1325403,0.2,1
1325404,0.2,1
1325405,0.2,1
1325406,0.2,1
1325407,0.2,1
1325408,0.2,1
1325409,0.2,1
1325410,0.2,1
1325411,0.2,1
1325412,0.2,1
1325413,0.2,1
1325414,0.2,1
1325415,0.2,1
1325416,0.2,1
1325417,0.2,1
1325418,0.2,1
1325419,0.2,1
1325420,0.2,1
1325421,0.2,1
1325422,0.2,1
1325423,0.2,1
1325424,0.2,1
1325425,0.2,1
1327492,0.2,1
1327493,0.2,1
1327494,0.2,1
1327506,0.2,1
1327507,0.2,1
1327614,0.4,1
1327615,0.4,1
1327616,0.4,1
1327617,0.4,1
1327618,0.4,1
1327619,0.4,1
1327620,0.4,1
1327621,0.4,1
1327622,0.4,1
1327623,0.4,1
1327624,0.4,1
1327625,0.4,1
1327626,0.4,1
1327627,0.4,1
1327628,0.4,1
1327629,0.4,1
1327630,0.4,1
1327631,0.4,1
1327632,0.4,1
1327633,0.4,1
1327634,0.4,1
1327635,0.4,1
1328241,0.2,1
1328242,0.2,1
1328243,0.2,1
1328244,0.2,1
1328245,0.2,1
1328246,0.2,1
1328247,0.2,1
1328248,0.2,1
1328249,0.2,1
1328250,0.2,1
1328251,0.2,1
1328252,0.2,1
1328253,0.2,1
1328254,0.2,1
1328255,0.2,1
1328256,0.2,1
1328257,0.2,1
1328258,0.2,1
1328259,0.2,1
1328260,0.2,1
1328261,0.2,1
1328262,0.2,1
1328263,0.2,1
1328264,0.2,1
1330331,0.2,1
1330332,0.2,1
1330333,0.2,1
1330345,0.2,1
1330346,0.2,1
1330454,0.4,1
1330455,0.4,1
1330456,0.4,1
1330457,0.4,1
1330458,0.4,1
1330459,0.4,1
1330460,0.4,1
1330461,0.4,1
1330462,0.4,1
1330463,0.4,1
1330464,0.4,1
1330465,0.4,1
1330466,0.4,1
1330467,0.4,1
1330468,0.4,1
1330469,0.4,1
1330470,0.4,1
1330471,0.4,1
1330472,0.4,1
1330473,0.4,1
1330474,0.4,1
1331079,0.2,1
1331080,0.2,1
1331081,0.2,1
1331082,0.2,1
1331083,0.2,1
1331084,0.2,1
1331085,0.2,1
1331086,0.2,1
1331087,0.2,1
1331088,0.2,1
1331089,0.2,1
1331090,0.2,1
1331091,0.2,1
1331092,0.2,1
1331093,0.2,1
1331094,0.2,1
1331095,0.2,1
1331096,0.2,1
1331097,0.2,1
1331098,0.2,1
1331099,0.2,1
1331100,0.2,1
1331101,0.2,1
1331102,0.2,1
1331103,0.2,1
1333170,0.2,1
1333171,0.2,1
1333172,0.2,1
1333184,0.2,1
1333185,0.2,1
1333293,0.4,1
1333294,0.4,1
1333295,0.4,1
1333296,0.4,1
1333297,0.4,1
1333298,0.4,1
1333299,0.4,1
1333300,0.4,1
1333301,0.4,1
1333302,0.4,1
1333303,0.4,1
1333304,0.4,1
1333305,0.4,1
1333306,0.4,1
1333307,0.4,1
1333308,0.4,1
1333309,0.4,1
1333310,0.4,1
1333311,0.4,1
1333312,0.4,1
1333313,0.4,1
1333917,0.2,1
1333918,0.2,1
1333919,0.2,1
1333920,0.2,1
1333921,0.2,1
1333922,0.2,1
1333923,0.2,1
1333924,0.2,1
1333925,0.2,1
1333926,0.2,1
1333927,0.2,1
1333928,0.2,1
1333929,0.2,1
1333930,0.2,1
1333931,0.2,1
1333932,0.2,1
1333933,0.2,1
1333934,0.2,1
1333935,0.2,1
1333936,0.2,1
1333937,0.2,1
1333938,0.2,1
1333939,0.2,1
1333940,0.2,1
1333941,0.2,1
1333942,0.2,1
1336010,0.2,1
1336011,0.2,1
1336022,0.2,1
1336023,0.2,1
1336024,0.2,1
1336132,0.4,1
1336133,0.4,1
1336134,0.4,1
1336135,0.4,1
1336136,0.4,1
1336137,0.4,1
1336138,0.4,1
1336139,0.4,1
1336140,0.4,1
1336141,0.4,1
1336142,0.4,1
1336143,0.4,1
1336144,0.4,1
1336145,0.4,1
1336146,0.4,1
1336147,0.4,1
1336148,0.4,1
1336149,0.4,1
1336150,0.4,1
1336151,0.4,1
1336152,0.4,1
1336756,0.2,1
1336757,0.2,1
1336758,0.2,1
1336759,0.2,1
1336760,0.2,1
1336761,0.2,1
1336762,0.2,1
1336763,0.2,1
1336764,0.2,1
1336765,0.2,1
1336766,0.2,1
1336767,0.2,1
1336768,0.2,1
1336769,0.2,1
1336770,0.2,1
1336771,0.2,1
1336772,0.2,1
1336773,0.2,1
1336774,0.2,1
1336775,0.2,1
1336776,0.2,1
1336777,0.2,1
1336778,0.2,1
1336779,0.2,1
1336780,0.2,1
1336781,0.2,1
1336782,0.2,1
1338849,0.2,1
1338850,0.2,1
1338851,0.2,1
1338861,0.2,1
1338862,0.2,1
1338972,0.4,1
1338973,0.4,1
1338974,0.4,1
1338975,0.4,1
1338976,0.4,1
1338977,0.4,1
1338978,0.4,1
1338979,0.4,1
1338980,0.4,1
1338981,0.4,1
1338982,0.4,1
1338983,0.4,1
1338984,0.4,1
1338985,0.4,1
1338986,0.4,1
1338987,0.4,1
1338988,0.4,1
1338989,0.4,1
1338990,0.4,1
1338991,0.4,1
1339594,0.2,1
1339595,0.2,1
1339596,0.2,1
1339597,0.2,1
1339598,0.2,1
1339599,0.2,1
1339600,0.2,1
1339601,0.2,1
1339602,0.2,1
