loiczid,year,wdpa_yr_km2
10348,1974,221.23995249645785
10349,1974,213.215705514721
10350,1974,231.5568414729766
10351,1974,193.72824855907447
10352,1974,96.29096378084175
10353,1974,84.82775380693202
10354,1974,72.21822283563131
10355,1974,80.24246981736813
10356,1974,114.63209973909733
10357,1974,162.7775816295182
10358,1974,106.6078527573605
10359,1974,157.04597664256335
10360,1974,174.24079160342794
10361,1974,42.41387690346601
10362,1974,76.80350682519521
10363,1974,52.730765879984766
10369,1974,18.34113595825557
10370,1974,57.316049869548664
10371,1974,18.34113595825557
10372,1974,27.51170393738336
10373,1974,71.07190183824034
10374,1974,28.658024934774332
10375,1974,21.780098950428492
10376,1974,6.87792598434584
10377,1974,16.048493963473625
10389,1974,11.463209973909732
10390,1974,46.9991608930299
10391,1974,111.19313674692441
10392,1974,93.9983217860598
10393,1974,174.24079160342794
10394,1974,171.948149608646
10395,1974,220.09363149906687
10396,1974,248.7516564338412
10397,1974,311.79931129034475
10398,1974,403.50499108162256
10399,1974,347.3352622094649
10400,1974,267.0927923920968
10401,1974,185.70400157733766
10402,1974,85.974074804323
10403,1974,1.1463209973909732
11040,1974,44.70651889824796
11041,1974,123.80266771822511
11042,1974,136.4121986895258
11043,1974,110.04681574953344
11044,1974,97.43728477823272
11045,1974,85.974074804323
11046,1974,88.26671679910494
11047,1974,84.82775380693202
11048,1974,132.9732356973529
11049,1974,135.26587769213484
11050,1974,161.63126063212724
11051,1974,120.36370472605219
11052,1974,183.41135958255572
11053,1974,388.60281811553995
11054,1974,365.67639816772044
11055,1974,284.28760735296134
11056,1974,324.4088422616454
11057,1974,404.65131207901356
11058,1974,506.67388084681016
11059,1974,259.06854541035995
11060,1974,80.24246981736813
11062,1974,24.072740945210438
11063,1974,137.55851968691678
11064,1974,157.04597664256335
11065,1974,278.5560023660065
11066,1974,339.3110152277281
11067,1974,239.5810884547134
11068,1974,230.41052047558563
11069,1974,247.60533543645022
11070,1974,146.72908766604456
11071,1974,179.9723965903828
11072,1974,155.89965564517237
11073,1974,59.60869186433061
11074,1974,33.24330892433822
11075,1974,42.41387690346601
11076,1974,8.0242469817368125
11077,1974,3.43896299217292
11080,1974,29.804345932165305
11081,1974,22.926419947819465
11100,1974,106.6078527573605
11101,1974,168.50918661647307
11102,1974,169.65550761386405
11103,1974,192.5819275616835
11104,1974,183.41135958255572
11105,1974,181.11871758777377
11106,1974,170.80182861125502
11107,1974,174.24079160342794
11108,1974,167.3628656190821
11109,1974,152.46069265299943
11110,1974,171.948149608646
11111,1974,207.48410052776615
11112,1974,275.11703937383356
11113,1974,323.2625212642545
11114,1974,319.8235582720815
11115,1974,326.70148425642736
11116,1974,411.5292380633594
11117,1974,460.82104095117126
11118,1974,484.89378189638165
11119,1974,545.6487947581032
11120,1974,541.0635107685393
11121,1974,529.6003007946297
11122,1974,432.1630160163969
11123,1974,495.21067087290044
11124,1974,338.1646942303371
11125,1974,221.23995249645785
11126,1974,176.53343359820988
11127,1974,123.80266771822511
11128,1974,71.07190183824034
11129,1974,19.487456955646547
11061,1974,1.1463209973909732
11098,1974,1.1463209973909732
11099,1974,37.828592913902114
11754,1974,3.43896299217292
11755,1974,130.68059370257095
11756,1974,317.5309162772996
11757,1974,409.23659606857746
11758,1974,273.9707183764426
11759,1974,108.90049475214246
11760,1974,80.24246981736813
11761,1974,104.31521076257856
11762,1974,90.55935879388689
11763,1974,177.67975459560085
11764,1974,106.6078527573605
11765,1974,57.316049869548664
11766,1974,30.950666929556277
11773,1974,209.7767425225481
11774,1974,287.7265703451343
11775,1974,6.87792598434584
11776,1974,36.68227191651114
11777,1974,65.34029685128547
11778,1974,124.94898871561608
11779,1974,143.29012467387165
11780,1974,196.02089055385642
11781,1974,130.68059370257095
11788,1974,3.43896299217292
11789,1974,88.26671679910494
11790,1974,215.50834750950298
11791,1974,218.9473105016759
11792,1974,27.51170393738336
11815,1974,98.5836057756237
11816,1974,249.89797743123216
11817,1974,179.9723965903828
11818,1974,163.92390262690918
11819,1974,145.5827666686536
11820,1974,99.72992677301467
11821,1974,71.07190183824034
11822,1974,67.63293884606742
11823,1974,5.731604986954866
11827,1974,17.194814960864598
11828,1974,106.6078527573605
11829,1974,143.29012467387165
11830,1974,155.89965564517237
11831,1974,220.09363149906687
11832,1974,393.18810210510384
11833,1974,338.1646942303371
11834,1974,160.48493963473626
11838,1974,88.26671679910494
11839,1974,582.3310666746144
11840,1974,584.6237086693964
11841,1974,447.0651889824796
11842,1974,390.8954601103219
11843,1974,468.84528793290804
11844,1974,555.9656837346221
11845,1974,416.1145220529233
11846,1974,563.9899307163588
11847,1974,453.9431149668254
11848,1974,286.5802493477433
11849,1974,231.5568414729766
11850,1974,171.948149608646
11851,1974,131.82691469996192
11852,1974,69.92558084084936
11853,1974,28.658024934774332
11854,1974,42.41387690346601
11855,1974,28.658024934774332
11856,1974,13.75585196869168
11857,1974,52.730765879984766
11858,1974,17.194814960864598
12474,1974,8.0242469817368125
12475,1974,170.80182861125502
12476,1974,382.87121312858505
12477,1974,500.94227585985533
12478,1974,348.4815832068559
12479,1974,22.926419947819465
12486,1974,34.389629921729195
12487,1974,25.21906194260141
12488,1974,1.1463209973909732
12547,1974,20.63377795303752
12548,1974,55.02340787476672
12549,1974,3.43896299217292
12555,1974,50.43812388520282
12556,1974,223.5325944912398
12557,1974,287.7265703451343
12558,1974,351.92054619902876
12559,1974,236.1421254625405
12560,1974,66.48661784867645
12562,1974,82.53511181215008
12563,1974,41.26755590607504
12564,1974,29.804345932165305
12565,1974,103.16888976518759
12566,1974,119.21738372866122
12567,1974,6.87792598434584
12572,1974,21.780098950428492
12573,1974,25.21906194260141
12574,1974,71.07190183824034
12575,1974,226.9715574834127
12576,1974,335.87205223555515
12577,1974,249.89797743123216
12578,1974,240.72740945210438
12579,1974,1.1463209973909732
13273,1974,73.36454383302228
13274,1974,184.5576805799467
13275,1974,140.9974826790897
13276,1974,44.70651889824796
13279,1974,21.780098950428492
13280,1974,42.41387690346601
13281,1974,60.75501286172158
13282,1974,46.9991608930299
13283,1974,51.58444488259379
13284,1974,74.51086483041325
13285,1974,144.43644567126262
13286,1974,234.99580446514952
13287,1974,161.63126063212724
13288,1974,173.09447060603696
13289,1974,158.19229763995432
13290,1974,265.9464713947058
13291,1974,319.8235582720815
13292,1974,514.698127828547
13293,1974,643.086079536336
13294,1974,570.8678567007047
13295,1974,421.8461270398781
13296,1974,77.94982782258619
14000,1974,60.75501286172158
14001,1974,198.31353254863836
14002,1974,152.46069265299943
14003,1974,232.70316247036757
14004,1974,183.41135958255572
14005,1974,162.7775816295182
14006,1974,222.38627349384882
14007,1974,228.11787848080368
14008,1974,221.23995249645785
14009,1974,301.48242231382596
14010,1974,268.2391133894877
14011,1974,181.11871758777377
14012,1974,93.9983217860598
14013,1974,16.048493963473625
14720,1974,155.89965564517237
14721,1974,390.8954601103219
14722,1974,479.1621769094268
14723,1974,375.9932871442392
14724,1974,296.8971383242621
14725,1974,285.43392835035235
14726,1974,144.43644567126262
14727,1974,14.902172966082652
15441,1974,140.9974826790897
15442,1974,529.6003007946297
15443,1974,735.9380803250048
15444,1974,755.4255372806514
15445,1974,573.1604986954866
15446,1974,64.1939758538945
16158,1974,32.09698792694725
16159,1974,374.8469661468483
16160,1974,534.1855847841936
16161,1974,655.6956105076367
16162,1974,554.819362737231
16163,1974,749.6939322936965
16164,1974,670.5977834737193
16165,1974,503.2349178546373
16166,1974,2.2926419947819463
16878,1974,409.23659606857746
16879,1974,786.3762042102077
16880,1974,792.1078091971625
16881,1974,787.5225252075986
16882,1974,613.2817336041707
16883,1974,747.4012902989145
16884,1974,842.5459330823653
16885,1974,794.4004511919444
16886,1974,65.34029685128547
16877,1974,12.609530971300705
17597,1974,319.8235582720815
17598,1974,278.5560023660065
17599,1974,165.07022362430016
17600,1974,356.50583018859265
17601,1974,417.26084305031424
17602,1974,486.04010289377266
17603,1974,835.6680070980195
17604,1974,772.620352241516
17605,1974,600.6722026328699
17606,1974,229.26419947819466
18316,1974,5.731604986954866
18317,1974,3.43896299217292
18319,1974,59.60869186433061
18320,1974,196.02089055385642
18321,1974,272.8243973790516
18322,1974,486.04010289377266
18323,1974,349.6279042042468
18324,1974,701.5484504032756
18325,1974,254.48326142079605
19035,1974,50.43812388520282
19036,1974,388.60281811553995
19037,1974,293.4581753320891
19038,1974,373.7006451494573
19039,1974,660.2808944972006
19040,1974,778.3519572284708
19041,1974,685.499956439802
19042,1974,505.5275598494192
19043,1974,342.749978219901
19044,1974,537.6245477763664
19045,1974,8.0242469817368125
19755,1974,4.585283989563893
19756,1974,69.92558084084936
19757,1974,209.7767425225481
19758,1974,374.8469661468483
19759,1974,281.9949653581794
19760,1974,424.1387690346601
19761,1974,827.6437601162827
19762,1974,913.6178349206057
19763,1974,541.0635107685393
19764,1974,375.9932871442392
20476,1974,58.46237086693964
20477,1974,132.9732356973529
20478,1974,65.34029685128547
20479,1974,51.58444488259379
20480,1974,77.94982782258619
20481,1974,288.87289134252524
20482,1974,960.6169958136355
20483,1974,1004.1771937144925
20484,1974,936.5442548684251
20485,1974,201.75249554081128
21196,1974,53.877086877375746
21197,1974,72.21822283563131
21198,1974,267.0927923920968
21199,1974,372.55432415206633
21200,1974,602.9648446276519
21201,1974,345.0426202146829
21202,1974,906.7399089362598
21203,1974,458.5283989563893
21204,1974,372.55432415206633
21205,1974,700.4021294058847
21206,1974,331.28676824599125
21916,1974,9.170567979127785
21917,1974,71.07190183824034
21918,1974,10.31688897651876
21919,1974,202.89881653820225
21920,1974,152.46069265299943
21921,1974,686.646277437193
21922,1974,823.0584761267188
21923,1974,904.4472669414779
21924,1974,821.9121551293279
21925,1974,460.82104095117126
21926,1974,92.85200078866883
22636,1974,317.5309162772996
22637,1974,431.01669501900597
22638,1974,287.7265703451343
22639,1974,362.23743517554755
22640,1974,647.6713635258999
22641,1974,581.1847456772234
22642,1974,334.7257312381642
22643,1974,22.926419947819465
23346,1974,2.2926419947819463
23349,1974,93.9983217860598
23350,1974,129.53427270517997
23351,1974,136.4121986895258
23352,1974,605.2574866224338
23353,1974,132.9732356973529
23354,1974,63.04765485650353
23355,1974,34.389629921729195
23356,1974,17.194814960864598
23357,1974,134.11955669474386
23358,1974,49.29180288781185
23359,1974,212.06938451733004
23360,1974,887.2524519806133
23361,1974,382.87121312858505
24066,1974,272.8243973790516
24070,1974,291.1655333373072
24071,1974,345.0426202146829
24072,1974,378.28592913902116
24073,1974,500.94227585985533
24077,1974,925.0810448945155
24078,1974,1013.3477616936203
24080,1974,111.19313674692441
24065,1974,29.804345932165305
24067,1974,229.26419947819466
24068,1974,187.9966435721196
24069,1974,231.5568414729766
24074,1974,504.3812388520282
24075,1974,652.2566475154638
24076,1974,644.232400533727
24079,1974,555.9656837346221
24786,1974,55.02340787476672
24787,1974,113.48577874170635
24788,1974,216.65466850689396
24789,1974,201.75249554081128
24790,1974,264.80015039731484
24791,1974,778.3519572284708
24792,1974,322.1162002668635
24793,1974,67.63293884606742
24794,1974,103.16888976518759
24795,1974,221.23995249645785
24796,1974,495.21067087290044
24797,1974,1162.3694913544468
24798,1974,410.3829170659684
25503,1974,46.9991608930299
25504,1974,77.94982782258619
25505,1974,88.26671679910494
25506,1974,122.65634672083414
25507,1974,176.53343359820988
25508,1974,44.70651889824796
25509,1974,82.53511181215008
25510,1974,246.45901443905925
25511,1974,155.89965564517237
25512,1974,431.01669501900597
25513,1974,605.2574866224338
25514,1974,690.0852404293659
25515,1974,639.647116544163
25516,1974,778.3519572284708
25517,1974,655.6956105076367
26223,1974,1.1463209973909732
26224,1974,221.23995249645785
26225,1974,382.87121312858505
26235,1974,75.65718582780423
26236,1974,182.26503858516475
26237,1974,105.46153175996953
26226,1974,340.45733622511904
26227,1974,152.46069265299943
26228,1974,178.82607559299183
26229,1974,79.09614881997716
26945,1974,19.487456955646547
26946,1974,2.2926419947819463
26947,1974,11.463209973909732
26948,1974,1.1463209973909732
26949,1974,20.63377795303752
26950,1974,4.585283989563893
35690,1974,2.2926419947819463
35691,1974,1.1463209973909732
36403,1974,2.2926419947819463
37842,1974,6.87792598434584
38562,1974,2.2926419947819463
38563,1974,225.82523648602174
38564,1974,304.92138530599885
38565,1974,42.41387690346601
42156,1974,2.2926419947819463
42157,1974,1.1463209973909732
42878,1974,10.31688897651876
42879,1974,291.1655333373072
42890,1974,2.2926419947819463
42891,1974,1.1463209973909732
42892,1974,240.72740945210438
42893,1974,5.731604986954866
43598,1974,3.43896299217292
43599,1974,1.1463209973909732
43600,1974,12.609530971300705
43601,1974,3.43896299217292
43609,1974,4.585283989563893
44317,1974,10.31688897651876
44318,1974,10.31688897651876
45036,1974,2.2926419947819463
45037,1974,36.68227191651114
45038,1974,26.365382939992383
45708,1974,4.585283989563893
45744,1974,8.0242469817368125
46426,1974,2.2926419947819463
46427,1974,4.585283989563893
46432,1974,44.70651889824796
46433,1974,18.34113595825557
46464,1974,10.31688897651876
46479,1974,6.87792598434584
47152,1974,5.731604986954866
47194,1974,1.1463209973909732
47197,1974,11.463209973909732
47198,1974,18.34113595825557
47913,1974,1.1463209973909732
47914,1974,35.53595091912017
47917,1974,3.43896299217292
48630,1974,1.1463209973909732
48633,1974,5.731604986954866
48634,1974,21.780098950428492
49309,1974,2.2926419947819463
49346,1974,5.731604986954866
50066,1974,69.92558084084936
51475,1974,21.780098950428492
52219,1974,6.87792598434584
56990,1974,4.585283989563893
59684,1974,4.585283989563893
62345,1974,2.2926419947819463
63064,1974,197.1672115512474
63065,1974,24.072740945210438
64722,1974,4.585283989563893
64723,1974,6.87792598434584
64724,1974,16.048493963473625
65444,1974,11.463209973909732
66632,1974,8.0242469817368125
67355,1974,2.2926419947819463
68075,1974,3.43896299217292
68767,1974,4.585283989563893
69232,1974,124.94898871561608
69952,1974,161.63126063212724
70482,1974,2.2926419947819463
71392,1974,93.9983217860598
72112,1974,27.51170393738336
72113,1974,1.1463209973909732
72833,1974,1.1463209973909732
73553,1974,5.731604986954866
74276,1974,59.60869186433061
74994,1974,48.145481890420875
74995,1974,13.75585196869168
75514,1974,362.23743517554755
75515,1974,106.6078527573605
75716,1974,67.63293884606742
75809,1974,2.2926419947819463
76234,1974,536.4782267789755
76235,1974,253.33694042340508
76953,1974,114.63209973909733
76954,1974,646.525042528509
76955,1974,12.609530971300705
77157,1974,9.170567979127785
77673,1974,216.65466850689396
77878,1974,9.170567979127785
78687,1974,1.1463209973909732
79120,1974,1.1463209973909732
80039,1974,48.145481890420875
80040,1974,353.06686719641976
80041,1974,225.82523648602174
80042,1974,89.41303779649591
80043,1974,42.41387690346601
80760,1974,142.14380367648067
80761,1974,116.92474173387927
80762,1974,26.365382939992383
80763,1974,2.2926419947819463
80764,1974,1.1463209973909732
80765,1974,8.0242469817368125
81481,1974,186.85032257472864
81482,1974,151.31437165560845
81483,1974,107.75417375475149
81484,1974,26.365382939992383
81562,1974,11.463209973909732
81984,1974,99.72992677301467
81985,1974,20.63377795303752
82203,1974,71.07190183824034
82204,1974,99.72992677301467
82206,1974,2.2926419947819463
82704,1974,162.7775816295182
82705,1974,53.877086877375746
83424,1974,32.09698792694725
88035,1974,1.1463209973909732
88460,1974,14.902172966082652
89179,1974,167.3628656190821
89180,1974,44.70651889824796
89181,1974,10.31688897651876
89898,1974,52.730765879984766
89899,1974,14.902172966082652
90617,1974,34.389629921729195
90618,1974,27.51170393738336
103192,1974,1.1463209973909732
112541,1974,684.353635442411
113261,1974,35.53595091912017
113272,1974,2.2926419947819463
113273,1974,8.0242469817368125
113984,1974,308.3603482981718
113988,1974,20.63377795303752
113992,1974,19.487456955646547
113993,1974,12.609530971300705
114709,1974,84.82775380693202
120833,1974,1.1463209973909732
122034,1974,29.804345932165305
127447,1974,37.828592913902114
128167,1974,1863.9179417577225
128168,1974,361.09111417815654
128887,1974,946.8611438449439
128888,1974,1250.6362081535517
129607,1974,2.2926419947819463
129608,1974,9.170567979127785
129640,1974,973.2265267849363
129641,1974,1022.5183296727481
130360,1974,155.89965564517237
130361,1974,162.7775816295182
138870,1974,2.2926419947819463
139590,1974,18.34113595825557
146064,1974,157.04597664256335
146065,1974,98.5836057756237
146066,1974,48.145481890420875
146785,1974,49.29180288781185
146786,1974,28.658024934774332
147502,1974,2.2926419947819463
147503,1974,71.07190183824034
159850,1974,11.463209973909732
178443,1974,4.585283989563893
184313,1974,1.1463209973909732
190311,1974,139.85116168169873
190312,1974,833.3753651032375
193656,1974,2.2926419947819463
194375,1974,6.87792598434584
194376,1974,10.31688897651876
196540,1974,1.1463209973909732
11044,1977,1.1463209973909732
11123,1977,1.1463209973909732
11124,1977,1.1463209973909732
11126,1977,1.1463209973909732
11127,1977,1.1463209973909732
11128,1977,2.2926419947819463
11129,1977,1.1463209973909732
11754,1977,1.1463209973909732
11755,1977,3.43896299217292
11756,1977,2.2926419947819463
11758,1977,1.1463209973909732
11759,1977,1.1463209973909732
11850,1977,4.585283989563893
11851,1977,3.43896299217292
11852,1977,4.585283989563893
11853,1977,3.43896299217292
11854,1977,3.43896299217292
11855,1977,2.2926419947819463
11856,1977,2.2926419947819463
11857,1977,3.43896299217292
11858,1977,4.585283989563893
12474,1977,1.1463209973909732
12576,1977,5.731604986954866
12577,1977,9.170567979127785
12578,1977,20.63377795303752
12579,1977,3.43896299217292
13293,1977,1.1463209973909732
13294,1977,2.2926419947819463
13295,1977,10.31688897651876
13296,1977,11.463209973909732
14008,1977,1.1463209973909732
14009,1977,2.2926419947819463
14010,1977,1.1463209973909732
14011,1977,2.2926419947819463
14012,1977,1.1463209973909732
14013,1977,1.1463209973909732
14726,1977,1.1463209973909732
14727,1977,1.1463209973909732
15446,1977,1.1463209973909732
16165,1977,5.731604986954866
16885,1977,1.1463209973909732
16886,1977,1.1463209973909732
17606,1977,3.43896299217292
18325,1977,3.43896299217292
19044,1977,2.2926419947819463
19045,1977,1.1463209973909732
19672,1977,20.63377795303752
19673,1977,363.3837561729385
19674,1977,685.499956439802
19675,1977,531.8929427894116
19676,1977,488.3327448885546
19677,1977,373.7006451494573
19678,1977,332.43308924338226
19679,1977,140.9974826790897
19680,1977,73.36454383302228
19764,1977,4.585283989563893
20394,1977,9.170567979127785
20395,1977,50.43812388520282
20396,1977,97.43728477823272
20397,1977,142.14380367648067
20398,1977,215.50834750950298
20399,1977,481.45481890420876
20400,1977,922.7884028997335
20401,1977,794.4004511919444
20402,1977,599.525881635479
20403,1977,337.01837323294615
20404,1977,71.07190183824034
20484,1977,1.1463209973909732
20485,1977,2.2926419947819463
21120,1977,1.1463209973909732
21205,1977,3.43896299217292
21206,1977,4.585283989563893
21924,1977,1.1463209973909732
21925,1977,1.1463209973909732
21926,1977,1.1463209973909732
22642,1977,2.2926419947819463
23361,1977,1.1463209973909732
24080,1977,1.1463209973909732
24260,1977,18.34113595825557
24261,1977,76.80350682519521
24262,1977,183.41135958255572
24263,1977,382.87121312858505
24264,1977,279.70232336339745
24079,1977,1.1463209973909732
24980,1977,2.2926419947819463
24981,1977,8.0242469817368125
24982,1977,29.804345932165305
24983,1977,249.89797743123216
24984,1977,249.89797743123216
24985,1977,19.487456955646547
24986,1977,191.43560656429253
24987,1977,11.463209973909732
25706,1977,1.1463209973909732
26228,1977,53.877086877375746
26229,1977,29.804345932165305
26948,1977,2.2926419947819463
26949,1977,93.9983217860598
26950,1977,38.97491391129309
26951,1977,1.1463209973909732
27853,1977,209.7767425225481
27854,1977,743.9623273067416
27855,1977,475.7232139172539
28573,1977,35.53595091912017
28574,1977,450.5041519746525
28575,1977,362.23743517554755
29294,1977,160.48493963473626
29295,1977,253.33694042340508
29296,1977,45.85283989563893
29297,1977,14.902172966082652
30014,1977,45.85283989563893
30015,1977,166.21654462169113
30016,1977,21.780098950428492
30017,1977,72.21822283563131
30737,1977,11.463209973909732
30738,1977,53.877086877375746
30739,1977,5.731604986954866
32070,1977,160.48493963473626
34886,1977,1.1463209973909732
35684,1977,13.75585196869168
43598,1977,4.585283989563893
44292,1977,2.2926419947819463
45011,1977,103.16888976518759
45012,1977,120.36370472605219
45743,1977,1.1463209973909732
45744,1977,2.2926419947819463
46433,1977,10.31688897651876
46462,1977,4.585283989563893
46474,1977,1.1463209973909732
47182,1977,404.65131207901356
47183,1977,459.67471995378025
47184,1977,2.2926419947819463
47897,1977,1.1463209973909732
47901,1977,409.23659606857746
47903,1977,48.145481890420875
47904,1977,99.72992677301467
48626,1977,1.1463209973909732
48632,1977,3.43896299217292
49340,1977,11.463209973909732
49341,1977,617.8670175937345
49342,1977,190.28928556690155
49343,1977,488.3327448885546
49344,1977,18.34113595825557
50060,1977,363.3837561729385
50061,1977,24.072740945210438
50062,1977,1.1463209973909732
50063,1977,143.29012467387165
50064,1977,177.67975459560085
50065,1977,252.1906194260141
50071,1977,14.902172966082652
50781,1977,161.63126063212724
50782,1977,268.2391133894877
50783,1977,248.7516564338412
50784,1977,645.3787215311179
50785,1977,22.926419947819465
51503,1977,2.2926419947819463
55071,1977,2.2926419947819463
62567,1977,2.2926419947819463
67330,1977,1.1463209973909732
70972,1977,5.731604986954866
72928,1977,8.0242469817368125
75982,1977,4.585283989563893
81562,1977,5.731604986954866
81984,1977,4.585283989563893
85866,1977,2.2926419947819463
86577,1977,22.926419947819465
86578,1977,65.34029685128547
87297,1977,83.68143280954105
87298,1977,535.3319057815845
90924,1977,10.31688897651876
92056,1977,2.2926419947819463
94095,1977,1.1463209973909732
94815,1977,3.43896299217292
95536,1977,30.950666929556277
95537,1977,2.2926419947819463
98687,1977,1.1463209973909732
99408,1977,1.1463209973909732
102683,1977,3.43896299217292
109619,1977,5.731604986954866
109620,1977,19.487456955646547
111426,1977,49.29180288781185
112148,1977,4.585283989563893
117186,1977,2.2926419947819463
117188,1977,17.194814960864598
117908,1977,18.34113595825557
120837,1977,19.487456955646547
122998,1977,12.609530971300705
130924,1977,6.87792598434584
135980,1977,3.43896299217292
136700,1977,5.731604986954866
136733,1977,6.87792598434584
137454,1977,79.09614881997716
137455,1977,290.01921233991624
141719,1977,103.16888976518759
141720,1977,160.48493963473626
142439,1977,356.50583018859265
142440,1977,662.5735364919825
143943,1977,1.1463209973909732
151810,1977,1.1463209973909732
151811,1977,1.1463209973909732
158278,1977,1.1463209973909732
178043,1977,3.43896299217292
179531,1977,20.63377795303752
179532,1977,84.82775380693202
182871,1977,2.2926419947819463
183540,1977,6.87792598434584
184259,1977,17.194814960864598
184260,1977,14.902172966082652
188870,1977,105.46153175996953
188871,1977,34.389629921729195
189348,1977,1.1463209973909732
189590,1977,21.780098950428492
189591,1977,75.65718582780423
192968,1977,3.43896299217292
197509,1977,35.53595091912017
198948,1977,35.53595091912017
9577,1988,16.048493963473625
9578,1988,37.828592913902114
9579,1988,41.26755590607504
9580,1988,29.804345932165305
9581,1988,36.68227191651114
9582,1988,74.51086483041325
9583,1988,63.04765485650353
9584,1988,38.97491391129309
9585,1988,13.75585196869168
10301,1988,3.43896299217292
10303,1988,5.731604986954866
10304,1988,48.145481890420875
10305,1988,22.926419947819465
10306,1988,18.34113595825557
10307,1988,9.170567979127785
10308,1988,2.2926419947819463
11742,1988,12.609530971300705
11743,1988,37.828592913902114
11744,1988,49.29180288781185
11745,1988,44.70651889824796
11746,1988,55.02340787476672
11747,1988,85.974074804323
11748,1988,87.12039580171397
11749,1988,84.82775380693202
11750,1988,90.55935879388689
11751,1988,46.9991608930299
11752,1988,13.75585196869168
11753,1988,1.1463209973909732
11754,1988,3.43896299217292
12444,1988,3.43896299217292
12445,1988,50.43812388520282
12446,1988,65.34029685128547
12447,1988,26.365382939992383
12460,1988,4.585283989563893
12461,1988,3.43896299217292
12462,1988,18.34113595825557
12463,1988,6.87792598434584
12464,1988,8.0242469817368125
12465,1988,4.585283989563893
12466,1988,4.585283989563893
12467,1988,3.43896299217292
26951,1988,3.43896299217292
26952,1988,46.9991608930299
27672,1988,46.9991608930299
27673,1988,3.43896299217292
29052,1988,3.43896299217292
29056,1988,12.609530971300705
29057,1988,116.92474173387927
30496,1988,42.41387690346601
30497,1988,192.5819275616835
30498,1988,11.463209973909732
31215,1988,1.1463209973909732
31216,1988,20.63377795303752
31217,1988,75.65718582780423
31218,1988,130.68059370257095
31937,1988,73.36454383302228
31938,1988,174.24079160342794
31939,1988,160.48493963473626
31940,1988,46.9991608930299
32657,1988,56.16972887215769
32658,1988,76.80350682519521
32659,1988,53.877086877375746
32660,1988,36.68227191651114
38537,1988,12.609530971300705
38538,1988,1.1463209973909732
39140,1988,310.65299029295375
39141,1988,20.63377795303752
39252,1988,5.731604986954866
39253,1988,41.26755590607504
39254,1988,10.31688897651876
39258,1988,1.1463209973909732
39277,1988,1.1463209973909732
39860,1988,33.24330892433822
39971,1988,24.072740945210438
39972,1988,32.09698792694725
39996,1988,3.43896299217292
41100,1988,79.09614881997716
41101,1988,61.901333859112555
42023,1988,2.2926419947819463
42024,1988,61.901333859112555
43581,1988,1.1463209973909732
43599,1988,13.75585196869168
44731,1988,5.731604986954866
45023,1988,76.80350682519521
45735,1988,2.2926419947819463
