iucn_sid,year,cat_ts,cat_ts_score,iucn_version
16410245,2015,LC,0,2017-3
16411567,2015,LC,0,2017-3
164141,2014,LC,0,2017-3
16417341,2015,LC,0,2017-3
164203,2013,LC,0,2017-3
16421352,2015,LC,0,2017-3
16424139,2015,LC,0,2017-3
16425141,2015,LC,0,2017-3
16425187,2015,LC,0,2017-3
16425314,2015,LC,0,2017-3
16425354,2015,LC,0,2017-3
16425422,2015,LC,0,2017-3
16425468,2015,LC,0,2017-3
16425533,2015,LC,0,2017-3
16425572,2015,LC,0,2017-3
16425603,2015,LC,0,2017-3
16427324,2015,LC,0,2017-3
16427369,2015,LC,0,2017-3
164274,2013,LC,0,2017-3
164280,2010,LC,0,2017-3
16431606,2015,LC,0,2017-3
16431725,2015,LC,0,2017-3
16431737,2015,LC,0,2017-3
16431757,2015,LC,0,2017-3
16431946,2015,LC,0,2017-3
16431990,2015,LC,0,2017-3
16432073,2015,LC,0,2017-3
164334,2014,LC,0,2017-3
16433946,2015,LC,0,2017-3
164350,2011,LC,0,2017-3
164350,2017,LC,0,2017-3
16435325,2015,LC,0,2017-3
16435530,2015,LC,0,2017-3
16435778,2015,LC,0,2017-3
16437187,2015,LC,0,2017-3
16437988,2015,LC,0,2017-3
16438001,2015,LC,0,2017-3
16438022,2015,LC,0,2017-3
16438701,2015,LC,0,2017-3
164392,2010,VU,0.4,2017-3
16439236,2015,LC,0,2017-3
16439367,2015,LC,0,2017-3
16439534,2015,LC,0,2017-3
16439642,2015,LC,0,2017-3
16439757,2015,LC,0,2017-3
16439848,2015,LC,0,2017-3
16439926,2015,LC,0,2017-3
16440016,2015,LC,0,2017-3
16440027,2015,LC,0,2017-3
16440965,2015,LC,0,2017-3
16441120,2015,LC,0,2017-3
16441575,2015,LC,0,2017-3
16441651,2015,LC,0,2017-3
16441677,2015,LC,0,2017-3
16441698,2015,LC,0,2017-3
16441738,2015,LC,0,2017-3
16441862,2015,LC,0,2017-3
16442003,2015,LC,0,2017-3
16442081,2015,LC,0,2017-3
16442472,2015,LC,0,2017-3
16442487,2015,LC,0,2017-3
16447855,2015,LC,0,2017-3
16449034,2015,LC,0,2017-3
16449531,2015,LC,0,2017-3
16449654,2015,LC,0,2017-3
164497,2010,LC,0,2017-3
16449708,2015,LC,0,2017-3
164508,2010,LC,0,2017-3
164523,2014,LC,0,2017-3
164528,2016,LC,0,2017-3
164538,2010,CR,0.8,2017-3
16465921,2015,LC,0,2017-3
16465952,2015,LC,0,2017-3
16465952,2017,LC,0,2017-3
16465969,2015,LC,0,2017-3
16465969,2017,LC,0,2017-3
16466100,2015,LC,0,2017-3
16466332,2015,LC,0,2017-3
16466332,2017,LC,0,2017-3
16466377,2015,LC,0,2017-3
16466393,2015,NT,0.2,2017-3
16467178,2015,LC,0,2017-3
16474,2016,LC,0,2017-3
16475,1996,VU,0.4,2017-3
164893,2012,LC,0,2017-3
16501868,2015,LC,0,2017-3
16502064,2015,LC,0,2017-3
16502093,2015,LC,0,2017-3
16503587,2015,LC,0,2017-3
16505486,2015,LC,0,2017-3
16505522,2015,LC,0,2017-3
16505619,2015,LC,0,2017-3
16505650,2015,LC,0,2017-3
16505782,2015,LC,0,2017-3
16505842,2015,LC,0,2017-3
16505916,2015,LC,0,2017-3
16505933,2015,LC,0,2017-3
16505959,2015,LC,0,2017-3
16506077,2015,LC,0,2017-3
16506080,2015,LC,0,2017-3
16506657,2015,LC,0,2017-3
16506725,2015,LC,0,2017-3
16506757,2015,LC,0,2017-3
16506766,2015,LC,0,2017-3
16506781,2015,LC,0,2017-3
16506839,2015,LC,0,2017-3
16506931,2015,LC,0,2017-3
16507307,2015,LC,0,2017-3
16507347,2015,LC,0,2017-3
16507442,2015,LC,0,2017-3
16507646,2015,LC,0,2017-3
16507729,2015,LC,0,2017-3
16509008,2015,LC,0,2017-3
16509126,2015,LC,0,2017-3
16509242,2015,LC,0,2017-3
16509297,2015,LC,0,2017-3
16509426,2015,LC,0,2017-3
165291,2007,EN,0.6,2017-3
165293,2007,EN,0.6,2017-3
165294,2007,EN,0.6,2017-3
165296,2007,VU,0.4,2017-3
165297,2007,VU,0.4,2017-3
165352,2012,LC,0,2017-3
16545046,2015,EN,0.6,2017-3
16545072,2015,LC,0,2017-3
16545086,2015,LC,0,2017-3
16545164,2015,LC,0,2017-3
16545250,2015,LC,0,2017-3
16545253,2015,LC,0,2017-3
16545256,2015,LC,0,2017-3
16545346,2015,LC,0,2017-3
16546023,2015,LC,0,2017-3
16546127,2015,LC,0,2017-3
16546144,2015,LC,0,2017-3
16559,1965,EN,0.6,2017-3
16559,1986,EN,0.6,2017-3
16559,1988,EN,0.6,2017-3
16559,1990,EN,0.6,2017-3
16559,1994,EN,0.6,2017-3
16559,1996,EN,0.6,2017-3
16559,2008,EN,0.6,2017-3
16559,2016,EN,0.6,2017-3
165607,2010,LC,0,2017-3
165608,2010,LC,0,2017-3
165609,2010,LC,0,2017-3
165610,2010,LC,0,2017-3
165611,2010,LC,0,2017-3
165612,2010,LC,0,2017-3
165613,2010,LC,0,2017-3
165614,2010,LC,0,2017-3
165615,2010,LC,0,2017-3
165616,2010,LC,0,2017-3
165617,2010,LC,0,2017-3
165618,2010,LC,0,2017-3
165619,2010,LC,0,2017-3
165620,2010,LC,0,2017-3
165621,2010,LC,0,2017-3
165622,2010,LC,0,2017-3
165623,2010,LC,0,2017-3
165624,2010,LC,0,2017-3
165625,2010,LC,0,2017-3
165626,2010,LC,0,2017-3
165627,2010,LC,0,2017-3
165628,2010,LC,0,2017-3
165630,2010,LC,0,2017-3
165631,2010,LC,0,2017-3
165632,2010,LC,0,2017-3
165633,2010,LC,0,2017-3
165634,2010,LC,0,2017-3
165635,2010,LC,0,2017-3
165636,2010,LC,0,2017-3
165637,2010,LC,0,2017-3
165638,2010,LC,0,2017-3
165639,2010,LC,0,2017-3
16564,1996,LC,0,2017-3
16564,2008,LC,0,2017-3
165640,2010,LC,0,2017-3
165641,2010,LC,0,2017-3
165642,2010,LC,0,2017-3
165643,2010,LC,0,2017-3
165646,2010,LC,0,2017-3
165647,2010,LC,0,2017-3
165648,2010,LC,0,2017-3
165649,2010,LC,0,2017-3
165650,2010,LC,0,2017-3
165651,2010,LC,0,2017-3
165652,2010,LC,0,2017-3
165653,2010,LC,0,2017-3
165654,2010,LC,0,2017-3
165655,2010,LC,0,2017-3
165656,2010,LC,0,2017-3
165657,2010,LC,0,2017-3
165658,2010,NT,0.2,2017-3
165659,2010,LC,0,2017-3
165660,2010,LC,0,2017-3
165661,2010,LC,0,2017-3
165662,2010,LC,0,2017-3
165663,2010,LC,0,2017-3
165664,2010,LC,0,2017-3
165665,2010,LC,0,2017-3
165666,2010,LC,0,2017-3
165667,2010,LC,0,2017-3
165668,2010,LC,0,2017-3
165669,2010,LC,0,2017-3
165670,2010,LC,0,2017-3
165671,2010,LC,0,2017-3
165672,2010,LC,0,2017-3
165673,2010,LC,0,2017-3
165674,2010,LC,0,2017-3
165675,2010,LC,0,2017-3
165677,2010,LC,0,2017-3
165678,2010,LC,0,2017-3
165679,2010,LC,0,2017-3
165680,2010,LC,0,2017-3
165681,2010,LC,0,2017-3
165682,2010,LC,0,2017-3
165683,2010,LC,0,2017-3
165684,2010,LC,0,2017-3
165685,2010,LC,0,2017-3
165687,2010,LC,0,2017-3
165688,2010,LC,0,2017-3
165689,2010,LC,0,2017-3
165690,2010,LC,0,2017-3
165691,2010,LC,0,2017-3
165692,2010,LC,0,2017-3
165693,2010,LC,0,2017-3
165694,2010,LC,0,2017-3
165695,2010,LC,0,2017-3
165696,2010,LC,0,2017-3
165697,2010,LC,0,2017-3
165698,2010,LC,0,2017-3
165699,2010,LC,0,2017-3
165700,2010,LC,0,2017-3
165701,2010,LC,0,2017-3
165702,2010,LC,0,2017-3
165703,2010,LC,0,2017-3
165704,2010,LC,0,2017-3
165705,2010,LC,0,2017-3
165706,2010,LC,0,2017-3
165708,2010,LC,0,2017-3
165709,2010,LC,0,2017-3
165710,2010,LC,0,2017-3
165711,2010,LC,0,2017-3
165714,2010,LC,0,2017-3
165715,2010,LC,0,2017-3
165716,2010,LC,0,2017-3
165717,2010,NT,0.2,2017-3
165718,2010,LC,0,2017-3
165719,2010,LC,0,2017-3
165720,2010,LC,0,2017-3
165721,2010,LC,0,2017-3
165723,2010,LC,0,2017-3
165724,2010,LC,0,2017-3
165725,2010,LC,0,2017-3
165726,2010,LC,0,2017-3
165773,2011,LC,0,2017-3
165773,2016,LC,0,2017-3
165795,2016,LC,0,2017-3
165800,2010,LC,0,2017-3
165808,2016,LC,0,2017-3
165811,2016,LC,0,2017-3
165822,2010,LC,0,2017-3
165823,2010,NT,0.2,2017-3
165824,2010,LC,0,2017-3
165825,2010,LC,0,2017-3
165826,2010,LC,0,2017-3
165827,2010,LC,0,2017-3
165828,2010,LC,0,2017-3
165829,2010,LC,0,2017-3
165830,2010,LC,0,2017-3
165831,2010,LC,0,2017-3
165832,2010,LC,0,2017-3
165833,2010,LC,0,2017-3
165834,2010,LC,0,2017-3
165835,2010,LC,0,2017-3
165836,2010,NT,0.2,2017-3
165837,2010,LC,0,2017-3
165838,2010,LC,0,2017-3
165839,2010,LC,0,2017-3
165840,2010,LC,0,2017-3
165841,2010,LC,0,2017-3
165842,2010,LC,0,2017-3
165843,2010,LC,0,2017-3
165844,2010,LC,0,2017-3
165845,2010,LC,0,2017-3
165846,2010,LC,0,2017-3
165847,2010,LC,0,2017-3
165848,2010,LC,0,2017-3
165849,2010,LC,0,2017-3
165850,2010,LC,0,2017-3
165851,2010,LC,0,2017-3
165852,2010,LC,0,2017-3
165853,2010,LC,0,2017-3
165854,2010,LC,0,2017-3
165855,2010,LC,0,2017-3
165856,2010,LC,0,2017-3
165857,2010,LC,0,2017-3
165858,2010,LC,0,2017-3
165860,2010,LC,0,2017-3
165861,2010,VU,0.4,2017-3
165862,2010,LC,0,2017-3
165863,2010,LC,0,2017-3
165864,2010,LC,0,2017-3
165865,2010,LC,0,2017-3
165866,2010,LC,0,2017-3
165867,2010,LC,0,2017-3
165868,2010,LC,0,2017-3
165870,2010,LC,0,2017-3
165871,2010,LC,0,2017-3
165872,2010,LC,0,2017-3
165873,2010,LC,0,2017-3
165874,2010,LC,0,2017-3
165875,2010,LC,0,2017-3
165876,2010,LC,0,2017-3
165878,2010,LC,0,2017-3
165879,2010,LC,0,2017-3
165880,2010,LC,0,2017-3
165881,2010,LC,0,2017-3
165882,2010,LC,0,2017-3
165883,2010,LC,0,2017-3
165884,2010,LC,0,2017-3
165885,2010,LC,0,2017-3
165887,2010,LC,0,2017-3
165888,2010,LC,0,2017-3
165889,2010,LC,0,2017-3
165890,2010,LC,0,2017-3
165891,2010,LC,0,2017-3
165892,2010,LC,0,2017-3
165893,2010,LC,0,2017-3
165895,2010,LC,0,2017-3
165896,2010,LC,0,2017-3
165897,2010,LC,0,2017-3
165898,2010,LC,0,2017-3
165899,2010,LC,0,2017-3
165900,2010,LC,0,2017-3
165901,2010,LC,0,2017-3
165902,2010,LC,0,2017-3
165903,2010,LC,0,2017-3
166009,2011,LC,0,2017-3
166031,2012,LC,0,2017-3
166077,2010,LC,0,2017-3
166077,2012,LC,0,2017-3
166077,2017,LC,0,2017-3
166092,2012,LC,0,2017-3
166138,2012,LC,0,2017-3
166144,2011,LC,0,2017-3
166171,2012,LC,0,2017-3
166184,2014,EN,0.6,2017-3
166189,2012,LC,0,2017-3
166189,2014,LC,0,2017-3
166196,2017,LC,0,2017-3
166216,2012,LC,0,2017-3
166263,2010,LC,0,2017-3
166263,2012,LC,0,2017-3
166267,2012,LC,0,2017-3
166268,2012,LC,0,2017-3
166410,2010,LC,0,2017-3
166428,2010,LC,0,2017-3
166442,2014,LC,0,2017-3
166446,2012,LC,0,2017-3
166483,2010,NT,0.2,2017-3
166533,2012,LC,0,2017-3
166533,2016,LC,0,2017-3
166552,2010,LC,0,2017-3
166562,2013,LC,0,2017-3
166575,2012,LC,0,2017-3
166575,2017,LC,0,2017-3
166598,2012,LC,0,2017-3
166628,2009,LC,0,2017-3
166633,2010,LC,0,2017-3
166639,2010,LC,0,2017-3
166639,2016,LC,0,2017-3
166680,2010,LC,0,2017-3
166693,2010,LC,0,2017-3
166699,2010,LC,0,2017-3
166700,2010,LC,0,2017-3
166704,2010,LC,0,2017-3
166708,2010,LC,0,2017-3
166709,2010,LC,0,2017-3
166715,2010,LC,0,2017-3
166717,2010,LC,0,2017-3
166719,2010,LC,0,2017-3
166725,2010,LC,0,2017-3
166739,2010,LC,0,2017-3
16674437,2012,VU,0.4,2017-3
166750,2010,LC,0,2017-3
166774,2010,LC,0,2017-3
166774,2012,LC,0,2017-3
166777,2010,LC,0,2017-3
166783,2010,LC,0,2017-3
166801,2010,LC,0,2017-3
166856,2012,LC,0,2017-3
166879,2014,LC,0,2017-3
166892,2011,LC,0,2017-3
166892,2017,LC,0,2017-3
166893,2012,LC,0,2017-3
166894,2010,LC,0,2017-3
166894,2014,NT,0.2,2017-3
166897,2012,LC,0,2017-3
166897,2017,LC,0,2017-3
166900,2011,LC,0,2017-3
166919,2016,LC,0,2017-3
166925,2017,LC,0,2017-3
166940,2012,LC,0,2017-3
166944,2017,LC,0,2017-3
166947,2014,LC,0,2017-3
166963,2017,LC,0,2017-3
166980,2012,LC,0,2017-3
166985,2015,LC,0,2017-3
166990,2012,LC,0,2017-3
166992,2012,LC,0,2017-3
167006,2014,NT,0.2,2017-3
16719296,2016,LC,0,2017-3
16719359,2016,LC,0,2017-3
16719387,2016,LC,0,2017-3
16719605,2016,LC,0,2017-3
16719651,2016,LC,0,2017-3
16719685,2016,LC,0,2017-3
16719839,2016,LC,0,2017-3
16719843,2016,LC,0,2017-3
16719890,2015,LC,0,2017-3
16719994,2016,LC,0,2017-3
16720002,2016,LC,0,2017-3
16720022,2016,LC,0,2017-3
16720029,2016,LC,0,2017-3
16720036,2016,LC,0,2017-3
16720083,2016,LC,0,2017-3
16720118,2016,LC,0,2017-3
16720181,2016,LC,0,2017-3
16720267,2016,LC,0,2017-3
16720328,2016,LC,0,2017-3
16720345,2016,LC,0,2017-3
16720528,2016,LC,0,2017-3
16720537,2016,LC,0,2017-3
16720568,2016,LC,0,2017-3
16720577,2016,LC,0,2017-3
16720607,2016,LC,0,2017-3
16721842,2016,LC,0,2017-3
16727327,2013,NT,0.2,2017-3
16727330,2013,LC,0,2017-3
16749571,2015,LC,0,2017-3
16749725,2015,LC,0,2017-3
16749737,2015,LC,0,2017-3
16749758,2015,LC,0,2017-3
16749978,2015,LC,0,2017-3
16750054,2015,LC,0,2017-3
16759101,2015,VU,0.4,2017-3
16759144,2015,LC,0,2017-3
16759167,2015,LC,0,2017-3
16759184,2015,LC,0,2017-3
16759321,2015,LC,0,2017-3
16759340,2015,LC,0,2017-3
16759357,2015,LC,0,2017-3
16759367,2015,LC,0,2017-3
16759463,2015,LC,0,2017-3
16759509,2015,LC,0,2017-3
16759518,2015,LC,0,2017-3
16759535,2015,LC,0,2017-3
16759556,2015,LC,0,2017-3
16759571,2015,LC,0,2017-3
16759591,2015,LC,0,2017-3
16765067,2015,LC,0,2017-3
16765076,2015,LC,0,2017-3
16765093,2015,LC,0,2017-3
16765190,2015,LC,0,2017-3
16765727,2015,LC,0,2017-3
16765806,2015,LC,0,2017-3
16766162,2015,LC,0,2017-3
16766235,2015,LC,0,2017-3
16766319,2015,LC,0,2017-3
167710,2009,LC,0,2017-3
16777231,2015,LC,0,2017-3
16777242,2015,LC,0,2017-3
16777283,2015,LC,0,2017-3
16777340,2015,LC,0,2017-3
16777344,2015,LC,0,2017-3
16777347,2015,LC,0,2017-3
16777353,2015,LC,0,2017-3
16777363,2015,LC,0,2017-3
16777371,2015,LC,0,2017-3
16777804,2015,LC,0,2017-3
16777813,2015,LC,0,2017-3
16778030,2015,LC,0,2017-3
16778128,2015,LC,0,2017-3
16778406,2015,LC,0,2017-3
16778475,2015,LC,0,2017-3
16778632,2015,LC,0,2017-3
16778750,2015,LC,0,2017-3
16778824,2015,LC,0,2017-3
16779096,2015,LC,0,2017-3
16779138,2015,LC,0,2017-3
16779209,2015,LC,0,2017-3
16779221,2015,LC,0,2017-3
16779231,2015,LC,0,2017-3
16779236,2015,LC,0,2017-3
16779248,2015,LC,0,2017-3
16779254,2015,LC,0,2017-3
16779258,2015,LC,0,2017-3
16779264,2015,LC,0,2017-3
16779308,2015,LC,0,2017-3
16779383,2015,LC,0,2017-3
16779424,2015,LC,0,2017-3
16779436,2015,LC,0,2017-3
16779444,2015,LC,0,2017-3
16779491,2015,LC,0,2017-3
167802,2009,LC,0,2017-3
16780973,2015,LC,0,2017-3
16781,1996,LC,0,2017-3
16781,2008,LC,0,2017-3
16781,2013,LC,0,2017-3
16781047,2015,LC,0,2017-3
16781050,2015,LC,0,2017-3
16781072,2015,LC,0,2017-3
16781081,2015,LC,0,2017-3
16781085,2015,LC,0,2017-3
16781101,2015,LC,0,2017-3
16781113,2015,LC,0,2017-3
16781124,2015,LC,0,2017-3
16781145,2015,LC,0,2017-3
16781154,2015,LC,0,2017-3
16781168,2015,LC,0,2017-3
16781181,2015,LC,0,2017-3
16781189,2015,LC,0,2017-3
167944,2010,LC,0,2017-3
167949,2009,LC,0,2017-3
167949,2010,LC,0,2017-3
168374,2010,LC,0,2017-3
168500,2010,LC,0,2017-3
168527,2010,LC,0,2017-3
168643,2013,LC,0,2017-3
168724,2012,LC,0,2017-3
168780,2011,LC,0,2017-3
169015,2010,LC,0,2017-3
169353,2009,LC,0,2017-3
169356,2009,LC,0,2017-3
169358,2009,LC,0,2017-3
169358,2012,LC,0,2017-3
169358,2016,LC,0,2017-3
169358,2017,LC,0,2017-3
169359,2009,LC,0,2017-3
169360,2009,LC,0,2017-3
169361,2009,LC,0,2017-3
169361,2017,LC,0,2017-3
169365,2009,LC,0,2017-3
169373,2009,LC,0,2017-3
169374,2015,EN,0.6,2017-3
169376,2009,LC,0,2017-3
169376,2010,NT,0.2,2017-3
169388,2009,LC,0,2017-3
169496,2009,LC,0,2017-3
169554,2009,LC,0,2017-3
169587,2009,LC,0,2017-3
169587,2017,LC,0,2017-3
169590,2009,LC,0,2017-3
169595,2009,LC,0,2017-3
169599,2009,LC,0,2017-3
169599,2014,LC,0,2017-3
169628,2009,VU,0.4,2017-3
169632,2009,LC,0,2017-3
169632,2017,LC,0,2017-3
169646,2009,LC,0,2017-3
169679,2010,LC,0,2017-3
169714,2010,NT,0.2,2017-3
169714,2017,VU,0.4,2017-3
169767,2009,NT,0.2,2017-3
169897,2009,LC,0,2017-3
169949,2011,LC,0,2017-3
169951,2011,LC,0,2017-3
169954,2011,LC,0,2017-3
169955,2011,LC,0,2017-3
169956,2011,LC,0,2017-3
169957,2011,LC,0,2017-3
169958,2011,LC,0,2017-3
169960,2011,LC,0,2017-3
169963,2011,LC,0,2017-3
169964,2011,LC,0,2017-3
169965,2011,LC,0,2017-3
169966,2011,LC,0,2017-3
169967,2011,LC,0,2017-3
169967,2015,LC,0,2017-3
169969,2011,LC,0,2017-3
169970,2011,LC,0,2017-3
169972,2011,LC,0,2017-3
169973,2011,LC,0,2017-3
169974,2011,LC,0,2017-3
169975,2014,VU,0.4,2017-3
169978,2011,LC,0,2017-3
169979,2011,LC,0,2017-3
169984,2011,LC,0,2017-3
169986,2011,LC,0,2017-3
169987,2011,LC,0,2017-3
169988,2011,LC,0,2017-3
169989,2011,LC,0,2017-3
169990,2011,LC,0,2017-3
169991,2011,LC,0,2017-3
169993,2011,LC,0,2017-3
169996,2011,LC,0,2017-3
169997,2011,LC,0,2017-3
169999,2011,LC,0,2017-3
170002,2011,LC,0,2017-3
170004,2011,LC,0,2017-3
170005,2011,LC,0,2017-3
170008,2011,LC,0,2017-3
170009,2011,LC,0,2017-3
170010,2011,LC,0,2017-3
170011,2011,LC,0,2017-3
170015,2011,LC,0,2017-3
170016,2011,LC,0,2017-3
170017,2011,LC,0,2017-3
170018,2011,LC,0,2017-3
170019,2011,LC,0,2017-3
170021,2011,LC,0,2017-3
170023,2011,LC,0,2017-3
170025,2011,LC,0,2017-3
170026,2011,LC,0,2017-3
170029,2011,LC,0,2017-3
170031,2011,LC,0,2017-3
170032,2011,LC,0,2017-3
170034,2011,LC,0,2017-3
170035,2011,LC,0,2017-3
170037,2011,LC,0,2017-3
170038,2011,LC,0,2017-3
170042,2011,LC,0,2017-3
170044,2011,LC,0,2017-3
170046,2011,NT,0.2,2017-3
170048,2011,LC,0,2017-3
170050,2011,LC,0,2017-3
170051,2011,LC,0,2017-3
170052,2011,LC,0,2017-3
170053,2011,LC,0,2017-3
170054,2011,LC,0,2017-3
170055,2011,LC,0,2017-3
170056,2011,LC,0,2017-3
170062,2011,LC,0,2017-3
170063,2011,LC,0,2017-3
170064,2011,LC,0,2017-3
170065,2011,LC,0,2017-3
170066,2011,LC,0,2017-3
170069,2011,LC,0,2017-3
170071,2011,LC,0,2017-3
170072,2011,LC,0,2017-3
170073,2011,LC,0,2017-3
170075,2011,LC,0,2017-3
170080,2011,LC,0,2017-3
170082,2011,LC,0,2017-3
170083,2011,LC,0,2017-3
170086,2011,LC,0,2017-3
170087,2011,LC,0,2017-3
170088,2011,LC,0,2017-3
170089,2011,LC,0,2017-3
170092,2011,LC,0,2017-3
170095,2011,LC,0,2017-3
17013,1996,LC,0,2017-3
17013,2008,LC,0,2017-3
17013,2016,LC,0,2017-3
17014,1988,VU,0.4,2017-3
17014,1990,VU,0.4,2017-3
17014,1994,VU,0.4,2017-3
17014,1996,LC,0,2017-3
170153,2014,LC,0,2017-3
170154,2014,LC,0,2017-3
170155,2014,LC,0,2017-3
170156,2014,LC,0,2017-3
170158,2014,NT,0.2,2017-3
170159,2014,LC,0,2017-3
170160,2014,LC,0,2017-3
170162,2014,LC,0,2017-3
170164,2014,LC,0,2017-3
170165,2014,LC,0,2017-3
170166,2014,LC,0,2017-3
170167,2014,LC,0,2017-3
170168,2014,NT,0.2,2017-3
170169,2014,LC,0,2017-3
170170,2014,NT,0.2,2017-3
170172,2014,LC,0,2017-3
170173,2014,VU,0.4,2017-3
170174,2014,LC,0,2017-3
170175,2014,LC,0,2017-3
170176,2014,LC,0,2017-3
170177,2014,LC,0,2017-3
170178,2014,LC,0,2017-3
170179,2014,NT,0.2,2017-3
170180,2014,LC,0,2017-3
170181,2014,LC,0,2017-3
170182,2014,LC,0,2017-3
170183,2014,CR,0.8,2017-3
170184,2014,VU,0.4,2017-3
170185,2014,LC,0,2017-3
170186,2014,LC,0,2017-3
170189,2014,LC,0,2017-3
170190,2014,LC,0,2017-3
170191,2014,LC,0,2017-3
170192,2014,LC,0,2017-3
170193,2014,LC,0,2017-3
170194,2014,NT,0.2,2017-3
170195,2014,LC,0,2017-3
170196,2014,LC,0,2017-3
170197,2014,LC,0,2017-3
170198,2014,LC,0,2017-3
170199,2014,VU,0.4,2017-3
17020,1996,LC,0,2017-3
17020,2016,LC,0,2017-3
170200,2014,NT,0.2,2017-3
170201,2014,LC,0,2017-3
170203,2014,LC,0,2017-3
170204,2014,VU,0.4,2017-3
170205,2014,LC,0,2017-3
170206,2014,CR,0.8,2017-3
170207,2014,LC,0,2017-3
170208,2014,NT,0.2,2017-3
170209,2014,LC,0,2017-3
17021,1996,LC,0,2017-3
17021,2016,LC,0,2017-3
170210,2014,LC,0,2017-3
170211,2014,LC,0,2017-3
170212,2014,LC,0,2017-3
170213,2014,LC,0,2017-3
170214,2014,LC,0,2017-3
170216,2014,LC,0,2017-3
170218,2014,LC,0,2017-3
17022,1996,LC,0,2017-3
17022,2016,LC,0,2017-3
170220,2014,LC,0,2017-3
170222,2014,LC,0,2017-3
170223,2014,LC,0,2017-3
170224,2014,LC,0,2017-3
170225,2014,VU,0.4,2017-3
170226,2014,NT,0.2,2017-3
170229,2014,LC,0,2017-3
17023,1996,LC,0,2017-3
17023,2016,LC,0,2017-3
170231,2014,NT,0.2,2017-3
170232,2014,LC,0,2017-3
170233,2014,LC,0,2017-3
170234,2014,LC,0,2017-3
170238,2014,LC,0,2017-3
170239,2014,LC,0,2017-3
170240,2014,LC,0,2017-3
170241,2014,LC,0,2017-3
170242,2014,LC,0,2017-3
170243,2014,LC,0,2017-3
170244,2014,NT,0.2,2017-3
170245,2014,VU,0.4,2017-3
170246,2014,LC,0,2017-3
170247,2014,EN,0.6,2017-3
170248,2014,LC,0,2017-3
170249,2014,LC,0,2017-3
170250,2014,LC,0,2017-3
170251,2014,LC,0,2017-3
170252,2014,LC,0,2017-3
170253,2014,LC,0,2017-3
170254,2014,LC,0,2017-3
170256,2014,EN,0.6,2017-3
170257,2014,LC,0,2017-3
170258,2014,LC,0,2017-3
170259,2014,LC,0,2017-3
17026,1994,VU,0.4,2017-3
17026,1996,VU,0.4,2017-3
17026,2008,VU,0.4,2017-3
17026,2015,EN,0.6,2017-3
170260,2014,LC,0,2017-3
170261,2014,LC,0,2017-3
170262,2014,LC,0,2017-3
170264,2014,LC,0,2017-3
170265,2014,LC,0,2017-3
170266,2014,LC,0,2017-3
170266,2017,LC,0,2017-3
170267,2014,LC,0,2017-3
170269,2014,LC,0,2017-3
17027,1996,VU,0.4,2017-3
17027,2008,LC,0,2017-3
170270,2014,LC,0,2017-3
170271,2014,LC,0,2017-3
170272,2014,LC,0,2017-3
170273,2014,LC,0,2017-3
170275,2014,LC,0,2017-3
170276,2014,LC,0,2017-3
170277,2014,LC,0,2017-3
170278,2014,LC,0,2017-3
17028,1986,VU,0.4,2017-3
17028,1988,VU,0.4,2017-3
17028,1990,EN,0.6,2017-3
17028,1994,EN,0.6,2017-3
17028,1996,CR,0.8,2017-3
17028,2007,CR,0.8,2017-3
17028,2008,CR,0.8,2017-3
17028,2017,CR,0.8,2017-3
170280,2014,LC,0,2017-3
170282,2014,LC,0,2017-3
170283,2014,LC,0,2017-3
170284,2014,LC,0,2017-3
170285,2014,LC,0,2017-3
17030,1996,VU,0.4,2017-3
17030,2008,EN,0.6,2017-3
170306,2011,LC,0,2017-3
170307,2011,LC,0,2017-3
170308,2011,LC,0,2017-3
170309,2011,NT,0.2,2017-3
17031,1996,VU,0.4,2017-3
17031,2008,CR,0.8,2017-3
170310,2011,LC,0,2017-3
170313,2011,LC,0,2017-3
170314,2011,VU,0.4,2017-3
170316,2011,NT,0.2,2017-3
170319,2011,LC,0,2017-3
17032,1996,VU,0.4,2017-3
17032,2008,LC,0,2017-3
17032,2012,LC,0,2017-3
170320,2011,LC,0,2017-3
170321,2011,LC,0,2017-3
170322,2011,VU,0.4,2017-3
170323,2011,LC,0,2017-3
170325,2011,LC,0,2017-3
170326,2011,LC,0,2017-3
170329,2011,LC,0,2017-3
170330,2011,NT,0.2,2017-3
170331,2011,LC,0,2017-3
170332,2011,LC,0,2017-3
170335,2011,LC,0,2017-3
170336,2011,LC,0,2017-3
170337,2011,LC,0,2017-3
170338,2011,LC,0,2017-3
170339,2011,LC,0,2017-3
170340,2011,LC,0,2017-3
170341,2011,LC,0,2017-3
170341,2014,VU,0.4,2017-3
170342,2011,LC,0,2017-3
170343,2011,LC,0,2017-3
170344,2011,LC,0,2017-3
170345,2011,LC,0,2017-3
170347,2011,LC,0,2017-3
170349,2011,LC,0,2017-3
170350,2011,LC,0,2017-3
170352,2011,LC,0,2017-3
170353,2011,LC,0,2017-3
170354,2011,LC,0,2017-3
170355,2011,LC,0,2017-3
170357,2011,LC,0,2017-3
170358,2011,LC,0,2017-3
170501,2016,CR,0.8,2017-3
170598,2011,LC,0,2017-3
170598,2017,LC,0,2017-3
170603,2017,LC,0,2017-3
170605,2017,LC,0,2017-3
170723,2017,LC,0,2017-3
17096,2006,NT,0.2,2017-3
17096,2017,LC,0,2017-3
17177,2006,NT,0.2,2017-3
