loiczid,stressor_mean,stressor_var,n_zero,n_na
8744,0,0,93,295
8745,0,0,91,293
8746,0,0,92,294
8747,0,0,92,292
8748,0,0,92,295
8749,0,0,91,294
8750,0,0,91,292
8751,0,0,91,293
8752,0,0,93,294
8753,0,0,92,293
8754,0,0,92,293
8755,0,0,92,294
8756,0,0,91,294
8757,0,0,92,295
8758,0,0,92,292
8759,0,0,91,294
8760,0,0,92,294
8761,0,0,91,292
8762,0,0,93,294
8763,0,0,91,295
8764,0,0,92,292
8765,0,0,92,294
8766,0,0,91,295
8767,0,0,92,294
8768,0,0,92,292
8769,0,0,92,293
8770,0,0,92,295
8771,0,0,91,293
8772,0,0,91,293
8773,0,0,91,293
8774,0,0,91,295
8775,0,0,91,292
8776,0,0,93,293
8777,0,0,93,293
8778,0,0,92,295
8779,0,0,91,295
8780,0,0,92,298
8781,0,0,91,286
8782,0,0,92,296
8783,0,0,93,298
8784,0,0,91,288
8785,0,0,92,297
8786,0,0,91,291
8787,0,0,92,295
8788,0,0,92,293
8789,0,0,91,294
8790,0,0,92,292
8791,0,0,92,295
8792,0,0,91,293
8793,0,0,92,295
8794,0,0,92,291
8795,0,0,91,295
8796,0,0,91,293
8797,0,0,94,295
8798,0,0,91,295
8799,0,0,91,291
8800,0,0,92,293
8801,0,0,92,295
8802,0,0,91,293
8803,0,0,91,295
8804,0,0,93,292
8805,0,0,91,294
8806,0,0,92,293
8807,0,0,92,295
8808,0,0,91,293
8809,0,0,92,294
8810,0,0,91,294
8811,0,0,92,295
8812,0,0,93,290
8813,0,0,91,295
8814,0,0,91,293
8815,0,0,92,294
8816,0,0,92,295
8817,0,0,93,293
8818,0,0,93,293
8819,0,0,91,294
8820,0,0,91,293
8821,0,0,91,295
8822,0,0,91,295
8823,0,0,91,296
8824,0,0,93,285
8825,0,0,92,296
8826,0,0,91,298
8827,0,0,92,288
8828,0,0,91,297
8829,0,0,92,292
8830,0,0,92,294
8831,0,0,92,293
8832,0,0,91,294
8833,0,0,92,294
8834,0,0,92,292
8835,0,0,91,294
8836,0,0,92,294
8837,0,0,92,295
8838,0,0,92,292
8839,0,0,91,293
8840,0,0,91,294
8841,0,0,92,295
8842,0,0,94,293
8843,0,0,91,295
8844,0,0,91,292
8845,0,0,92,292
8846,0,0,91,296
8847,0,0,92,292
8848,0,0,92,293
8849,0,0,91,294
8850,0,0,93,294
8851,0,0,91,292
8852,0,0,92,295
8853,0,0,91,294
8854,0,0,92,294
8855,0,0,92,293
8856,0,0,91,294
8857,0,0,92,294
8858,0,0,92,293
8859,0,0,92,294
8860,0,0,92,293
8861,0,0,91,293
8862,0,0,91,294
8863,0,0,91,293
8864,0,0,91,293
8865,0,0,91,293
8866,0,0,94,293
8867,0,0,93,292
8868,0,0,92,296
8869,0,0,91,299
8870,0,0,92,287
8871,0,0,91,296
8872,0,0,92,293
8873,0,0,92,294
8874,0,0,92,294
8875,0,0,91,293
8876,0,0,91,294
8877,0,0,92,292
8878,0,0,92,295
8879,0,0,91,294
8880,0,0,93,295
8881,0,0,91,292
8882,0,0,91,294
8883,0,0,92,293
8884,0,0,92,294
8885,0,0,91,294
8886,0,0,92,294
8887,0,0,93,293
8888,0,0,91,294
8889,0,0,91,295
8890,0,0,92,291
8891,0,0,92,294
8892,0,0,91,295
8893,0,0,92,293
8894,0,0,92,293
8895,0,0,91,293
8896,0,0,93,294
8897,0,0,91,294
8898,0,0,91,295
8899,0,0,93,291
8900,0,0,92,294
8901,0,0,91,293
8902,0,0,92,295
8903,0,0,91,293
8904,0,0,92,294
8905,0,0,92,293
8906,0,0,92,294
8907,0,0,93,293
8908,0,0,92,293
8909,0,0,91,294
8910,0,0,91,294
8911,0,0,91,295
8912,0,0,91,299
8913,0,0,91,284
8914,0,0,93,297
8915,0,0,92,293
8916,0,0,92,294
8917,0,0,91,294
8918,0,0,92,293
8919,0,0,91,294
8920,0,0,92,294
8921,0,0,93,294
8922,0,0,91,293
8923,0,0,92,293
8924,0,0,91,293
8925,0,0,85,293
8926,0,0,93,294
8927,0,0,62,294
8928,0,0,40,294
8929,0,0,46,293
8930,0,0,42,294
8931,0,0,17,293
8932,0,0,40,293
8933,0,0,7,295
8934,NaN,NaN,0,290
8935,NaN,NaN,0,289
8936,0,0,15,292
8937,0,0,12,293
8938,0,0,38,295
8939,0,0,23,293
8940,0,0,15,294
8941,0,0,35,294
8942,0,0,78,294
8943,0,0,80,292
8944,0,0,93,294
8945,0,0,91,293
8946,0,0,92,295
8947,0,0,91,293
8948,0,0,92,293
8949,0,0,92,293
8950,0,0,92,294
8951,0,0,91,294
8952,0,0,91,294
8953,0,0,91,294
8954,0,0,91,293
8955,0,0,91,294
8956,0,0,96,285
8957,0,0,93,299
8958,0,0,91,296
8959,0,0,91,292
8960,0,0,91,295
8961,0,0,91,293
8962,0,0,92,294
8963,0,0,92,293
8964,0,0,92,295
8965,0,0,91,293
8966,0,0,92,295
8967,0,0,91,292
8968,0,0,92,294
8969,0,0,92,293
8970,0,0,92,294
8971,0,0,91,293
8972,0,0,92,295
8973,0,0,91,292
8974,0,0,93,294
8975,0,0,91,294
8976,0,0,93,294
8977,0,0,91,293
8978,0,0,91,296
8979,0,0,91,291
8980,0,0,93,294
8981,0,0,91,293
8982,0,0,92,294
8983,0,0,92,294
8984,0,0,91,293
8985,0,0,91,293
8986,0,0,93,295
8987,0,0,92,293
8988,0,0,92,294
8989,0,0,91,294
8990,0,0,92,293
8991,0,0,91,292
8992,0,0,93,295
8993,0,0,91,293
8994,0,0,92,294
8995,0,0,91,292
8996,0,0,92,295
8997,0,0,93,292
8998,0,0,92,295
8999,0,0,91,289
9000,0,0,91,299
9001,0,0,91,298
9002,0,0,91,289
9003,0,0,91,295
9004,0,0,93,291
9005,0,0,92,295
9006,0,0,92,293
9007,0,0,92,294
9008,0,0,91,293
9009,0,0,91,293
9010,0,0,93,294
9011,0,0,92,294
9012,0,0,91,294
9013,0,0,92,294
9014,0,0,91,292
9015,0,0,91,292
9016,0,0,94,295
9017,0,0,91,294
9018,0,0,92,294
9019,0,0,91,294
9020,0,0,92,293
9021,0,0,92,294
9022,0,0,92,292
9023,0,0,91,295
9024,0,0,91,294
9025,0,0,92,293
9026,0,0,92,294
9027,0,0,92,293
9028,0,0,92,294
9029,0,0,92,294
9030,0,0,91,293
9031,0,0,91,294
9032,0,0,92,293
9033,0,0,92,292
9034,0,0,92,295
9035,0,0,92,295
9036,0,0,91,292
9037,0,0,92,294
9038,0,0,91,292
9039,0,0,92,295
9040,0,0,92,293
9041,0,0,91,295
9042,0,0,91,292
9043,0,0,91,298
9044,0,0,91,299
9045,0,0,96,282
9046,0,0,93,295
9047,0,0,91,294
9048,0,0,91,294
9049,0,0,91,293
9050,0,0,91,295
9051,0,0,91,293
9052,0,0,93,293
9053,0,0,91,295
9054,0,0,92,293
9055,0,0,92,294
9056,0,0,91,293
9057,0,0,91,294
9058,0,0,93,293
9059,0,0,92,292
9060,0,0,91,296
9061,0,0,91,294
9062,0,0,92,293
9063,0,0,92,293
9064,0,0,92,294
9065,0,0,92,293
9066,0,0,92,290
9067,0,0,91,297
9068,0,0,91,294
9069,0,0,91,294
9070,0,0,93,294
9071,0,0,92,293
9072,0,0,91,294
9073,0,0,92,294
9074,0,0,92,293
9075,0,0,92,293
9076,0,0,92,294
9077,0,0,91,293
9078,0,0,92,293
9079,0,0,91,294
9080,0,0,93,294
9081,0,0,91,293
9082,0,0,92,294
9083,0,0,92,294
9084,0,0,91,294
9085,0,0,92,293
9086,0,0,92,294
9087,0,0,92,296
9088,0,0,92,285
9089,0,0,91,299
9090,0,0,91,294
9091,0,0,91,294
9092,0,0,91,293
9093,0,0,91,294
9094,0,0,94,294
9095,0,0,92,294
9096,0,0,92,292
9097,0,0,91,294
9098,0,0,92,294
9099,0,0,91,293
9100,0,0,92,295
9101,0,0,92,292
9102,0,0,91,293
9103,0,0,93,293
9104,0,0,91,295
9105,0,0,92,294
9106,0,0,92,293
9107,0,0,91,294
9108,0,0,92,292
9109,0,0,92,292
9110,0,0,91,298
9111,0,0,92,290
9112,0,0,92,295
9113,0,0,91,294
9114,0,0,91,294
9115,0,0,93,294
9116,0,0,92,293
9117,0,0,91,294
9118,0,0,92,294
9119,0,0,92,292
9120,0,0,91,294
9121,0,0,91,294
9122,0,0,93,293
9123,0,0,91,294
9124,0,0,92,293
9125,0,0,92,295
9126,0,0,91,293
9127,0,0,92,295
9128,0,0,92,294
9129,0,0,91,292
9130,0,0,92,296
9131,0,0,91,288
9132,0,0,92,299
9133,0,0,91,295
9134,0,0,93,292
9135,0,0,94,292
9136,0,0,92,293
9137,0,0,91,292
9138,0,0,91,295
9139,0,0,91,294
9140,0,0,91,293
9141,0,0,91,293
9142,0,0,93,293
9143,0,0,92,295
9144,0,0,91,293
9145,0,0,92,294
9146,0,0,91,293
9147,0,0,92,293
9148,0,0,92,295
9149,0,0,92,292
9150,0,0,91,294
9151,0,0,93,294
9152,0,0,91,294
9153,0,0,91,295
9154,0,0,92,292
9155,0,0,92,296
9156,0,0,92,289
9157,0,0,91,295
9158,0,0,91,294
9159,0,0,91,294
9160,0,0,94,294
9161,0,0,92,293
9162,0,0,91,295
9163,0,0,92,291
9164,0,0,91,296
9165,0,0,92,293
9166,0,0,92,293
9167,0,0,91,294
9168,0,0,92,294
9169,0,0,92,293
9170,0,0,92,292
9171,0,0,91,295
9172,0,0,93,293
9173,0,0,91,296
9174,0,0,92,288
9175,0,0,91,299
9176,0,0,92,294
9177,0,0,92,285
9178,0,0,92,297
9179,0,0,91,295
9180,0,0,91,295
9181,0,0,91,294
9182,0,0,91,294
9183,0,0,91,293
9184,0,0,95,293
9185,0,0,92,295
9186,0,0,91,292
9187,0,0,92,295
9188,0,0,91,293
9189,0,0,91,292
9190,0,0,93,295
9191,0,0,92,292
9192,0,0,92,295
9193,0,0,91,293
9194,0,0,92,294
9195,0,0,91,294
9196,0,0,92,294
9197,0,0,91,293
9198,0,0,93,294
9199,0,0,91,294
9200,0,0,92,295
9201,0,0,91,290
9202,0,0,92,294
9203,0,0,91,295
9204,0,0,94,293
9205,0,0,91,294
9206,0,0,91,294
9207,0,0,91,292
9208,0,0,93,295
9209,0,0,91,294
9210,0,0,91,293
9211,0,0,93,293
9212,0,0,91,295
9213,0,0,91,292
9214,0,0,93,295
9215,0,0,91,292
9216,0,0,91,296
9217,0,0,92,289
9218,0,0,92,298
9219,0,0,92,295
9220,0,0,92,287
9221,0,0,91,298
9222,0,0,92,295
9223,0,0,92,294
9224,0,0,92,292
9225,0,0,93,294
9226,0,0,92,293
9227,0,0,91,294
9228,0,0,91,293
9229,0,0,91,293
9230,0,0,91,294
9231,0,0,91,294
9232,0,0,93,292
9233,0,0,92,294
9234,0,0,92,293
9235,0,0,91,294
9236,0,0,92,295
9237,0,0,91,293
9238,0,0,92,294
9239,0,0,92,293
9240,0,0,92,294
9241,0,0,92,292
9242,0,0,91,295
9243,0,0,91,292
9244,0,0,93,296
9245,0,0,91,293
9246,0,0,92,293
9247,0,0,91,293
9248,0,0,92,293
9249,0,0,93,294
9250,0,0,92,294
9251,0,0,91,293
9252,0,0,91,294
9253,0,0,92,294
9254,0,0,92,292
9255,0,0,91,295
9256,0,0,92,292
9257,0,0,93,295
9258,0,0,91,292
9259,0,0,91,296
9260,0,0,92,289
9261,0,0,92,298
9262,0,0,92,296
9263,0,0,91,287
9264,0,0,92,299
9265,0,0,92,294
9266,0,0,91,292
9267,0,0,92,288
9268,0,0,92,296
9269,0,0,91,295
9270,0,0,91,295
9271,0,0,91,293
9272,0,0,91,293
9273,0,0,91,294
9274,0,0,96,293
9275,0,0,92,294
9276,0,0,91,293
9277,0,0,91,294
9278,0,0,92,294
9279,0,0,91,293
9280,0,0,93,295
9281,0,0,91,292
9282,0,0,92,295
9283,0,0,91,293
9284,0,0,92,292
9285,0,0,91,295
9286,0,0,92,293
9287,0,0,93,295
9288,0,0,91,292
9289,0,0,91,294
9290,0,0,92,297
9291,0,0,91,292
9292,0,0,92,293
9293,0,0,92,293
9294,0,0,93,295
9295,0,0,91,291
9296,0,0,91,296
9297,0,0,91,291
9298,0,0,93,296
9299,0,0,91,292
9300,0,0,92,295
9301,0,0,92,293
9302,0,0,91,294
9303,0,0,91,293
9304,0,0,93,294
9305,0,0,91,295
9306,0,0,92,289
9307,0,0,92,298
9308,0,0,92,294
9309,0,0,91,287
9310,0,0,93,296
9311,0,0,91,296
9312,0,0,92,294
9313,0,0,91,295
9314,0,0,93,293
9315,0,0,92,294
9316,0,0,92,292
9317,0,0,91,294
9318,0,0,91,293
9319,0,0,91,294
9320,0,0,91,292
9321,0,0,91,294
9322,0,0,93,294
9323,0,0,93,295
9324,0,0,91,293
9325,0,0,92,292
9326,0,0,91,293
9327,0,0,91,294
9328,0,0,93,295
9329,0,0,92,293
9330,0,0,91,294
9331,0,0,92,293
9332,0,0,91,294
9333,0,0,92,293
9334,0,0,92,294
9335,0,0,91,295
9336,0,0,93,292
9337,0,0,91,295
9338,0,0,92,293
9339,0,0,92,292
9340,0,0,92,294
9341,0,0,91,294
9342,0,0,91,293
9343,0,0,93,295
9344,0,0,91,292
9345,0,0,91,295
9346,0,0,93,294
9347,0,0,92,291
9348,0,0,91,297
9349,0,0,91,288
9350,0,0,92,298
9351,0,0,92,294
9352,0,0,92,289
9353,0,0,92,297
9354,0,0,91,296
9355,0,0,92,293
9356,0,0,92,293
9357,0,0,91,288
9358,0,0,92,295
9359,0,0,91,294
9360,0,0,87,269
9361,0,0,386,0
9362,0,0,419,0
9363,0,0,419,0
9364,0,0,421,0
9365,0,0,418,0
9366,0,0,417,0
9367,0,0,419,0
9368,0,0,421,0
9369,0,0,418,0
9370,0,0,418,0
9371,0,0,420,0
9372,0,0,419,0
9373,0,0,419,0
9374,0,0,419,0
9375,0,0,416,0
9376,0,0,422,0
9377,0,0,416,0
9378,0,0,422,0
9379,0,0,417,0
9380,0,0,418,0
9381,0,0,419,0
9382,0,0,418,0
9383,0,0,422,0
9384,0,0,418,0
9385,0,0,417,0
9386,0,0,418,0
9387,0,0,422,0
9388,0,0,417,0
9389,0,0,417,0
9390,0,0,423,0
9391,0,0,415,0
9392,0,0,422,0
9393,0,0,415,0
9394,0,0,423,0
9395,0,0,415,0
9396,0,0,426,0
9397,0,0,414,0
9398,0,0,417,0
9399,0,0,419,0
9400,0,0,422,0
9401,0,0,419,0
9402,0,0,417,0
9403,0,0,418,0
9404,0,0,419,0
9405,0,0,420,0
9406,0,0,420,0
9407,0,0,418,0
9408,0,0,417,0
9409,0,0,421,0
9410,0,0,418,0
9411,0,0,420,0
9412,0,0,417,0
9413,0,0,420,0
9414,0,0,421,0
9415,0,0,417,0
9416,0,0,420,0
9417,0,0,418,0
9418,0,0,419,0
9419,0,0,417,0
9420,0,0,420,0
9421,0,0,420,0
9422,0,0,418,0
9423,0,0,419,0
9424,0,0,419,0
9425,0,0,417,0
9426,0,0,420,0
9427,0,0,418,0
9428,0,0,419,0
9429,0,0,419,0
9430,0,0,420,0
9431,0,0,418,0
9432,0,0,418,0
9433,0,0,419,0
9434,0,0,421,0
9435,0,0,424,0
9436,0,0,409,0
9437,0,0,422,0
9438,0,0,418,0
9439,0,0,420,0
9440,0,0,418,0
9441,0,0,420,0
9442,0,0,416,0
9443,0,0,427,0
9444,0,0,413,0
9445,0,0,419,0
9446,0,0,418,0
9447,0,0,422,0
9448,0,0,419,0
9449,0,0,415,0
9450,0,0,419,0
9451,0,0,419,0
9452,0,0,420,0
9453,0,0,419,0
9454,0,0,420,0
9455,0,0,416,0
9456,0,0,421,0
9457,0,0,418,0
9458,0,0,419,0
9459,0,0,418,0
9460,0,0,422,0
9461,0,0,417,0
9462,0,0,419,0
9463,0,0,418,0
9464,0,0,421,0
9465,0,0,420,0
9466,0,0,415,0
9467,0,0,419,0
9468,0,0,419,0
9469,0,0,420,0
9470,0,0,418,0
9471,0,0,420,0
9472,0,0,418,0
9473,0,0,418,0
9474,0,0,419,0
9475,0,0,420,0
9476,0,0,419,0
9477,0,0,420,0
9478,0,0,416,0
9479,0,0,419,0
9480,0,0,419,0
9481,0,0,420,0
9482,0,0,424,0
9483,0,0,410,0
9484,0,0,421,0
9485,0,0,422,0
9486,0,0,416,0
9487,0,0,422,0
9488,0,0,417,0
9489,0,0,416,0
9490,0,0,426,0
9491,0,0,416,0
9492,0,0,417,0
9493,0,0,419,0
9494,0,0,419,0
9495,0,0,419,0
9496,0,0,418,0
9497,0,0,419,0
9498,0,0,420,0
9499,0,0,419,0
9500,0,0,418,0
9501,0,0,419,0
9502,0,0,419,0
9503,0,0,418,0
9504,0,0,419,0
9505,0,0,419,0
9506,0,0,420,0
9507,0,0,418,0
9508,0,0,418,0
9509,0,0,418,0
9510,0,0,419,0
9511,0,0,420,0
9512,0,0,421,0
9513,0,0,415,0
9514,0,0,421,0
9515,0,0,417,0
9516,0,0,420,0
9517,0,0,420,0
9518,0,0,418,0
9519,0,0,420,0
9520,0,0,418,0
9521,0,0,417,0
9522,0,0,420,0
9523,0,0,421,0
9524,0,0,418,0
9525,0,0,418,0
9526,0,0,418,0
9527,0,0,420,0
9528,0,0,420,0
9529,0,0,422,0
9530,0,0,411,0
9531,0,0,420,0
9532,0,0,427,0
9533,0,0,411,0
9534,0,0,428,0
9535,0,0,411,0
9536,0,0,416,0
9537,0,0,422,0
9538,0,0,421,0
9539,0,0,417,0
9540,0,0,420,0
9541,0,0,418,0
9542,0,0,420,0
9543,0,0,417,0
9544,0,0,418,0
9545,0,0,422,0
9546,0,0,417,0
9547,0,0,420,0
9548,0,0,419,0
9549,0,0,419,0
9550,0,0,417,0
9551,0,0,419,0
9552,0,0,419,0
9553,0,0,421,0
9554,0,0,417,0
9555,0,0,418,0
9556,0,0,418,0
9557,0,0,419,0
9558,0,0,419,0
9559,0,0,423,0
9560,0,0,416,0
9561,0,0,419,0
9562,0,0,420,0
9563,0,0,417,0
9564,0,0,420,0
9565,0,0,407,0
9566,0,0,326,0
9567,0,0,297,0
9568,0,0,274,0
9569,0,0,258,0
9570,0,0,247,0
9571,0,0,241,0
9572,0,0,238,0
9573,0,0,240,0
9574,0,0,240,0
9575,0,0,245,0
9576,0,0,259,0
9577,0,0,310,0
9578,0,0,325,0
9579,0,0,336,0
9580,0,0,314,0
9581,0,0,347,0
9582,0,0,388,0
9583,0,0,410,0
9584,0,0,416,0
9585,0,0,422,0
9586,0,0,418,0
9587,0,0,417,0
9588,0,0,418,0
9589,0,0,419,0
9590,0,0,420,0
9591,0,0,419,0
9592,0,0,419,0
9593,0,0,417,0
9594,0,0,419,0
9595,0,0,420,0
9596,0,0,418,0
9597,0,0,419,0
9598,0,0,418,0
9599,0,0,422,0
9600,0,0,418,0
9601,0,0,418,0
9602,0,0,419,0
9603,0,0,419,0
9604,0,0,418,0
9605,0,0,419,0
9606,0,0,419,0
9607,0,0,418,0
9608,0,0,421,0
9609,0,0,419,0
9610,0,0,418,0
9611,0,0,418,0
9612,0,0,419,0
9613,0,0,419,0
9614,0,0,419,0
9615,0,0,419,0
9616,0,0,419,0
9617,0,0,420,0
9618,0,0,419,0
9619,0,0,418,0
9620,0,0,418,0
9621,0,0,419,0
9622,0,0,418,0
9623,0,0,422,0
9624,0,0,415,0
9625,0,0,417,0
9626,0,0,425,0
9627,0,0,393,0
9628,0,0,370,0
9629,0,0,360,0
9630,0,0,335,0
9631,0,0,294,0
9632,0,0,282,0
9633,0,0,262,0
9634,0,0,232,0
9635,0,0,194,0
9636,0,0,204,0
9637,0,0,270,0
9638,0,0,263,0
9639,0,0,285,0
9640,0,0,228,0
9641,0,0,231,0
9642,0,0,286,0
9643,0,0,212,0
9644,0,0,139,0
9645,0,0,73,0
9646,0,0,53,0
9647,0,0,40,0
9648,0,0,2,0
9652,0,NA,1,0
9653,0,0,8,0
9654,0,0,25,0
9655,0,0,54,0
9656,0,0,62,0
9657,0,0,61,0
9658,0,0,61,0
9659,0,0,53,0
9660,0,0,51,0
9661,0,0,33,0
9662,0,0,50,0
9663,0,0,79,0
9664,0,0,111,0
9665,0,0,70,0
9666,0,0,100,0
9667,0,0,148,0
9668,0,0,178,0
9669,0,0,266,0
9670,0,0,282,0
9671,0,0,400,0
9672,0,0,416,0
9673,0,0,423,0
9674,0,0,414,0
9675,0,0,425,0
9676,0,0,416,0
9677,0,0,418,0
9678,0,0,419,0
9679,0,0,419,0
9680,0,0,419,0
9681,0,0,419,0
9682,0,0,417,0
9683,0,0,421,0
9684,0,0,418,0
9685,0,0,421,0
9686,0,0,418,0
9687,0,0,418,0
9688,0,0,418,0
9689,0,0,418,0
9690,0,0,421,0
9691,0,0,419,0
9692,0,0,418,0
9693,0,0,420,0
9694,0,0,419,0
9695,0,0,418,0
9696,0,0,420,0
9697,0,0,419,0
9698,0,0,418,0
9699,0,0,419,0
9700,0,0,417,0
9701,0,0,420,0
9702,0,0,419,0
9703,0,0,419,0
9704,0,0,418,0
9705,0,0,420,0
9706,0,0,419,0
9707,0,0,418,0
9708,0,0,420,0
9709,0,0,418,0
9710,0,0,419,0
9711,0,0,419,0
9712,0,0,419,0
9713,0,0,418,0
9714,0,0,420,0
9715,0,0,418,0
9716,0,0,420,0
9717,0,0,418,0
9718,0,0,418,0
9719,0,0,419,0
9720,0,0,420,0
9721,0,0,418,0
9722,0,0,419,0
9723,0,0,419,0
9724,0,0,419,0
9725,0,0,418,0
9726,0,0,420,0
9727,0,0,418,0
9728,0,0,419,0
9729,0,0,418,0
9730,0,0,420,0
9731,0,0,418,0
9732,0,0,420,0
9733,0,0,418,0
9734,0,0,420,0
9735,0,0,417,0
9736,0,0,420,0
9737,0,0,420,0
9738,0,0,419,0
9739,0,0,419,0
9740,0,0,418,0
9741,0,0,418,0
9742,0,0,419,0
9743,0,0,419,0
9744,0,0,419,0
9745,0,0,420,0
9746,0,0,418,0
9747,0,0,419,0
9748,0,0,418,0
9749,0,0,418,0
9750,0,0,421,0
9751,0,0,420,0
9752,0,0,416,0
9753,0,0,419,0
9754,0,0,419,0
9755,0,0,419,0
9756,0,0,420,0
9757,0,0,419,0
9758,0,0,418,0
9759,0,0,417,0
9760,0,0,419,0
9761,0,0,420,0
9762,0,0,420,0
9763,0,0,419,0
9764,0,0,418,0
9765,0,0,415,0
9766,0,0,426,0
9767,0,0,415,0
9768,0,0,422,0
9769,0,0,415,0
9770,0,0,419,0
9771,0,0,420,0
9772,0,0,419,0
9773,0,0,418,0
9774,0,0,420,0
9775,0,0,419,0
9776,0,0,417,0
9777,0,0,419,0
9778,0,0,419,0
9779,0,0,419,0
9780,0,0,419,0
9781,0,0,418,0
9782,0,0,418,0
9783,0,0,422,0
9784,0,0,418,0
9785,0,0,419,0
9786,0,0,418,0
9787,0,0,420,0
9788,0,0,419,0
9789,0,0,419,0
9790,0,0,417,0
9791,0,0,417,0
9792,0,0,423,0
9793,0,0,417,0
9794,0,0,420,0
9795,0,0,418,0
9796,0,0,419,0
9797,0,0,421,0
9798,0,0,417,0
9799,0,0,419,0
9800,0,0,419,0
9801,0,0,419,0
9802,0,0,418,0
9803,0,0,419,0
9804,0,0,419,0
9805,0,0,419,0
9806,0,0,418,0
9807,0,0,419,0
9808,0,0,419,0
9809,0,0,420,0
9810,0,0,419,0
9811,0,0,419,0
9812,0,0,413,0
9813,0,0,429,0
9814,0,0,412,0
9815,0,0,424,0
9816,0,0,415,0
9817,0,0,417,0
9818,0,0,421,0
9819,0,0,420,0
9820,0,0,419,0
9821,0,0,416,0
9822,0,0,420,0
9823,0,0,419,0
9824,0,0,419,0
9825,0,0,420,0
9826,0,0,419,0
9827,0,0,415,0
9828,0,0,419,0
9829,0,0,422,0
9830,0,0,418,0
9831,0,0,419,0
9832,0,0,418,0
9833,0,0,421,0
9834,0,0,416,0
9835,0,0,421,0
9836,0,0,418,0
9837,0,0,417,0
9838,0,0,420,0
9839,0,0,421,0
9840,0,0,416,0
9841,0,0,420,0
9842,0,0,419,0
9843,0,0,420,0
9844,0,0,418,0
9845,0,0,419,0
9846,0,0,419,0
9847,0,0,419,0
9848,0,0,419,0
9849,0,0,419,0
9850,0,0,417,0
9851,0,0,421,0
9852,0,0,418,0
9853,0,0,418,0
9854,0,0,419,0
9855,0,0,418,0
9856,0,0,420,0
9857,0,0,421,0
9858,0,0,417,0
9859,0,0,413,0
9860,0,0,429,0
9861,0,0,412,0
9862,0,0,425,0
9863,0,0,417,0
9864,0,0,414,0
9865,0,0,422,0
9866,0,0,420,0
9867,0,0,418,0
9868,0,0,418,0
9869,0,0,419,0
9870,0,0,418,0
9871,0,0,419,0
9872,0,0,420,0
9873,0,0,419,0
9874,0,0,418,0
9875,0,0,419,0
9876,0,0,420,0
9877,0,0,418,0
9878,0,0,418,0
9879,0,0,418,0
9880,0,0,422,0
9881,0,0,416,0
9882,0,0,422,0
9883,0,0,418,0
9884,0,0,418,0
9885,0,0,419,0
9886,0,0,420,0
9887,0,0,415,0
9888,0,0,423,0
9889,0,0,418,0
9890,0,0,419,0
9891,0,0,418,0
9892,0,0,419,0
9893,0,0,418,0
9894,0,0,420,0
9895,0,0,417,0
9896,0,0,420,0
9897,0,0,419,0
9898,0,0,419,0
9899,0,0,419,0
9900,0,0,419,0
9901,0,0,419,0
9902,0,0,417,0
9903,0,0,417,0
9904,0,0,425,0
9905,0,0,416,0
9906,0,0,413,0
9907,0,0,427,0
9908,0,0,412,0
9909,0,0,426,0
9910,0,0,419,0
9911,0,0,413,0
9912,0,0,422,0
9913,0,0,420,0
9914,0,0,418,0
9915,0,0,418,0
9916,0,0,418,0
9917,0,0,420,0
9918,0,0,420,0
9919,0,0,419,0
9920,0,0,417,0
9921,0,0,420,0
9922,0,0,418,0
9923,0,0,419,0
9924,0,0,419,0
9925,0,0,420,0
9926,0,0,418,0
9927,0,0,420,0
9928,0,0,416,0
9929,0,0,420,0
9930,0,0,420,0
9931,0,0,419,0
9932,0,0,419,0
9933,0,0,418,0
9934,0,0,416,0
9935,0,0,423,0
9936,0,0,418,0
9937,0,0,418,0
9938,0,0,419,0
9939,0,0,419,0
9940,0,0,417,0
9941,0,0,420,0
9942,0,0,419,0
9943,0,0,420,0
9944,0,0,418,0
9945,0,0,418,0
9946,0,0,419,0
9947,0,0,420,0
9948,0,0,419,0
9949,0,0,418,0
9950,0,0,415,0
9951,0,0,426,0
9952,0,0,416,0
9953,0,0,414,0
9954,0,0,425,0
9955,0,0,411,0
9956,0,0,427,0
9957,0,0,421,0
9958,0,0,411,0
9959,0,0,423,0
9960,0,0,419,0
9961,0,0,419,0
9962,0,0,418,0
9963,0,0,419,0
9964,0,0,418,0
9965,0,0,421,0
9966,0,0,417,0
9967,0,0,420,0
9968,0,0,419,0
9969,0,0,418,0
9970,0,0,420,0
9971,0,0,419,0
9972,0,0,419,0
9973,0,0,418,0
9974,0,0,420,0
9975,0,0,416,0
9976,0,0,419,0
9977,0,0,420,0
9978,0,0,420,0
9979,0,0,417,0
9980,0,0,418,0
9981,0,0,421,0
9982,0,0,419,0
9983,0,0,418,0
9984,0,0,420,0
9985,0,0,419,0
9986,0,0,417,0
9987,0,0,420,0
9988,0,0,419,0
9989,0,0,418,0
9990,0,0,421,0
9991,0,0,418,0
9992,0,0,417,0
9993,0,0,418,0
9994,0,0,421,0
9995,0,0,420,0
9996,0,0,417,0
9997,0,0,415,0
9998,0,0,426,0
9999,0,0,416,0
10000,0,0,419,0
10001,0,0,419,0
10002,0,0,418,0
10003,0,0,420,0
10004,0,0,421,0
10005,0,0,411,0
10006,0,0,423,0
10007,0,0,421,0
10008,0,0,419,0
10009,0,0,415,0
10010,0,0,420,0
10011,0,0,421,0
10012,0,0,418,0
10013,0,0,419,0
10014,0,0,419,0
10015,0,0,419,0
