mpa_year,cell_id,mpa_pct,prot_area_km2
0,2642748,1,101
0,2642749,1,51
0,2642750,1,93
0,2642751,1,101
0,2642752,1,94
0,2642753,1,101
0,2642754,1,101
0,2642755,1,101
0,2645356,0.4125,33.4125
0,2645446,0.76,38.76
0,2645447,0.32,32.32
0,2645584,0.7142857142857143,20.714285714285715
0,2645585,0.7,14.7
0,2645586,0.96,24.96
0,2645587,1,101
0,2645588,1,57
0,2645589,1,101
0,2645590,1,101
0,2645591,1,101
0,2645592,0.99,99.99
0,2645593,1,101
0,2645594,1,101
0,2648195,0.5111111111111111,46.51111111111111
0,2648285,0.6,6.6
0,2648286,0.9836065573770492,60.98360655737705
0,2648287,0.0975609756097561,8.097560975609756
0,2648421,1,4
0,2648422,0.15789473684210525,3.1578947368421053
0,2648423,0.40625,26.40625
0,2648424,0.9285714285714286,13.928571428571429
0,2648425,1,3
0,2648426,1,101
0,2648427,1,100
0,2648428,1,101
0,2648429,1,101
0,2648430,1,101
0,2648431,1,101
0,2648432,1,101
0,2648433,1,101
0,2651033,0.7727272727272727,17.772727272727273
0,2651034,0.11,11.11
0,2651260,0.07042253521126761,5.070422535211268
0,2651261,0.23809523809523808,15.238095238095237
0,2651262,0.725,29.725
0,2651263,0.6666666666666666,14.666666666666666
0,2651265,1,96
0,2651266,1,101
0,2651267,1,101
0,2651268,1,101
0,2651269,1,101
0,2651270,1,101
0,2651271,1,101
0,2651272,1,101
0,2653872,0.16363636363636364,9.163636363636364
0,2654101,0.35135135135135137,26.35135135135135
0,2654102,0.6666666666666666,14.666666666666666
0,2654104,0.9886363636363636,87.98863636363636
0,2654105,1,101
0,2654106,1,101
0,2654107,1,91
0,2654108,1,101
0,2654109,1,101
0,2654110,1,101
0,2654111,1,101
0,2656710,0.03225806451612903,1.032258064516129
0,2656711,0.16393442622950818,10.163934426229508
0,2656940,0.34,34.34
0,2656941,0.72,18.72
0,2656943,0.9857142857142858,69.98571428571428
0,2656944,1,101
0,2656945,1,99
0,2656946,1,71
0,2656947,1,101
0,2656948,1,101
0,2656949,0.99,99.99
0,2656950,1,101
0,2659779,0.34210526315789475,13.342105263157896
0,2659780,0.6666666666666666,2.6666666666666665
0,2659782,0.92,23.92
0,2659783,1,101
0,2659784,1,100
0,2659785,0.9315068493150684,68.93150684931507
0,2659786,1,101
0,2659787,1,101
0,2659788,1,101
0,2659789,1,101
